"adm_nm","adm_cd","node_id","node_no"
 양주시,"31260",241446004,"14"
 양주시,"31260",241446005,"17A"
 양주시,"31260",241446006,"3-4"
 양주시,"31260",241446007,"18"
 양주시,"31260",241446010,"3-7"
 양주시,"31260",241446011,"14-1"
 양주시,"31260",241446013,"17B"
 양주시,"31260",241446016,"3(봉암리)"
 양주시,"31260",241446019,"3-2"
 양주시,"31260",241446020,"3-3"
 양주시,"31260",241446021,"3-8"
 양주시,"31260",241446022,"3-5"
 양주시,"31260",241446024,"13-1"
 양주시,"31260",241447001,"2"
 양주시,"31260",241447002,"2-1"
 양주시,"31260",241447003,"2-2"
 양주시,"31260",241447004,"2-3"
 양주시,"31260",241447005,"2-4"
 양주시,"31260",241447006,"10(한시운행)"
 양주시,"31260",241447007,"10"
 양주시,"31260",241447009,"2-4B(전체)"
 양주시,"31260",241447009,"2-4B(전체)"
 양주시,"31260",241449003,"15"
 양주시,"31260",241449004,"15첫차"
 양주시,"31260",241449005,"15-1"
 양주시,"31260",241449006,"15-1첫차"
 양주시,"31260",241449007,"15-1막차"
 양주시,"31260",241449008,"15막차"
 양주시,"31260",241449009,"15상행"
 양주시,"31260",241449010,"15하행"
 양주시,"31260",241449011,"15-1구파발"
 양주시,"31260",241451002,"20"
 양주시,"31260",241451003,"11"
 양주시,"31260",241451004,"20(전원마을)"
 양주시,"31260",241451005,"21"
 양주시,"31260",241451006,"72"
 양주시,"31260",241451007,"73"
 양주시,"31260",241451008,"77-1"
 양주시,"31260",241451009,"12(공영)"
 양주시,"31260",241451010,"12(A)"
 양주시,"31260",241451011,"12(B)"
 양주시,"31260",241451012,"75"
 양주시,"31260",241451013,"76"
 양주시,"31260",241455001,"16"
 양평군,"31380",240000002,"1-5"
 양평군,"31380",240000003,"1-4"
 양평군,"31380",240000004,"1-7"
 양평군,"31380",240000007,"2000-1"
 양평군,"31380",240000008,"2000-2"
 양평군,"31380",240000009,"2-11"
 양평군,"31380",240000011,"2-5"
 양평군,"31380",240000012,"2-9"
 양평군,"31380",240000014,"2-2"
 양평군,"31380",240000015,"2-3"
 양평군,"31380",240000016,"6"
 양평군,"31380",240000017,"6-1"
 양평군,"31380",240000018,"6-2"
 양평군,"31380",240000019,"6-3"
 양평군,"31380",240000020,"3-2"
 양평군,"31380",240000021,"6-5"
 양평군,"31380",240000023,"6-6"
 양평군,"31380",240000026,"2-8"
 양평군,"31380",240000028,"3-5"
 양평군,"31380",240000029,"2-10"
 양평군,"31380",240000033,"2-1"
 양평군,"31380",240000036,"9-3"
 양평군,"31380",240000037,"10"
 양평군,"31380",240000038,"10-1"
 양평군,"31380",240000038,"10-1"
 양평군,"31380",240000039,"10-2"
 양평군,"31380",240000041,"7"
 양평군,"31380",240000042,"7-1"
 양평군,"31380",240000042,"7-1"
 양평군,"31380",240000043,"9-1"
 양평군,"31380",240000044,"7-2"
 양평군,"31380",240000045,"9-6"
 양평군,"31380",240000046,"7-7"
 양평군,"31380",240000047,"7-3"
 양평군,"31380",240000048,"7-4"
 양평군,"31380",240000049,"7-5"
 양평군,"31380",240000051,"4-2"
 양평군,"31380",240000053,"4-4"
 양평군,"31380",240000056,"4-7"
 양평군,"31380",240000057,"4-9"
 양평군,"31380",240000058,"4-8"
 양평군,"31380",240000059,"4-10"
 양평군,"31380",240000060,"4-6"
 양평군,"31380",240000062,"5-2"
 양평군,"31380",240000063,"5-4"
 양평군,"31380",240000064,"1-2"
 양평군,"31380",240000067,"5-5"
 양평군,"31380",240000068,"1-8"
 양평군,"31380",240000069,"1-9"
 양평군,"31380",240000070,"1-1"
 양평군,"31380",240000071,"2-6"
 양평군,"31380",240000072,"6-10"
 양평군,"31380",240000073,"1-3"
 양평군,"31380",240000075,"1"
 양평군,"31380",240000077,"5-1"
 양평군,"31380",240000078,"5-3"
 양평군,"31380",240000080,"9-2"
 양평군,"31380",240000081,"8-2"
 양평군,"31380",240000083,"8-4"
 양평군,"31380",240000085,"8-5"
 양평군,"31380",240000086,"9-7"
 양평군,"31380",240000087,"7-8"
 양평군,"31380",240000089,"22"
 양평군,"31380",240000091,"8-6"
 양평군,"31380",240000092,"8-7"
 양평군,"31380",240000093,"9-8"
 양평군,"31380",240000094,"8-8"
 양평군,"31380",240000095,"4-11"
 양평군,"31380",240000096,"5"
 양평군,"31380",240000096,"5"
 양평군,"31380",240000098,"5-7"
 양평군,"31380",240000099,"5-8"
 양평군,"31380",240000100,"6-4"
 양평군,"31380",240000102,"7-9"
 양평군,"31380",240000104,"8-3"
 양평군,"31380",240000110,"7-10"
 양평군,"31380",240000111,"8-9"
 양평군,"31380",240000112,"7-11"
 양평군,"31380",240000113,"1-10"
 양평군,"31380",240000114,"1-6"
 양평군,"31380",240000115,"1-11"
 양평군,"31380",240000116,"1-12"
 양평군,"31380",240000117,"1-13"
 양평군,"31380",240000118,"2-4"
 양평군,"31380",240000120,"3"
 양평군,"31380",240000121,"4-5"
 양평군,"31380",240000122,"2-12"
 양평군,"31380",240000124,"6-12"
 양평군,"31380",240000125,"11"
 양평군,"31380",240000126,"1-30"
 양평군,"31380",240000127,"1-31"
 양평군,"31380",240000128,"1-41"
 양평군,"31380",240000130,"1-42"
 양평군,"31380",240000131,"1-33"
 양평군,"31380",240000132,"1-43"
 양평군,"31380",240000133,"1-18"
 양평군,"31380",240000134,"1-19"
 양평군,"31380",240000135,"3-22"
 양평군,"31380",240000136,"5-11"
 양평군,"31380",240000137,"5-55"
 양평군,"31380",240000138,"5-88"
 양평군,"31380",240000139,"9-22"
 양평군,"31380",240000140,"3-20"
 양평군,"31380",240000141,"8-33"
 양평군,"31380",240000142,"8-44"
 양평군,"31380",240000143,"8-55"
 양평군,"31380",240000144,"9-20"
 양평군,"31380",240000145,"9-30"
 양평군,"31380",240000146,"30"
 양평군,"31380",240000147,"5-6"
 양평군,"31380",240000148,"1-23"
 양평군,"31380",240000149,"1-53"
 양평군,"31380",240000150,"1-63"
 양평군,"31380",240000151,"77-2"
 양평군,"31380",240000152,"77-7"
 양평군,"31380",240000153,"77-8"
 양평군,"31380",240000154,"22-1"
 양평군,"31380",240000155,"22-2"
 양평군,"31380",240000156,"22-3"
 양평군,"31380",240000157,"22-4"
 양평군,"31380",240000158,"22-5"
 양평군,"31380",240000159,"77"
 양평군,"31380",240000160,"77-1"
 양평군,"31380",240000161,"77-5"
 양평군,"31380",240000162,"77-10"
 양평군,"31380",240000163,"88-1"
 양평군,"31380",240000164,"88-2"
 양평군,"31380",240000165,"88-3"
 양평군,"31380",240000166,"88-4"
 양평군,"31380",240000167,"88-5"
 양평군,"31380",240000168,"88-6"
 양평군,"31380",240000169,"40-2"
 양평군,"31380",240000170,"40-9"
 양평군,"31380",240000171,"40-10"
 양평군,"31380",240000172,"40-11"
 양평군,"31380",240000173,"40-1"
 양평군,"31380",240000174,G9311
 양평군,"31380",240000175,"10-7"
 양평군,"31380",240000176,"30-5"
 양평군,"31380",240000177,"40-6"
 양평군,"31380",240000178,"50-2"
 양평군,"31380",240000179,"77-4"
 양평군,"31380",240000180,"77-9"
 양평군,"31380",240000181,"22-7"
 양평군,"31380",240000182,"22-8"
 양평군,"31380",240000183,"22-6"
 양평군,"31380",240000184,"30-1"
 양평군,"31380",240000185,"2-13"
 양평군,"31380",240000186,"77-11"
 양평군,"31380",240000187,"22-9"
 양평군,"31380",240000188,"77-6"
 양평군,"31380",240000190,"77-3"
 양평군,"31380",240000191,"22-10"
 양평군,"31380",240000192,"3-1"
 양평군,"31380",240000193,"7-6"
 양평군,"31380",240000194,"33"
 양평군,"31380",240000195,"33-1"
 양평군,"31380",240000196,"33-2"
 양평군,"31380",240000197,"33-3"
 양평군,"31380",240000199,"33-4"
 여주시,"31320",234001370,"130"
 여주시,"31320",234001406,"120"
 여주시,"31320",234001502,"140"
 여주시,"31320",237000052,"110"
 연천군,"31350",238000005,"39-2"
 연천군,"31350",238000006,"39-8"
 연천군,"31350",238000009,"38-1"
 연천군,"31350",238000010,"38-5"
 연천군,"31350",238000011,"38-7"
 연천군,"31350",238000012,"38-3"
 연천군,"31350",238000013,"38-6"
 연천군,"31350",238000022,"38-9"
 연천군,"31350",238000023,"38-10"
 연천군,"31350",238000024,"70"
 연천군,"31350",238000025,"70-1"
 연천군,"31350",238000026,"70-2"
 연천군,"31350",238000027,"70-3"
 연천군,"31350",238000027,"70-3"
 연천군,"31350",238000028,"37-1"
 연천군,"31350",238000029,"37-2"
 연천군,"31350",238000030,"37-3"
 연천군,"31350",238000032,"33"
 연천군,"31350",238000033,"33-1"
 연천군,"31350",238000034,"35"
 연천군,"31350",238000035,"35-1"
 연천군,"31350",238000036,"35-2"
 연천군,"31350",238000043,"31"
 연천군,"31350",238000044,"67-1"
 연천군,"31350",238000045,"67-2"
 연천군,"31350",238000046,"67-3"
 연천군,"31350",238000048,G2001
 연천군,"31350",238000049,"68"
 연천군,"31350",238000050,"68-1"
 오산시,"31140",200000106,"46"
 오산시,"31140",200000175,"5300"
 오산시,"31140",200000193,"5300-1전"
 오산시,"31140",200000193,"5300-1전"
 오산시,"31140",200000299,"5200"
 오산시,"31140",200000310,"5200전세"
 오산시,"31140",200000311,"5300전세"
 오산시,"31140",223000008,"7"
 오산시,"31140",223000010,"7-5"
 오산시,"31140",223000019,"71"
 오산시,"31140",223000022,"21"
 오산시,"31140",223000023,"22"
 오산시,"31140",223000077,"31"
 오산시,"31140",223000077,"31"
 오산시,"31140",223000082,"111"
 오산시,"31140",223000085,"760"
 오산시,"31140",223000099,"8"
 오산시,"31140",223000100,"202"
 오산시,"31140",223000105,"9"
 오산시,"31140",223000105,"9"
 오산시,"31140",223000107,"32"
 오산시,"31140",223000130,"30"
 오산시,"31140",223000132,"201"
 오산시,"31140",223000136,"34"
 오산시,"31140",223000140,C1
 오산시,"31140",223000145,C2
 오산시,"31140",223000146,C3
 오산시,"31140",223000147,C4
 오산시,"31140",234000324,"1550-1"
 오산시,"31140",234001251,"1311"
 오산시,"31140",234001691,"1311B"
 오산시,"31140",234001708,"1552"
 오산시,"31140",241358001,"33"
 오산시,"31140",241358002,"33-1"
 오산시,"31140",241358003,"99"
 오산시,"31140",241359001,"123"
 오산시,"31140",241359003,"100"
 오산시,"31140",241363001,"55"
 오산시,"31140",241363002,"56"
 오산시,"31140",241363009,"56-2"
 오산시,"31140",241363010,"57"
 오산시,"31140",241367001,"53"
 오산시,"31140",241367002,"88"
 오산시,"31140",241489001,"10"
 오산시,"31140",241489002,"500"
 오산시,"31140",241489007,"90"
 오산시,"31140",241489008,"9-1"
 오산시,"31140",241489009,"7(학통)"
 오산시,"31140",241489010,"8(학통)"
 오산시,"31140",241489011,"9(학통)"
 오산시,"31140",241489012,"11(학통)"
 오산시,"31140",241489013,"11(학통하교)"
 오산시,"31140",241489014,"12(학통)"
 오산시,"31140",241489015,"30(학통)"
 오산시,"31140",241489016,"30(학통하교)"
 오산시,"31140",241489017,"202(학통하교)"
 오산시,"31140",241489018,"202(학통등교)"
 오산시,"31140",241489019,"7-1(학통)"
 오산시,"31140",241489020,"9-1(학통)"
 용인시,"31190",204000081,"1151"
 용인시,"31190",206000007,"102"
 용인시,"31190",228000001,"66"
 용인시,"31190",228000002,"10"
 용인시,"31190",228000005,"66-4"
 용인시,"31190",228000008,"10-5"
 용인시,"31190",228000010,"670"
 용인시,"31190",228000012,"820"
 용인시,"31190",228000013,"22-1"
 용인시,"31190",228000017,"68"
 용인시,"31190",228000018,"10-4"
 용인시,"31190",228000019,"88"
 용인시,"31190",228000020,"7"
 용인시,"31190",228000021,"8"
 용인시,"31190",228000029,"74"
 용인시,"31190",228000038,"90"
 용인시,"31190",228000055,"22"
 용인시,"31190",228000056,"71-2"
 용인시,"31190",228000061,"91"
 용인시,"31190",228000066,"71"
 용인시,"31190",228000071,"71-1"
 용인시,"31190",228000079,"70"
 용인시,"31190",228000081,"12"
 용인시,"31190",228000082,"92"
 용인시,"31190",228000089,"83"
 용인시,"31190",228000092,"93"
 용인시,"31190",228000108,"95"
 용인시,"31190",228000113,"9-1"
 용인시,"31190",228000119,"83-1"
 용인시,"31190",228000128,"73"
 용인시,"31190",228000130,"84-1"
 용인시,"31190",228000132,"95-1"
 용인시,"31190",228000133,"82"
 용인시,"31190",228000136,"2"
 용인시,"31190",228000139,"84"
 용인시,"31190",228000140,"84-2"
 용인시,"31190",228000148,"3"
 용인시,"31190",228000149,"103"
 용인시,"31190",228000156,"89"
 용인시,"31190",228000159,"9"
 용인시,"31190",228000160,"9-2"
 용인시,"31190",228000162,"93-1"
 용인시,"31190",228000165,"11"
 용인시,"31190",228000168,"6"
 용인시,"31190",228000174,"5000B"
 용인시,"31190",228000175,"5005"
 용인시,"31190",228000176,"5001"
 용인시,"31190",228000177,"5001-1"
 용인시,"31190",228000181,"1241"
 용인시,"31190",228000182,"5003B"
 용인시,"31190",228000183,"5002B"
 용인시,"31190",228000184,"5600"
 용인시,"31190",228000190,"73-1"
 용인시,"31190",228000191,"73-4"
 용인시,"31190",228000197,"75"
 용인시,"31190",228000199,"24-2"
 용인시,"31190",228000200,"81"
 용인시,"31190",228000201,"72"
 용인시,"31190",228000203,"24-1"
 용인시,"31190",228000204,"24"
 용인시,"31190",228000206,"76-2"
 용인시,"31190",228000207,"76-3"
 용인시,"31190",228000208,"76-4"
 용인시,"31190",228000209,"76-5"
 용인시,"31190",228000214,"82-1"
 용인시,"31190",228000218,"97"
 용인시,"31190",228000223,"76-1"
 용인시,"31190",228000232,"73-2"
 용인시,"31190",228000233,"73-3"
 용인시,"31190",228000234,"73-5"
 용인시,"31190",228000238,"20"
 용인시,"31190",228000246,"85"
 용인시,"31190",228000249,"690"
 용인시,"31190",228000250,"10-1"
 용인시,"31190",228000251,"92-1"
 용인시,"31190",228000255,"10-2"
 용인시,"31190",228000258,"14"
 용인시,"31190",228000259,"14-1"
 용인시,"31190",228000262,"5006"
 용인시,"31190",228000263,"5007"
 용인시,"31190",228000266,"16"
 용인시,"31190",228000267,"14-3"
 용인시,"31190",228000268,"65"
 용인시,"31190",228000269,"102"
 용인시,"31190",228000270,"105"
 용인시,"31190",228000271,"5700B"
 용인시,"31190",228000273,"970"
 용인시,"31190",228000274,"77"
 용인시,"31190",228000276,"10-6"
 용인시,"31190",228000277,"10-7"
 용인시,"31190",228000278,"11-1"
 용인시,"31190",228000281,"88-1"
 용인시,"31190",228000286,"55"
 용인시,"31190",228000287,"99"
 용인시,"31190",228000385,"94"
 용인시,"31190",228000388,"5000A"
 용인시,"31190",228000389,"5003A"
 용인시,"31190",228000390,"13"
 용인시,"31190",228000391,"24-3"
 용인시,"31190",228000393,"7007-1"
 용인시,"31190",228000394,"5002A"
 용인시,"31190",228000395,"5700A"
 용인시,"31190",228000396,"100"
 용인시,"31190",228000397,"45"
 용인시,"31190",228000398,P9241(출근)
 용인시,"31190",228000399,P9241(퇴근)
 용인시,"31190",228000400,P9201(출근)
 용인시,"31190",228000401,P9201(퇴근)
 용인시,"31190",228000402,"101"
 용인시,"31190",228000403,"21"
 용인시,"31190",228000404,P9211(출근)
 용인시,"31190",228000405,P9211(퇴근)
 용인시,"31190",228000406,"78"
 용인시,"31190",233000334,P9242(출근)
 용인시,"31190",233000335,P9242(퇴근)
 용인시,"31190",234000027,"6900"
 용인시,"31190",234000042,"1113"
 용인시,"31190",234000065,"1005"
 용인시,"31190",234000069,"1117"
 용인시,"31190",234000130,"1303"
 용인시,"31190",234000136,"1550"
 용인시,"31190",234000148,"5500-2"
 용인시,"31190",234000313,"1500-2"
 용인시,"31190",234000878,"8100"
 용인시,"31190",234000879,"1101"
 용인시,"31190",234000882,"1150"
 용인시,"31190",234000884,"1560"
 용인시,"31190",234001271,"1570"
 용인시,"31190",234001709,P9243(출근)
 용인시,"31190",234001710,P9243(퇴근)
