bus_route_id,bus_route_nm,seq,st_id,ars_id,st_nm,gps_x,gps_y,pos_x,pos_y,dist_next_st,time_next_st,trn_st_id,city_nm
100100237,4318,79,122000386,23509,총회회관.휘문고입구,127.0657482438,37.5043659962,,,,,,서울
100100237,4318,80,122000139,23242,삼성역,127.06411162,37.5074245711,,,,,,서울
100100237,4318,81,122000094,23197,삼성역7번출구,127.0625198394,37.5103382684,,,,,,서울
100100237,4318,82,122000089,23192,봉은사역3번출구.삼성1파출소,127.0599462785,37.5150359297,,,,,,서울
100100237,4318,83,122000085,23188,청담역.경기고교,127.05772523,37.5191129954,,,,,,서울
100100237,4318,84,122000069,23171,우리은행청담지점.청담삼익아파트,127.0566980142,37.5209790612,,,,,,서울
100100237,4318,85,122000064,23166,프리마호텔,127.0494492235,37.5245831501,,,,,,서울
100100237,4318,86,122000063,23165,청담초등학교,127.04506019,37.5266622486,,,,,,서울
100100237,4318,87,122000056,23158,한양아파트.압구정로데오역,127.0395277492,37.5281374626,,,,,,서울
100100237,4318,88,122000054,23156,압구정파출소,127.0365188497,37.5288729309,,,,,,서울
100100237,4318,89,122000048,23148,현대아파트,127.0305769402,37.528444336,,,,,,서울
100100237,4318,90,122000004,23104,광림교회.현대고등학교,127.0244439568,37.5252724006,,,,,,서울
100100237,4318,91,122000002,23102,신사중학교,127.0210867999,37.5234866815,,,,,,서울
100100237,4318,92,121000100,22176,신반포18차아파트,127.0144288549,37.5199952837,,,,,,서울
100100237,4318,93,121000128,22204,잠원한신아파트,127.0100771831,37.516737134,,,,,,서울
100100237,4318,94,121000129,22205,잠원성당.아크로리버뷰아파트,127.0069218342,37.5136817278,,,,,,서울
100100237,4318,95,121000131,22207,뉴코아아울렛,127.0078725487,37.509247612,,,,,,서울
100100237,4318,96,121000019,22019,고속터미널,127.0052627142,37.5063349939,,,,,,서울
100100237,4318,97,121000021,22021,신반포역.세화여중고,126.9958082515,37.5034551594,,,,,,서울
100100237,4318,98,121000023,22023,구반포역.세화고등학교,126.9899929686,37.5020434082,,,,,,서울
100100237,4318,99,119000289,20015,갯마을앞,126.9832923729,37.4975257209,,,,,,서울
100100237,4318,100,119000288,20016,정금마을.방배경찰서,126.982473,37.490902,,,,,,서울
100100237,4318,101,119000287,20017,경문고교.배나무골앞,126.982473,37.490902,,,,,,서울
100100237,4318,102,119000286,20018,총신대입구역.남성시장입구앞,126.982098293,37.488220738,,,,,,서울
100100237,4318,103,119000285,20019,사당동우체국앞,126.9818325082,37.4832310433,,,,,,서울
100100237,4318,104,119000284,20020,방배노인종합복지관,126.9816986741,37.4806830109,,,,,,서울
100100237,4318,105,121001314,21028,사당역,126.9816427769,37.4751772126,,,,,,서울
100100237,4318,106,120000672,21027,사당자동차학원,126.9827637663,37.4722305823,,,,,,서울
100100237,4318,107,120000061,21163,남태령역,126.9880014878,37.4655289243,,,,,,서울
100100427,4319,1,120000671,22026,남태령역,126.9881707204,37.4657132812,,,,,,서울
100100427,4319,2,121001315,22028,사당역,126.981733,37.475853,,,,,,서울
100100427,4319,3,121000533,22027,이수역,126.9820604091,37.4823321911,,,,,,서울
100100427,4319,4,121000304,22385,이수역,126.9844294626,37.4856337471,,,,,,서울
100100427,4319,5,121000305,22386,방배초등학교,126.9867078633,37.4858800293,,,,,,서울
100100427,4319,6,121000306,22387,방배고개,126.9902492466,37.4866083455,,,,,,서울
100100427,4319,7,121000155,22231,내방역,126.994160766,37.4866504959,,,,,,서울
100100427,4319,8,121000156,22232,방배1동주민센터.방배아크로타워,126.9962225283,37.4834800666,,,,,,서울
100100427,4319,9,121000312,22394,방배역,126.9982091553,37.4815081311,,,,,,서울
100100427,4319,10,121000172,22248,신동아아파트앞,127.0018489423,37.4821315833,,,,,,서울
100100427,4319,11,121000073,22149,서울고등학교,127.0055529996,37.4828316926,,,,,,서울
100100427,4319,12,121000071,22147,서초중학교,127.0087822745,37.4834621803,,,,,,서울
100100427,4319,13,121000081,22157,남부터미널,127.0154563858,37.4847683916,,,,,,서울
100100427,4319,14,121000290,22368,국제전자센터,127.0177862525,37.4852203349,,,,,,서울
100100427,4319,15,121000037,22113,서일초등학교,127.0210583888,37.4861953374,,,,,,서울
100100427,4319,16,121000052,22128,서초동무지개아파트,127.0259959863,37.4877440858,,,,,,서울
100100427,4319,17,121000050,22126,뱅뱅사거리,127.0298425735,37.4889223913,,,,,,서울
100100427,4319,18,121000056,22132,서초문화예술정보학교,127.0321452121,37.4880652076,,,,,,서울
100100427,4319,19,121000194,22270,양재역.양재1동민원분소,127.0373913704,37.4849000573,,,,,,서울
100100427,4319,20,122000219,23323,매봉역,127.0449094779,37.4860326019,,,,,,서울
100100427,4319,21,122000220,23324,도곡개포한신아파트,127.0493404545,37.487984022,,,,,,서울
100100427,4319,22,122000223,23327,군인공제회관,127.0520533393,37.4892464995,,,,,,서울
100100427,4319,23,122000125,23228,도곡역3번출구,127.0564713905,37.4912851134,,,,,,서울
100100427,4319,24,122000126,23229,대치동우성아파트,127.0595212461,37.4926990194,,,,,,서울
100100427,4319,25,122000127,23230,대치역8번출구,127.0619662518,37.4938061692,,,,,,서울
100100427,4319,26,122000135,23238,대치동미도아파트,127.0676623205,37.4957033518,,,,,,서울
100100427,4319,27,122000137,23240,쌍용아파트,127.0691843986,37.4980165182,,,,,,서울
100100427,4319,28,122000388,23511,새마을운동중앙회,127.0671134223,37.5018245581,,,,,,서울
100100427,4319,29,122000386,23509,총회회관.휘문고입구,127.0657482438,37.5043659962,,,,,,서울
100100427,4319,30,122000139,23242,삼성역,127.06411162,37.5074245711,,,,,,서울
100100427,4319,31,122000140,23243,강남경찰서.강남운전면허시험장,127.0671229603,37.5098652817,,,,,,서울
100100427,4319,32,123000065,24154,잠실종합운동장,127.0727676144,37.5106518823,,,,,,서울
100100427,4319,33,123000068,24157,종합운동장사거리,127.079557,37.511814,,,,,,서울
100100427,4319,34,123000069,24158,잠실새내역4번출구,127.0845114114,37.5116323642,,,,,,서울
100100427,4319,35,123000056,24145,잠실트리지움아파트앞,127.0911770624,37.511679161,,,,,,서울
100100427,4319,36,123000057,24146,잠실역.롯데월드,127.098089639,37.5126355993,,,,,,서울
100100427,4319,37,123000045,24134,잠실역1번.11번출구,127.1031312285,37.5141851108,,,,,,서울
100100427,4319,38,123000046,24135,잠실역9번출구,127.1041529981,37.5146793943,,,,,,서울
100100427,4319,39,123000043,24132,잠실역8번출구,127.1015208896,37.513797668,,,,,,서울
100100427,4319,40,123000049,24138,잠실역.롯데월드,127.097975007,37.512839385,,,,,,서울
100100427,4319,41,123000050,24139,잠실5단지,127.0939211265,37.5121697489,,,,,,서울
100100427,4319,42,123000052,24141,잠실새내역.잠실2동주민센터,127.0872743139,37.5117037183,,,,,,서울
100100427,4319,43,123000053,24142,잠실엘스아파트앞,127.0833908604,37.5118776043,,,,,,서울
100100427,4319,44,123000054,24143,종합운동장사거리,127.0796923471,37.5120271556,,,,,,서울
100100427,4319,45,123000055,24144,잠실종합운동장,127.072133691,37.5108261104,,,,,,서울
100100427,4319,46,122000093,23196,강남경찰서면허시험장,127.0659524808,37.5097668706,,,,,,서울
100100427,4319,47,122000330,23438,삼성역,127.063780302,37.50728751,,,,,,서울
100100427,4319,48,122000142,23245,휘문고.대치2동주민센터,127.0657710813,37.5035822216,,,,,,서울
100100427,4319,49,122000133,23236,대치동은마아파트,127.0685143184,37.4984748789,,,,,,서울
100100427,4319,50,122000134,23237,은마아파트,127.0670015036,37.4957066045,,,,,,서울
100100427,4319,51,122000123,23226,대치역1번출구,127.0615358593,37.4938088824,,,,,,서울
100100427,4319,52,122000124,23227,래미안.대치.팰리스,127.0586310971,37.4924888577,,,,,,서울
100100427,4319,53,122000116,23219,도곡역2번출구.동부센트레빌,127.0565550029,37.4915412852,,,,,,서울
100100427,4319,54,122000225,23329,숙명여고,127.0525143271,37.4896705856,,,,,,서울
100100427,4319,55,122000212,23316,매봉삼성아파트SK리더스뷰,127.0490210994,37.4880596007,,,,,,서울
100100427,4319,56,122000213,23317,매봉역양재최의원,127.0445829494,37.4861281641,,,,,,서울
100100427,4319,57,122000214,23318,양재역말죽거리.강남베드로병원,127.0379876504,37.4851588559,,,,,,서울
100100427,4319,58,122000215,23319,뱅뱅사거리.구영동중학교,127.0326346946,37.4876725875,,,,,,서울
100100427,4319,59,121000049,22125,뱅뱅사거리,127.0293731704,37.4889262562,,,,,,서울
100100427,4319,60,121000051,22127,서초동무지개아파트,127.0266066809,37.4880752935,,,,,,서울
100100427,4319,61,121000036,22112,서일초등학교,127.0213559346,37.4864233445,,,,,,서울
100100427,4319,62,121000297,22376,국제전자센터,127.0177866645,37.4853479624,,,,,,서울
100100427,4319,63,121000080,22156,남부터미널.한일시멘트,127.0142415341,37.4846572778,,,,,,서울
100100427,4319,64,121000070,22146,서초중학교,127.0085568299,37.4835440126,,,,,,서울
100100427,4319,65,121000072,22148,서울고등학교,127.0050174958,37.4828729587,,,,,,서울
100100427,4319,66,121000152,22228,방배동신동아아파트,127.0017234981,37.4822373624,,,,,,서울
100100427,4319,67,121000313,22395,방배역,126.9973933991,37.4819016376,,,,,,서울
100100427,4319,68,121000153,22229,방배역.방배서리풀이편한세상,126.9964098591,37.483396214,,,,,,서울
100100427,4319,69,121000308,22390,방일초교,126.9948927603,37.4857439526,,,,,,서울
100100427,4319,70,121000309,22391,내방역,126.9926506499,37.4874608011,,,,,,서울
100100427,4319,71,121000310,22392,방배고개,126.9888530041,37.4862936594,,,,,,서울
100100427,4319,72,121000311,22393,이수역,126.9847861039,37.4857778643,,,,,,서울
100100427,4319,73,119000285,20019,사당동우체국앞,126.9818325082,37.4832310433,,,,,,서울
100100427,4319,74,119000284,20020,방배노인종합복지관,126.9816986741,37.4806830109,,,,,,서울
100100427,4319,75,121001314,21028,사당역,126.9816427769,37.4751772126,,,,,,서울
100100427,4319,76,120000672,21027,사당자동차학원,126.9827637663,37.4722305823,,,,,,서울
100100427,4319,77,120000061,21163,남태령역,126.9880014878,37.4655289243,,,,,,서울
100100459,440,1,123000661,24506,복정역환승센터4번승강장,127.127535285,37.4699324093,,,,,,서울
100100459,440,2,204000308,48619,위례서일로마을입구,127.1367591466,37.4666071011,,,,,,서울
100100459,440,3,204000323,48621,위례자이,127.137204197,37.4702973385,,,,,,서울
100100459,440,4,204000238,48625,위례자이아파트,127.1395344261,37.4709017718,,,,,,서울
100100459,440,5,204000236,48629,위례동행정복지센터.위례아트리 ,127.1423301394,37.4707917349,,,,,,서울
100100459,440,6,204000328,48631,위례35단지아파트,127.1434286376,37.4716348821,,,,,,서울
100100459,440,7,123000624,24411,위례신안인스빌.중앙푸르지오,127.1436820754,37.4751548694,,,,,,서울
100100459,440,8,123000614,24413,송파와이즈더샵.엠코타운센트로엘,127.1443688381,37.4782156086,,,,,,서울
100100459,440,9,123000616,24415,위례별초등학교.위례스타힐스,127.1445616923,37.4806326431,,,,,,서울
100100459,440,10,123000619,24417,위례동주민센터.위례송파푸르지오,127.1433334919,37.4822577254,,,,,,서울
100100459,440,11,123000622,24419,송파더센트레.힐스테이트송파,127.1417710368,37.4802690817,,,,,,서울
100100459,440,12,123000575,24495,송파꿈에그린아파트,127.1408032095,37.4749448409,,,,,,서울
100100459,440,13,123000630,24439,위례포레샤인.위례31단지후문,127.1334027135,37.4746095133,,,,,,서울
100100459,440,14,123000639,24442,장지역2번출구,127.1263888783,37.4784494612,,,,,,서울
100100459,440,15,123000578,24496,송파푸르지오시티.한화오벨리스크,127.1198973867,37.480778282,,,,,,서울
100100459,440,16,122000696,23393,강남한양수자인아파트,127.1138245323,37.4782175009,,,,,,서울
100100459,440,17,122000720,23442,세곡2지구3.4단지,127.1098160064,37.4767282398,,,,,,서울
100100459,440,18,122000404,23527,래미안포레아파트,127.1076654083,37.4761562851,,,,,,서울
100100459,440,19,122000702,23530,강남더샵라르고오피스텔,127.1048108266,37.4752374417,,,,,,서울
100100459,440,20,122000686,23463,못골마을.LH강남아이파크,127.1010813782,37.4738781347,,,,,,서울
100100459,440,21,122000693,23471,래미안강남힐즈,127.0953982153,37.4723861313,,,,,,서울
100100459,440,22,122000691,23447,세곡중학교.세명초등학교,127.0916821083,37.4703383674,,,,,,서울
100100459,440,23,122000688,23480,세곡푸르지오,127.0936548794,37.4674634048,,,,,,서울
100100459,440,24,122000674,23437,세곡푸르지오,127.0949948304,37.4650140458,,,,,,서울
100100459,440,25,121000261,22337,헌인마을.서울농업기술센터,127.0893535042,37.4632095172,,,,,,서울
100100459,440,26,121000258,22334,헌인릉.강남서초과학화예비군훈련장,127.0827095018,37.4610637087,,,,,,서울
100100459,440,27,121000256,22332,서울특별시어린이병원.강동송파과학화예비군훈련장,127.0718169931,37.4576045421,,,,,,서울
100100459,440,28,121000254,22330,안골마을,127.0623338625,37.4562013919,,,,,,서울
100100459,440,29,121000988,22398,서초포레스타입구,127.0599311194,37.4572143039,,,,,,서울
100100459,440,30,121000252,22328,탑성마을,127.0546665742,37.4594343277,,,,,,서울
100100459,440,31,121000250,22326,염곡마을.서초50플러스센터,127.0490285978,37.4618114917,,,,,,서울
100100459,440,32,121000226,22302,코트라,127.045401,37.463517,,,,,,서울
100100459,440,33,121000217,22293,양재2동주민센터.양재꽃시장,127.0392082884,37.4694999708,,,,,,서울
100100459,440,34,121000219,22295,언남고교,127.0386338316,37.4732828011,,,,,,서울
100100459,440,35,121000002,22002,교육개발원입구,127.0386756802,37.477766643,,,,,,서울
100100459,440,36,121000004,22004,양재역.서초문화예술회관,127.0368254772,37.4818709299,,,,,,서울
100100459,440,37,121000006,22006,뱅뱅사거리,127.0329932458,37.4868970819,,,,,,서울
100100459,440,38,121000008,22008,래미안아파트.파이낸셜뉴스,127.0310112315,37.4910427255,,,,,,서울
100100459,440,39,121000010,22010,신분당선강남역,127.0291626566,37.4949565251,,,,,,서울
100100459,440,40,121000012,22012,지하철2호선강남역,127.0264182006,37.5007569902,,,,,,서울
100100459,440,41,121000014,22014,논현역,127.0237329243,37.5063685121,,,,,,서울
100100459,440,42,122000010,23110,신사동사거리.신사역,127.02009,37.514719,,,,,,서울
100100459,440,43,122000011,23111,신사사거리,127.0217703234,37.5168777991,,,,,,서울
100100459,440,44,122000012,23112,신사동고개,127.0259391118,37.5186644077,,,,,,서울
100100459,440,45,122000024,23124,언북중학교입구,127.0307697977,37.5203986773,,,,,,서울
100100459,440,46,122000025,23125,제일은행.호림아트센터앞,127.0348831465,37.5216854398,,,,,,서울
100100459,440,47,122000078,23181,일지아트홀.압구정동노인복지센터,127.0395189126,37.5243418694,,,,,,서울
100100459,440,48,122000056,23158,한양아파트.압구정로데오역,127.0395277492,37.5281374626,,,,,,서울
100100459,440,49,122000054,23156,압구정파출소,127.0365188497,37.5288729309,,,,,,서울
100100459,440,50,122000048,23148,현대아파트,127.0305769402,37.528444336,,,,,,서울
100100459,440,51,122000004,23104,광림교회.현대고등학교,127.0244439568,37.5252724006,,,,,,서울
100100459,440,52,122000002,23102,신사중학교,127.0210867999,37.5234866815,,,,,,서울
100100459,440,53,121000015,22015,신사역.푸른저축은행,127.019844,37.514627,,,,,,서울
100100459,440,54,121000013,22013,논현역,127.0230119453,37.5072203243,,,,,,서울
100100459,440,55,121000011,22011,지하철2호선강남역,127.0257282697,37.5016093307,,,,,,서울
100100459,440,56,121000009,22009,신분당선강남역,127.0283494302,37.4960264799,,,,,,서울
100100459,440,57,121000007,22007,래미안아파트.파이낸셜뉴스,127.0303401827,37.4918234471,,,,,,서울
100100459,440,58,121000005,22005,뱅뱅사거리,127.0323668915,37.4875924092,,,,,,서울
100100459,440,59,121000003,22003,양재역.서초문화예술회관,127.0358472562,37.4825218847,,,,,,서울
100100459,440,60,121000001,22001,교육개발원입구,127.0383424487,37.4785138305,,,,,,서울
100100459,440,61,121000218,22294,시민의숲,127.038365,37.473713,,,,,,서울
100100459,440,62,121000222,22298,AT센터.양재꽃시장,127.039557,37.468533,,,,,,서울
100100459,440,63,121000225,22301,하나로마트.코트라,127.0446172052,37.4639684953,,,,,,서울
100100459,440,64,121000249,22325,염곡마을.서초50플러스센터,127.0489854451,37.4616656477,,,,,,서울
100100459,440,65,121000251,22327,탑성마을,127.0565126489,37.4584919539,,,,,,서울
100100459,440,66,121000987,22399,서초포레스타입구,127.0602651021,37.4569101058,,,,,,서울
100100459,440,67,121000253,22329,안골마을,127.0639662643,37.4554680672,,,,,,서울
100100459,440,68,121000255,22331,서울특별시어린이병원.강동송파과학화예비군훈련장,127.0704493586,37.4569989648,,,,,,서울
100100459,440,69,121000257,22333,헌인릉.강남서초과학화예비군훈련장,127.0794518458,37.4598668991,,,,,,서울
100100459,440,70,121000259,22335,헌인농장,127.0846901719,37.4615531491,,,,,,서울
100100459,440,71,121000260,22336,헌인마을.서울농업기술센터,127.0914110702,37.4637211345,,,,,,서울
100100459,440,72,122000689,23482,세곡푸르지오,127.0937662488,37.4678502431,,,,,,서울
100100459,440,73,122000690,23448,세곡중학교.세명초등학교,127.0923510331,37.4703320897,,,,,,서울
100100459,440,74,122000692,23446,래미안강남힐즈,127.0972042234,37.4730912138,,,,,,서울
100100459,440,75,122000687,23464,못골마을,127.1018075621,37.4739650457,,,,,,서울
100100459,440,76,122000701,23538,강남현대힐스테이트에코,127.1048921671,37.4751931729,,,,,,서울
100100459,440,77,122000403,23526,래미안포레아파트,127.107202946,37.4759380654,,,,,,서울
100100459,440,78,122000698,23528,세곡2지구3.4단지,127.1104671878,37.4768244735,,,,,,서울
100100459,440,79,122000695,23394,강남한양수자인아파트,127.1135640603,37.4779836078,,,,,,서울
100100459,440,80,123000577,24497,송파푸르지오시티.한화오벨리스크,127.1203170726,37.4808289967,,,,,,서울
100100459,440,81,123000016,24016,장지역.가든파이브,127.125577,37.479461,,,,,,서울
100100459,440,82,123000631,24440,위례31단지.위례포레샤인후문,127.1333873284,37.4744834321,,,,,,서울
100100459,440,83,123000576,24492,위례아이파크아파트앞,127.1411994721,37.4758626282,,,,,,서울
100100459,440,84,123000620,24418,힐스테이트송파.송파더센트레,127.1419052835,37.4807980546,,,,,,서울
100100459,440,85,123000618,24416,위례동주민센터.위례스타힐스,127.1436442931,37.482165055,,,,,,서울
100100459,440,86,123000617,24414,위례별초등학교.위례2차아이파크,127.1444136444,37.4801942004,,,,,,서울
100100459,440,87,123000615,24412,송파와이즈더샵.엠코타운센트로엘,127.1441539994,37.4772256941,,,,,,서울
100100459,440,88,123000613,24410,위례중앙푸르지오.신안인스빌,127.143330499,37.4747525197,,,,,,서울
100100459,440,89,204000329,48632,위례35단지아파트,127.143170619,37.4721140122,,,,,,서울
100100459,440,90,204000240,48630,위례동행정복지센터.위례보미리 ,127.1416861345,37.4710506578,,,,,,서울
100100459,440,91,204000235,48626,위례중앙중학교,127.1380784425,37.4712033126,,,,,,서울
100100459,440,92,204000322,48622,위례자이,127.1367780938,37.4699216331,,,,,,서울
100100459,440,93,204000317,48620,위례서일로마을입구,127.1362121865,37.4666134512,,,,,,서울
100100459,440,94,204000147,48618,안골.복정고등학교앞,127.1354194117,37.4657068168,,,,,,서울
100100459,440,95,123000659,24500,복정역환승센터2번승강장,127.1275348381,37.469964337,,,,,,서울
100100070,441,1,226000109,60101,월암종점,126.9563755151,37.3023750114,,,,,,서울
100100070,441,2,226000108,60103,잿말.레솔레파크,126.9560538649,37.304576425,,,,,,서울
100100070,441,3,226000107,60105,월암교,126.957392822,37.3058257758,,,,,,서울
100100070,441,4,226000106,60107,월암ic.월암동,126.9582948971,37.3065199752,,,,,,서울
100100070,441,5,226000105,60109,도룡마을,126.9581726326,37.3102527272,,,,,,서울
100100070,441,6,226000232,60127,부곡체육공원,126.9579783672,37.3140566793,,,,,,서울
100100070,441,7,226000231,60129,장안마을.부곡동주민센터,126.9578060545,37.319024612,,,,,,서울
100100070,441,8,226000157,60111,의왕고등학교,126.9575704011,37.3218656076,,,,,,서울
100100070,441,9,226000156,60113,부곡복지회관,126.9579257119,37.3242274554,,,,,,서울
100100070,441,10,226000095,60115,창말.의왕테크노파크,126.9580605992,37.3334376737,,,,,,서울
100100070,441,11,226000094,60117,컨테이너기지,126.9609247894,37.334507227,,,,,,서울
100100070,441,12,226000093,60119,교동,126.9646755799,37.335979974,,,,,,서울
100100070,441,13,226000092,60121,재활용센타,126.9671287368,37.3375803318,,,,,,서울
100100070,441,14,226000091,60123,중앙도서관,126.970389089,37.34051496,,,,,,서울
100100070,441,15,226000090,60125,의왕보건소.노인복지관.청소년수,126.9730251776,37.3436326435,,,,,,서울
100100070,441,16,226000049,27137,고천동주민센터,126.9752109538,37.346246942,,,,,,서울
100100070,441,17,226000048,60003,고천.의왕시청,126.9739992673,37.3484717168,,,,,,서울
100100070,441,18,226000047,60011,오전동주민센터,126.9709391132,37.3532868267,,,,,,서울
100100070,441,19,226000046,60014,의왕지구대.글로벌도서관,126.9677895306,37.356760329,,,,,,서울
100100070,441,20,226000124,60012,가구단지입구,126.9642646478,37.3599561395,,,,,,서울
100100070,441,21,209000026,40019,현대.대림아파트,126.9612411976,37.3627475087,,,,,,서울
100100070,441,22,209000025,40009,호계3동행정복지센터,126.9585124123,37.3671990787,,,,,,서울
100100070,441,23,209000006,56070,호계사거리,126.9593430783,37.3703670113,,,,,,서울
100100070,441,24,209000005,56071,호계소방파출소,126.962457767,37.3715732668,,,,,,서울
100100070,441,25,209000004,60017,덕고개사거리,126.9659403445,37.3728647133,,,,,,서울
100100070,441,26,226000136,60021,샘마을.대안중학교,126.9676501411,37.3746206346,,,,,,서울
100100070,441,27,226000135,60020,안양남초등학교,126.9706293155,37.3787755862,,,,,,서울
100100070,441,28,226000134,60019,농수산물시장.포일단지입구,126.9727732434,37.3848400744,,,,,,서울
100100070,441,29,209000114,56052,민백마을,126.9730464809,37.3873744261,,,,,,서울
100100070,441,30,209000113,56040,나눔초등학교.오뚜기식품.두산번,126.974605186,37.3918080644,,,,,,서울
100100070,441,31,209000112,56053,평촌동행정복지센터.인덕원대우 ,126.9760551243,37.3952221837,,,,,,서울
100100070,441,32,209000111,56043,인덕원초교.삼성아파트,126.9773075889,37.3978976368,,,,,,서울
100100070,441,33,209000142,56039,인덕원역4호선,126.9771942765,37.4000884222,,,,,,서울
100100070,441,34,220000028,37013,갈현동부대,126.9806814052,37.4110465824,,,,,,서울
100100070,441,35,220000027,37008,찬우물,126.984337702,37.4151010374,,,,,,서울
100100070,441,36,220000031,37037,정보과학도서관,126.9886197378,37.4189867642,,,,,,서울
100100070,441,37,220000026,37010,과천주공2.3단지,126.9891182566,37.4217349103,,,,,,서울
100100070,441,38,220000025,37018,정부과천청사,126.9902812903,37.4263396829,,,,,,서울
100100070,441,39,220000024,37017,KT과천지사,126.9923048598,37.4286274884,,,,,,서울
100100070,441,40,220000023,37016,경기도립과천도서관,126.9947326265,37.4314042392,,,,,,서울
100100070,441,41,220000022,37019,8.9단지,126.9967059468,37.4356564376,,,,,,서울
100100070,441,42,220000021,37005,과천성당,126.9946081214,37.4388590711,,,,,,서울
100100070,441,43,220000019,37026,환경사업소,126.9990239122,37.4491804042,,,,,,서울
100100070,441,44,220000018,37500,선바위역,127.000880748,37.4514071547,,,,,,서울
100100070,441,45,220000017,37503,안골,127.0098543722,37.4558150454,,,,,,서울
100100070,441,46,121000212,22288,식유촌우면성당.서초호반써밋,127.0142815,37.4574194776,,,,,,서울
100100070,441,47,121000985,22347,서초힐스아파트,127.0166669815,37.4579365009,,,,,,서울
100100070,441,48,121000982,22607,LH서초아파트,127.0253698854,37.4601382,,,,,,서울
100100070,441,49,121000919,37036,화훼단지,127.0278614297,37.460041621,,,,,,서울
100100070,441,50,220000015,37024,주암동,127.0335591083,37.4597029629,,,,,,서울
100100070,441,51,121000224,22300,양곡도매시장,127.0351750088,37.4602280605,,,,,,서울
100100070,441,52,121000217,22293,양재2동주민센터.양재꽃시장,127.0392082884,37.4694999708,,,,,,서울
100100070,441,53,121000219,22295,언남고교,127.0386338316,37.4732828011,,,,,,서울
100100070,441,54,121000002,22002,교육개발원입구,127.0386756802,37.477766643,,,,,,서울
100100070,441,55,121000004,22004,양재역.서초문화예술회관,127.0368254772,37.4818709299,,,,,,서울
100100070,441,56,121000006,22006,뱅뱅사거리,127.0329932458,37.4868970819,,,,,,서울
100100070,441,57,121000008,22008,래미안아파트.파이낸셜뉴스,127.0310112315,37.4910427255,,,,,,서울
100100070,441,58,121000010,22010,신분당선강남역,127.0291626566,37.4949565251,,,,,,서울
100100070,441,59,121000012,22012,지하철2호선강남역,127.0264182006,37.5007569902,,,,,,서울
100100070,441,60,121000014,22014,논현역,127.0237329243,37.5063685121,,,,,,서울
100100070,441,61,122000010,23110,신사동사거리.신사역,127.02009,37.514719,,,,,,서울
100100070,441,62,122000011,23111,신사사거리,127.0217703234,37.5168777991,,,,,,서울
100100070,441,63,122000008,23108,신사사거리.가로수길,127.021868,37.517156,,,,,,서울
100100070,441,64,121000015,22015,신사역.푸른저축은행,127.019844,37.514627,,,,,,서울
100100070,441,65,121000013,22013,논현역,127.0230119453,37.5072203243,,,,,,서울
100100070,441,66,121000011,22011,지하철2호선강남역,127.0257282697,37.5016093307,,,,,,서울
100100070,441,67,121000009,22009,신분당선강남역,127.0283494302,37.4960264799,,,,,,서울
100100070,441,68,121000007,22007,래미안아파트.파이낸셜뉴스,127.0303401827,37.4918234471,,,,,,서울
100100070,441,69,121000005,22005,뱅뱅사거리,127.0323668915,37.4875924092,,,,,,서울
100100070,441,70,121000003,22003,양재역.서초문화예술회관,127.0358472562,37.4825218847,,,,,,서울
100100070,441,71,121000001,22001,교육개발원입구,127.0383424487,37.4785138305,,,,,,서울
100100070,441,72,121000218,22294,시민의숲,127.038365,37.473713,,,,,,서울
100100070,441,73,121000222,22298,AT센터.양재꽃시장,127.039557,37.468533,,,,,,서울
100100070,441,74,121000223,22299,양곡도매시장,127.0352832349,37.4604496583,,,,,,서울
100100070,441,75,220000014,37035,주암동,127.0326550842,37.4600464151,,,,,,서울
100100070,441,76,121000918,37020,남서울화훼단지,127.0285254383,37.4601438842,,,,,,서울
100100070,441,77,121001313,22779,네이처힐.LH서초아파트,127.0239328482,37.4603377699,,,,,,서울
100100070,441,78,121000209,22285,서초힐스아파트,127.0179374279,37.4590023477,,,,,,서울
100100070,441,79,121000983,22605,서초호반써밋,127.0146460737,37.4575697041,,,,,,서울
100100070,441,80,121000211,22287,식유촌우면성당.서초호반써밋,127.0127167753,37.4574775367,,,,,,서울
100100070,441,81,220000012,37504,안골,127.0093683356,37.4559051887,,,,,,서울
100100070,441,82,220000011,37502,선바위역,127.0011394696,37.4522199402,,,,,,서울
100100070,441,83,220000010,37025,환경사업소,126.9991356489,37.449947359,,,,,,서울
100100070,441,84,220000008,37001,과천성당,126.9943530633,37.4387287989,,,,,,서울
100100070,441,85,220000007,37003,10단지,126.9965769304,37.4352640156,,,,,,서울
100100070,441,86,220000006,37004,경기도립과천도서관,126.9944345393,37.4315602028,,,,,,서울
100100070,441,87,220000005,37002,KT과천지사,126.9918033125,37.4286345032,,,,,,서울
100100070,441,88,220000004,37006,정부과천청사,126.9899418479,37.4265641878,,,,,,서울
100100070,441,89,220000003,37009,과천주공2.3단지,126.9887680147,37.4217078396,,,,,,서울
100100070,441,90,220000030,37012,찬우물,126.9839938164,37.4154586766,,,,,,서울
100100070,441,91,220000029,37014,갈현동부대,126.9802069175,37.4111456204,,,,,,서울
100100070,441,92,209000031,56044,인덕원사거리.인덕원역,126.9764486032,37.4006920105,,,,,,서울
100100070,441,93,209000030,56054,평촌동행정복지센터.인덕원대우 ,126.9754916829,37.3951862776,,,,,,서울
100100070,441,94,209000029,56041,오뚜기식품.두산벤처다임,126.974021257,37.3918268494,,,,,,서울
