순번,ROUTE_ID,ROUTE_NM,STA_ORDER,STATION_NM,STATION_ID,MOBILE_NO
165660,241293003,036,48,고흥주유소,219000105,20413
165661,241293003,036,49,성석주유소,219000104,20406
165662,241293003,036,50,두테비,219000103,20467
165663,241293003,036,51,푸르메마을,219000102,20372
165664,241293003,036,52,오미산주유소,219000101,20339
165665,241293003,036,53,오미산주유소,219000237,20329
165666,241293003,036,54,푸르메마을,219000236,20366
165667,241293003,036,55,두테비,219000235,20389
165668,241293003,036,56,성석주유소,219000234,20407
165669,241293003,036,57,고흥주유소,219000233,20410
165670,241293003,036,58,마골,219000571,20416
165671,241293003,036,59,성석초교,219000231,20421
165672,241293003,036,60,문봉주유소,219000922,58132
165673,241293003,036,61,문봉빌라단지,219000230,20426
165674,241293003,036,62,희망원,219000229,20428
165675,241293003,036,63,고봉동행정복지센터,219000228,20437
165676,241293003,036,64,국제공원,219000227,20436
165677,241293003,036,65,문봉삼거리,219000835,58043
165678,241293003,036,66,오목골,219000471,20513
165679,241293003,036,67,일성정밀앞,219000834,58042
165680,241293003,036,68,억척목장,219000226,20431
165681,241293003,036,69,지영마트,219000833,58041
165682,241293003,036,70,세기상운,219000225,20432
165683,241293003,036,71,꽃길,219000830,58038
165684,241293003,036,72,지영리교회,219000224,20440
165685,241293003,036,73,고양자유학교앞,219000223,20446
165686,241293003,036,74,지영교,219001161,58371
165687,241293003,036,75,내유동,218000165,19131
165688,241293003,036,76,중간내유동,218000677,19597
165689,241293003,036,77,윗내유동.희망양로원,218000164,19142
165690,241293003,036,78,내유초등학교,218000163,19151
165691,241293003,036,79,서울시립고양병원입구,218000530,19551
165692,241293003,036,80,고골입구,218000162,19161
165693,241293003,036,81,가장동,218000161,19168
165694,241293003,036,82,두포동.관산동성당,218000160,19172
165695,241293003,036,83,관산삼거리,218000159,19167
165696,241293003,036,84,고양외고.고양제일중학교,218000158,19175
165697,241293003,036,85,관산주공아파트.관산동행정복지센터,218000157,19181
165698,241293003,036,86,관산동.벽제시장,218000156,19184
165699,241293003,036,87,필리핀참전비,218000825,57092
165700,241293003,036,88,통일로불가마,218000824,57091
165701,241293003,036,89,대자동마을회관,218000821,57088
165702,241293003,036,90,동서기획,218000819,57086
165703,241293003,036,91,장군묘앞,218001207,19455
165704,241293003,036,92,윗대자골,218000817,57084
165705,241293003,036,93,경기축산,218000816,57083
165706,241293003,036,94,천주교묘,218000813,57080
165707,241293003,036,95,중부대학교입구,218000811,57078
165708,241293003,036,96,하늘소리요양원입구,218000701,19662
165709,241293003,036,97,LG물류센터,218000810,57077
165710,241293003,036,98,천사의집,218000808,57075
165711,241293003,036,99,평산빌라,218000956,57222
165712,241293003,036,100,윤창아파트,218000805,57072
165713,241293003,036,101,청구아파트,218001024,57286
165714,241293003,036,102,고양초등학교.소방서,218000953,57219
165715,241293004,037,1,그린씨티동문아파트,229000473,30462
165716,241293004,037,2,대원초교,229001310,30904
165717,241293004,037,3,설문2교,219000759,20701
165718,241293004,037,4,지영동,219000576,20538
165719,241293004,037,5,고양자유학교앞,219000223,20446
165720,241293004,037,6,행복한.더조은요양원,219000934,58144
165721,241293004,037,7,수문마트,219000936,58146
165722,241293004,037,8,목공소,219000938,58148
165723,241293004,037,9,새터마을입구,219000924,58134
165724,241293004,037,10,함지박,219000940,58150
165725,241293004,037,11,사리현마을,219000942,58152
165726,241293004,037,12,사리현동문아파트,219000927,58137
165727,241293004,037,13,벽제초등학교,219000944,58154
165728,241293004,037,14,사리현동입구,219000086,20454
165729,241293004,037,15,구.한산기업,219000085,20457
165730,241293004,037,16,사리현동.벽제교삼거리,218000334,20458
165731,241293004,037,17,벽제교.관산삼거리,218000058,19165
165732,241293004,037,18,고양외고.고양제일중학교,218000158,19175
165733,241293004,037,19,고양외고기숙사,218000332,57555
165734,241293004,037,20,관산주공아파트,218001049,57290
165735,241293004,037,21,관산동행정복지센터.벽제시장,218001048,57289
165736,241293004,037,22,신성아파트,218000155,19193
165737,241293004,037,23,필리핀참전비,218000154,19202
165738,241293004,037,24,대자동,218000153,19231
165739,241293004,037,25,서울시립승화원,218000152,19233
165740,241293004,037,26,세원마을입구,218000151,19228
165741,241293004,037,27,신원마을1단지.신원중,218000226,19236
165742,241293004,037,28,신원마을2.4단지,218000653,19579
165743,241293004,037,29,신원마을3단지,218000225,19249
165744,241293004,037,30,삼송주택앞,218000224,19261
165745,241293004,037,31,삼송역사거리.지축차량기지입구,218000223,19263
165746,241293004,037,32,삼송역8번출구,218001200,57439
165747,241293004,037,33,삼송역사거리.지축차량기지입구,218000218,19264
165748,241293004,037,34,삼송주택앞,218000217,19260
165749,241293004,037,35,신원마을3단지,218000459,19375
165750,241293004,037,36,신원마을2.4단지,218000652,19578
165751,241293004,037,37,신원마을1단지.신원중,218000215,19235
165752,241293004,037,38,세원마을입구,218000214,19229
165753,241293004,037,39,서울시립승화원,218000213,19230
165754,241293004,037,40,대자동,218000212,19232
165755,241293004,037,41,필리핀참전비,218000032,19203
165756,241293004,037,42,새서울아파트,218000031,19194
165757,241293004,037,43,관산동행정복지센터.벽제시장,218001081,57322
165758,241293004,037,44,관산주공아파트,218001050,57291
165759,241293004,037,45,고양외고기숙사,218000337,57556
165760,241293004,037,46,고양외고.고양제일중학교,218000029,19174
165761,241293004,037,47,벽제교.관산삼거리,218000169,19166
165762,241293004,037,48,사리현동.벽제교삼거리,218000333,20459
165763,241293004,037,49,구.한산기업,219000084,20456
165764,241293004,037,50,사리현동입구,219000083,20455
165765,241293004,037,51,벽제초등학교,219000945,58155
165766,241293004,037,52,사리현동문아파트,219000926,58136
165767,241293004,037,53,사리현마을,219000943,58153
165768,241293004,037,54,함지박,219000941,58151
165769,241293004,037,55,새터마을입구,219000925,58135
165770,241293004,037,56,목공소,219000939,58149
165771,241293004,037,57,수문마트,219000937,58147
165772,241293004,037,58,행복한.더조은요양원,219000935,58145
165773,241293004,037,59,고양자유학교앞,219000222,20447
165774,241293004,037,60,지영동,219000713,20671
165775,241293004,037,61,설문2교,219000760,20702
165776,241293004,037,62,대원초교,229001629,31741
165777,241293004,037,63,그린씨티동문아파트,229000472,30463
165778,241293005,058,1,동문3차아파트,219000813,58021
165779,241293005,058,2,고양예고후문,219000722,20679
165780,241293005,058,3,일산중심병원입구,219000720,20677
165781,241293005,058,4,하이파크시티2단지,219001105,58304
165782,241293005,058,5,덕이중학교,219000718,20675
165783,241293005,058,6,하이파크시티2.3단지,219000670,20645
165784,241293005,058,7,하이파크시티4.5단지,219000665,20646
165785,241293005,058,8,하이파크시티4단지입구,219001097,58295
165786,241293005,058,9,덕이초등학교,219000725,20672
165787,241293005,058,10,성저리,219000677,20661
165788,241293005,058,11,농수산물센터,219000024,20080
165789,241293005,058,12,예비군훈련장.성저3.4단지,219000132,20084
165790,241293005,058,13,대화역,219000366,20085
165791,241293005,058,14,백병원,219001132,58331
165792,241293005,058,15,장촌초등학교,219001131,58330
165793,241293005,058,16,일산디엠시티,219001093,20279
165794,241293005,058,17,현대백화점후문,219000025,20050
165795,241293005,058,18,한화꿈에그린아파트,219000911,58121
165796,241293005,058,19,소노캄호텔,219001094,20689
165797,241293005,058,20,빛마루.이비에스,219001076,58278
165798,241293005,058,21,원마운트.아쿠아리움,219001074,58276
165799,241293005,058,22,소노캄호텔,219000997,20688
165800,241293005,058,23,킨텍스꿈에그린.원시티1단지,219001173,20765
165801,241293005,058,24,GIFC타워,219001175,20767
165802,241293005,058,25,현대백화점,219000626,20583
165803,241293005,058,26,킨텍스후문,219000646,20597
165804,241293005,058,27,킨텍스삼거리,219000647,20637
165805,241293005,058,28,장촌초등학교,219000648,20596
165806,241293005,058,29,대화역,219000193,20086
165807,241293005,058,30,예비군훈련장.성저3.4단지,219000127,20087
165808,241293005,058,31,농수산물센터,219000367,20083
165809,241293005,058,32,성저리,219000678,20662
165810,241293005,058,33,덕이초등학교,219000726,20673
165811,241293005,058,34,하이파크시티4단지입구,219001098,58296
165812,241293005,058,35,하이파크시티4.5단지,219000666,20643
165813,241293005,058,36,하이파크시티2.3단지,219000669,20644
165814,241293005,058,37,하이파크시티1단지정문,219000764,58034
165815,241293005,058,38,하이파크시티2단지,219001106,58305
165816,241293005,058,39,일산중심병원입구,219000719,20676
165817,241293005,058,40,고양예고후문,219000721,20678
165818,241293005,058,41,동문3차아파트,219000813,58021
165819,241293006,059,1,마을회관,219000293,20013
165820,241293006,059,2,거그뫼,219000413,20016
165821,241293006,059,3,거그뫼로터리,219001159,20790
165822,241293006,059,4,탑골마을,219000060,20022
165823,241293006,059,5,되레지마을사거리앞,219000059,20024
165824,241293006,059,6,되레지,219000744,20691
165825,241293006,059,7,가좌마을1.2단지,219000818,58026
165826,241293006,059,8,가좌도서관,219000750,58372
165827,241293006,059,9,가좌고등학교,219001120,58319
165828,241293006,059,10,가좌마을5.6단지,219001092,20613
165829,241293006,059,11,고양선인장시험장,219000395,20044
165830,241293006,059,12,일산교회,219000394,20056
165831,241293006,059,13,덕이상가,219000684,20615
165832,241293006,059,14,농수산물센터,219000024,20080
165833,241293006,059,15,예비군훈련장.성저3.4단지,219000132,20084
165834,241293006,059,16,대화역,219000366,20085
165835,241293006,059,17,대화역,219000193,20086
165836,241293006,059,18,예비군훈련장.성저3.4단지,219000127,20087
165837,241293006,059,19,농수산물센터,219000367,20083
165838,241293006,059,20,덕이상가,219000756,20771
165839,241293006,059,21,일산교회,219000275,20055
165840,241293006,059,22,고양선인장시험장,219000274,20046
165841,241293006,059,23,가좌마을.킴스.벽산A516동,219000565,20532
165842,241293006,059,24,가좌마을5.6단지,219001091,20614
165843,241293006,059,25,가좌고등학교,219001119,58318
165844,241293006,059,26,가좌도서관,219000749,58373
165845,241293006,059,27,가좌마을1.2단지,219001057,58259
165846,241293006,059,28,새터말,219000746,20693
165847,241293006,059,29,되레지,219000743,20690
165848,241293006,059,30,되레지마을사거리앞,219000049,20025
165849,241293006,059,31,탑골마을,219000048,20023
165850,241293006,059,32,거그뫼로터리,219001158,20789
165851,241293006,059,33,거그뫼,219000294,20017
165852,241293006,059,34,마을회관,219000293,20013
165853,241293007,088,1,내유동커뮤니티센터,218001347,19680
165854,241293007,088,2,경찰교육훈련센터,218001348,19681
165855,241293007,088,3,킹스빌타운.미성빌라,218001349,19682
165856,241293007,088,4,명성운수종점,218001350,19683
165857,241293007,088,5,신성슈퍼앞,218000464,19370
165858,241293007,088,6,내유동,218000165,19131
165859,241293007,088,7,중간내유동,218000677,19597
165860,241293007,088,8,윗내유동.희망양로원,218000164,19142
165861,241293007,088,9,내유초등학교,218000163,19151
165862,241293007,088,10,서울시립고양병원입구,218000530,19551
165863,241293007,088,11,고골입구,218000162,19161
165864,241293007,088,12,가장동,218000161,19168
165865,241293007,088,13,두포동.관산동성당,218000160,19172
165866,241293007,088,14,관산삼거리,218000159,19167
165867,241293007,088,15,고양외고.고양제일중학교,218000158,19175
165868,241293007,088,16,관산주공아파트.관산동행정복지센터,218000157,19181
165869,241293007,088,17,관산동.벽제시장,218000156,19184
165870,241293007,088,18,신성아파트,218000155,19193
165871,241293007,088,19,필리핀참전비,218000154,19202
165872,241293007,088,20,대자동,218000153,19231
165873,241293007,088,21,서울시립승화원,218000152,19233
165874,241293007,088,22,세원마을입구,218000151,19228
165875,241293007,088,23,신원마을1단지.신원중,218000226,19236
165876,241293007,088,24,신원마을2.4단지,218000653,19579
165877,241293007,088,25,신원마을3단지,218000225,19249
165878,241293007,088,26,삼송주택앞,218000224,19261
165879,241293007,088,27,삼송역사거리.지축차량기지입구,218000223,19263
165880,241293007,088,28,삼송역8번출구,218001200,57439
165881,241293007,088,29,삼송역사거리.지축차량기지입구,218000218,19264
165882,241293007,088,30,삼송주택앞,218000217,19260
165883,241293007,088,31,신원마을3단지,218000459,19375
165884,241293007,088,32,신원마을2.4단지,218000652,19578
165885,241293007,088,33,신원마을1단지.신원중,218000215,19235
165886,241293007,088,34,세원마을입구,218000214,19229
165887,241293007,088,35,서울시립승화원,218000213,19230
165888,241293007,088,36,대자동,218000212,19232
165889,241293007,088,37,필리핀참전비,218000032,19203
165890,241293007,088,38,새서울아파트,218000031,19194
165891,241293007,088,39,더퍼스트프라임,218000703,57513
165892,241293007,088,40,관산동.벽제시장,218000030,19183
165893,241293007,088,41,관산주공아파트.관산동행정복지센터,218000725,19420
165894,241293007,088,42,고양외고.고양제일중학교,218000029,19174
165895,241293007,088,43,관산삼거리,218000028,19169
165896,241293007,088,44,두포동.관산동성당,218000027,19171
165897,241293007,088,45,가장동,218000026,19170
165898,241293007,088,46,고골입구,218000025,19162
165899,241293007,088,47,서울시립고양병원입구,218000024,19156
165900,241293007,088,48,내유초등학교앞,218000023,19150
165901,241293007,088,49,윗내유동.희망양로원,218000022,19143
165902,241293007,088,50,중간내유동,218000676,19596
165903,241293007,088,51,내유동,218000493,19402
165904,241293007,088,52,신성슈퍼앞,218000466,19372
165905,241293007,088,53,명성운수종점,218001344,19677
165906,241293007,088,54,킹스빌타운.미성빌라,218001345,19678
165907,241293007,088,55,경찰교육훈련센터,218001346,19679
165908,241293007,088,56,내유동커뮤니티센터,218001347,19680
165909,241294002,060,1,소만마을1.2.3단지,218001032,19387
165910,241294002,060,2,소만마을6.7단지,218000121,19121
165911,241294002,060,3,무원마을2.3단지,218000120,19106
165912,241294002,060,4,무원마을3단지,218001034,19385
165913,241294002,060,5,무원마을5단지,218001035,19384
165914,241294002,060,6,행신역,218001019,19369
165915,241294002,060,7,무원마을6단지.두산아파트,218001037,19382
165916,241294002,060,8,무원마을8단지신안아파트.농협앞,218001039,19380
165917,241294002,060,9,행신2동행정복지센터,218001041,19378
165918,241294002,060,10,무원마을.단독주택단지,218000119,19095
165919,241294002,060,11,행신SK뷰아파트,218000085,19084
165920,241294002,060,12,행신동삼거리,218000084,19066
165921,241294002,060,13,행신도서관입구,218001047,57288
165922,241294002,060,14,행신도서관,218000133,19053
165923,241294002,060,15,행주동행정복지센터.능곡전화국,218000008,19044
165924,241294002,060,16,능곡전화국,218000194,19036
165925,241294002,060,17,능곡역.능곡시장,218000193,19025
165926,241294002,060,18,능곡초등학교,218000192,19019
165927,241294002,060,19,허스A,218000343,19017
165928,241294002,060,20,토당KCC아파트,218000539,19649
165929,241294002,060,21,토당육교교차로,218000353,19027
165930,241294002,060,22,토당고가.별빛마을9단지,218000234,19051
165931,241294002,060,23,샘터마을3단지,218000339,19362
165932,241294002,060,24,하이마트사거리,218001044,19394
165933,241294002,060,25,옥빛마을16단지,218000232,19071
165934,241294002,060,26,고양경찰서앞.고양어린이박물관,218000020,19063
165935,241294002,060,27,화정역.롯데마트,218000019,19064
165936,241294002,060,28,덕양구청.동고양세무서,218001045,19393
165937,241294002,060,29,화정역3호선,218001046,19392
165938,241294002,060,30,별빛마을8단지.롯데마트,218000014,19067
165939,241294002,060,31,고양경찰서앞.고양어린이박물관,218000013,19061
165940,241294002,060,32,토당고가.별빛마을9단지,218000039,19049
165941,241294002,060,33,토당육교교차로,218000354,19026
165942,241294002,060,34,대림.양우아파트,218000342,19021
165943,241294002,060,35,능곡초교,218000197,19018
165944,241294002,060,36,능곡시장,218000196,19024
165945,241294002,060,37,능곡역,218000520,19550
165946,241294002,060,38,능곡전화국,218000195,19039
165947,241294002,060,39,행주동행정복지센터.능곡전화국,218000206,19046
165948,241294002,060,40,행신도서관,218000147,19052
165949,241294002,060,41,행신도서관입구,218001080,57321
165950,241294002,060,42,행신동삼거리.무원마을10단지,218000081,19072
165951,241294002,060,43,무원마을10단지.서광아파트,218001043,19376
165952,241294002,060,44,무원마을9단지.기산아파트,218001042,19377
165953,241294002,060,45,무원마을8단지신안아파트.농협앞,218001040,19379
165954,241294002,060,46,무원마을6단지.두산아파트,218001038,19381
165955,241294002,060,47,행신역,218000463,19371
165956,241294002,060,48,무원마을5단지,218001036,19383
165957,241294002,060,49,무원마을3단지,218000445,19395
165958,241294002,060,50,무원마을2.3단지,218000124,19108
165959,241294002,060,51,소만마을6.7단지,218000123,19122
165960,241294002,060,52,소만마을8.9단지,218000122,19124
165961,241294002,060,53,가라뫼.소만마을1단지,218000146,19136
165962,241294002,060,54,소만마을1.2.3단지,218001032,19387
165963,241295703,038,1,둥지마을.베송쥬쥬,219001082,20733
165964,241295703,038,2,성석초교,219000231,20421
165965,241295703,038,3,문봉주유소,219000922,58132
165966,241295703,038,4,문봉빌라단지,219000230,20426
165967,241295703,038,5,희망원,219000229,20428
165968,241295703,038,6,고봉동행정복지센터,219000092,20439
165969,241295703,038,7,상촌마을,219000091,20441
165970,241295703,038,8,문봉고개,219000090,20444
165971,241295703,038,9,순복음영산교회,219000089,20449
165972,241295703,038,10,현대그린아파트.예술인력개발원,219000088,20450
165973,241295703,038,11,벽제초교,219000087,20452
165974,241295703,038,12,벽제초등학교,219000945,58155
165975,241295703,038,13,사리현동문아파트,219000991,20609
165976,241295703,038,14,벽제초등학교,219000944,58154
165977,241295703,038,15,사리현동입구,219000086,20454
165978,241295703,038,16,구.한산기업,219000085,20457
165979,241295703,038,17,벽제교삼거리,218000336,19158
165980,241295703,038,18,쥬쥬테마동물원,218000168,19155
165981,241295703,038,19,청대골,218000167,19147
165982,241295703,038,20,삼릉역,218000166,19149
165983,241295703,038,21,다락골,218000841,19191
165984,241295703,038,22,왕릉골,218000110,19145
165985,241295703,038,23,부대앞,218000109,19140
165986,241295703,038,24,고양축산농협,218000536,19567
165987,241295703,038,25,성사고등학교,218000501,19419
165988,241295703,038,26,원당대림아파트,218000503,19415
165989,241295703,038,27,세창짜임아파트,218000504,19418
165990,241295703,038,28,리스쇼핑.원당시장,218000116,19107
165991,241295703,038,29,(구)성사1동행정복지센터,218000115,19118
165992,241295703,038,30,원당역,218000283,19128
165993,241295703,038,31,노인복지관,218001085,57326
165994,241295703,038,32,고양어울림누리(마을),218000782,57049
165995,241295703,038,33,화정1동행정복지센터,218000102,19096
165996,241295703,038,34,명지병원.달빛마을3단지,218000101,19091
165997,241295703,038,35,화정동단독주택단지,218000100,19082
165998,241295703,038,36,덕양구청.동고양세무서,218001045,19393
165999,241295703,038,37,은빛마을11단지.부영아파트앞,218000990,57256
166000,241295703,038,38,화정역3호선,218001046,19392
166001,241295703,038,39,덕양구청,218000072,19073
166002,241295703,038,40,화정동단독주택단지,218000071,19083
166003,241295703,038,41,명지병원.은빛마을5단지,218000070,19092
166004,241295703,038,42,화정1동행정복지센터,218000069,19097
166005,241295703,038,43,고양어울림누리(마을),218000905,57171
166006,241295703,038,44,노인복지관,218001084,57325
166007,241295703,038,45,원당역,218001004,57269
166008,241295703,038,46,(구)성사1동행정복지센터,218000114,19120
166009,241295703,038,47,리스쇼핑.원당시장,218000113,19111
166010,241295703,038,48,원당약국.원당시장정문,218000506,19413
166011,241295703,038,49,동양쇼핑.원당시장후문,218000505,19417
166012,241295703,038,50,원당래미안아파트,218000502,19414
166013,241295703,038,51,체육공원앞,218000508,19416
166014,241295703,038,52,고양축산농협,218000535,19566
166015,241295703,038,53,부대앞,218000063,19138
166016,241295703,038,54,왕릉골,218000062,19144
166017,241295703,038,55,다락골,218001363,19192
166018,241295703,038,56,삼릉역,218000061,19148
166019,241295703,038,57,청대골,218000060,19146
166020,241295703,038,58,쥬쥬테마동물원,218000059,19154
166021,241295703,038,59,사리현동.벽제교삼거리,218000333,20459
166022,241295703,038,60,구.한산기업,219000084,20456
166023,241295703,038,61,사리현동입구,219000083,20455
166024,241295703,038,62,벽제초등학교,219000945,58155
166025,241295703,038,63,사리현동문아파트,219000991,20609
166026,241295703,038,64,벽제초등학교,219000944,58154
166027,241295703,038,65,벽제초교,219000082,20453
166028,241295703,038,66,현대그린아파트.예술인력개발원,219000081,20451
166029,241295703,038,67,순복음영산교회,219000080,20448
166030,241295703,038,68,문봉고개,219000079,20445
166031,241295703,038,69,상촌마을,219000078,20442
166032,241295703,038,70,고봉동행정복지센터,219000077,20438
166033,241295703,038,71,희망원,219000109,20429
166034,241295703,038,72,문봉빌라단지,219000108,20427
166035,241295703,038,73,문봉주유소,219000923,58133
166036,241295703,038,74,성석초교,219000107,20424
166037,241295703,038,75,둥지마을.베송쥬쥬,219000701,20738
166038,241295704,050,1,필리핀참전비,218000826,57093
166039,241295704,050,2,새서울아파트,218000031,19194
166040,241295704,050,3,더퍼스트프라임,218000703,57513
166041,241295704,050,4,관산동.벽제시장,218000030,19183
166042,241295704,050,5,관산주공아파트.관산동행정복지센터,218000725,19420
166043,241295704,050,6,고양외고.고양제일중학교,218000029,19174
166044,241295704,050,7,벽제교.관산삼거리,218000169,19166
166045,241295704,050,8,사리현동.벽제교삼거리,218000333,20459
166046,241295704,050,9,사리현동입구,219000083,20455
166047,241295704,050,10,벽제초교,219000082,20453
166048,241295704,050,11,현대그린아파트.예술인력개발원,219000081,20451
166049,241295704,050,12,순복음영산교회,219000080,20448
166050,241295704,050,13,문봉고개,219000079,20445
166051,241295704,050,14,상촌마을,219000078,20442
166052,241295704,050,15,고봉동행정복지센터,219000077,20438
166053,241295704,050,16,명진검사소,219000807,58016
166054,241295704,050,17,문봉낚시터,219001021,58223
166055,241295704,050,18,오렌지마트,219001023,58225
166056,241295704,050,19,식사삼거리.식사공단,219000919,58129
166057,241295704,050,20,모모월드,219001026,58228
166058,241295704,050,21,황해슈퍼,219000853,58061
166059,241295704,050,22,구식사소방소앞,219001028,58230
166060,241295704,050,23,부경카센타,219000849,58057
166061,241295704,050,24,고양가구공단,219001032,58234
166062,241295704,050,25,식사삼거리.식사공단,219000244,20419
166063,241295704,050,26,고양가구공단,219000243,20415
166064,241295704,050,27,동국대병원정문,219000583,20540
166065,241295704,050,28,세원고교입구.동국대병원사거리,219000465,20505
166066,241295704,050,29,숲속마을.은행마을입구,219000476,20517
166067,241295704,050,30,풍산동행정복지센터,219000456,20496
166068,241295704,050,31,백마마을5단지,219000373,20346
166069,241295704,050,32,강촌마을1단지,219000372,20305
166070,241295704,050,33,강촌마을8단지,219000371,20261
166071,241295704,050,34,웨스턴돔,219000473,20514
166072,241295704,050,35,일산호수공원관리사무소,219000758,20655
166073,241295704,050,36,홈플러스,219000358,20196
166074,241295704,050,37,롯데백화점,219000357,20214
166075,241295704,050,38,일산동구청(중),219000356,20227
166076,241295704,050,39,강촌마을8단지,219000382,20263
166077,241295704,050,40,강촌마을1단지,219000381,20306
166078,241295704,050,41,백마마을5단지,219000380,20347
166079,241295704,050,42,풍산동행정복지센터,219000455,20495
166080,241295704,050,43,숲속마을.은행마을입구,219000475,20516
166081,241295704,050,44,세원고교입구.동국대병원사거리,219000466,20507
166082,241295704,050,45,동국대병원정문,219000583,20540
166083,241295704,050,46,고양가구공단,219000247,20414
166084,241295704,050,47,식사삼거리.가구공단입구,219001033,58235
166085,241295704,050,48,부경카센타,219000850,58058
166086,241295704,050,49,구식사소방소앞,219000794,58003
166087,241295704,050,50,황해슈퍼,219000854,58062
166088,241295704,050,51,모모월드,219001027,58229
166089,241295704,050,52,식사삼거리.식사공단,219001025,58227
166090,241295704,050,53,오렌지마트,219001024,58226
166091,241295704,050,54,문봉낚시터,219001022,58224
166092,241295704,050,55,명진검사소,219001020,58222
166093,241295704,050,56,고봉동행정복지센터,219000092,20439
166094,241295704,050,57,상촌마을,219000091,20441
166095,241295704,050,58,문봉고개,219000090,20444
166096,241295704,050,59,순복음영산교회,219000089,20449
166097,241295704,050,60,현대그린아파트.예술인력개발원,219000088,20450
166098,241295704,050,61,벽제초교,219000087,20452
166099,241295704,050,62,사리현동입구,219000086,20454
166100,241295704,050,63,사리현동.벽제교삼거리,218000334,20458
166101,241295704,050,64,벽제교.관산삼거리,218000058,19165
166102,241295704,050,65,고양외고.고양제일중학교,218000158,19175
166103,241295704,050,66,관산주공아파트.관산동행정복지센터,218000157,19181
166104,241295704,050,67,관산동.벽제시장,218000156,19184
166105,241295704,050,68,신성아파트,218000155,19193
166106,241295704,050,69,필리핀참전비,218000825,57092
166107,241295707,010,1,약산마을,219000303,58362
166108,241295707,010,2,약산마을사거리,219000291,58292
166109,241295707,010,3,소개울,219000931,58141
166110,241295707,010,4,하늘마을6.7단지,219000809,58018
166111,241295707,010,5,하늘마을2단지정문,219001067,58269
166112,241295707,010,6,하늘마을2단지후문,219001065,58267
166113,241295707,010,7,일산센트럴아이파크,219001164,20749
166114,241295707,010,8,하늘마을3단지,219000905,58113
166115,241295707,010,9,하늘마을3.4단지,219001056,58258
166116,241295707,010,10,하늘마을4단지,219000912,58122
166117,241295707,010,11,풍산역,219000608,20573
166118,241295707,010,12,밤가시7.8단지.광림교회,219001058,58260
166119,241295707,010,13,저동중고교,219000610,20571
166120,241295707,010,14,저동초교삼거리,219000714,20669
166121,241295707,010,15,저동초교,219001061,58263
166122,241295707,010,16,양지마을2단지,219001060,58262
166123,241295707,010,17,일산경찰서,219001063,58265
166124,241295707,010,18,라페스타.먹자골목,219000907,58117
166125,241295707,010,19,고양세무서,219001003,58203
166126,241295707,010,20,홈플러스,219000957,58167
166127,241295707,010,21,롯데백화점,219000357,20214
166128,241295707,010,22,일산동구청(중),219000356,20227
166129,241295707,010,23,마두역(중),219000370,20247
166130,241295707,010,24,호수마을(중),219000452,20493
166131,241295707,010,25,알미공원(중),219000454,20494
166132,241295707,010,26,백석역(중),219000368,20311
166133,241295707,010,27,코스트코,219001014,58214
166134,241295707,010,28,백석역.고양종합터미널,219000446,20340
166135,241295707,010,29,백석도서관.일산병원,219000039,20369
166136,241295707,010,30,백석1동행정복지센터,219000210,20371
166137,241295707,010,31,백송마을8.9단지,219000209,20362
166138,241295707,010,32,백마한양아파트,219000208,20351
166139,241295707,010,33,마두1동행정복지센터,219000207,20342
166140,241295707,010,34,백마벽산아파트,219000206,20333
166141,241295707,010,35,정발고등학교,219000205,20320
166142,241295707,010,36,국립암센터,219000204,20298
166143,241295707,010,37,초가집.저동고교,219000203,20278
166144,241295707,010,38,정발산동행정복지센터,219000202,20264
166145,241295707,010,39,밤가시마을,219000201,20242
166146,241295707,010,40,일산3동행정복지센터,219000200,20210
166147,241295707,010,41,후곡한양아파트,219000199,20173
166148,241295707,010,42,오마중학교,219000347,20143
166149,241295707,010,43,문촌초등학교,219000047,20133
166150,241295707,010,44,주엽역사거리,219000630,20578
166151,241295707,010,45,한수초등학교,219000628,20567
166152,241295707,010,46,신우아파트,219001134,58333
166153,241295707,010,47,킨텍스꿈에그린.원시티1단지,219001172,20764
166154,241295707,010,48,아쿠아리움,219001073,58275
166155,241295707,010,49,빛마루.이비에스,219001075,58277
166156,241295707,010,50,킨텍스꿈에그린.원시티1단지,219001173,20765
166157,241295707,010,51,GIFC타워,219001175,20767
166158,241295707,010,52,현대백화점,219000625,20560
166159,241295707,010,53,한수초등학교,219000627,20559
166160,241295707,010,54,문촌사거리,219001148,58347
166161,241295707,010,55,문촌초등학교,219000042,20131
166162,241295707,010,56,오마초등학교,219000115,20144
166163,241295707,010,57,후곡롯데아파트,219000114,20171
166164,241295707,010,58,일산3동행정복지센터,219000113,20213
166165,241295707,010,59,밤가시마을,219000112,20244
166166,241295707,010,60,정발산동행정복지센터,219000449,20506
166167,241295707,010,61,초가집.저동고교,219000111,20277
166168,241295707,010,62,국립암센터,219000110,20297
166169,241295707,010,63,정발고등학교,219000355,20317
166170,241295707,010,64,백마마을1.5단지,219000019,20330
166171,241295707,010,65,마두1동행정복지센터,219000168,20341
166172,241295707,010,66,백마마을2.3단지,219000018,20350
166173,241295707,010,67,백송마을1.2단지,219000041,20358
166174,241295707,010,68,백석1동행정복지센터,219000017,20370
166175,241295707,010,69,백석도서관.일산병원,219000040,20373
166176,241295707,010,70,일산병원,219000016,20363
166177,241295707,010,71,백석역.고양종합터미널,219000329,20354
166178,241295707,010,72,백석역6번출구,219000015,20335
166179,241295707,010,73,안산공원(중),219000385,20323
