ars_id,st_id,st_nm,gps_x,gps_y,pos_x,pos_y,trans_yn,city_nm
 ,119000304,동작대교(가상),126.9797337,37.50511884,198208.299,445078.3265,N,서울
 ,119000305,동작대교(가상),126.9796763,37.50451971,198203.2108,445011.8392,N,서울
 ,119000306,한강대교(가상),126.9571941,37.51411978,196216.0652,446077.8763,N,서울
 ,119000307,한강대교(가상),126.956781,37.51373682,196179.5322,446035.3941,N,서울
 ,119000310,여의교(가상),126.9279151,37.51551756,193627.9956,446234.5756,N,서울
 ,119000311,여의교(가상),126.9276683,37.51480272,193606.1217,446155.2624,N,서울
21377,119000314,신림역2번출구,126.9298972,37.48332204,193800.5425,442661.5403,N,서울
21378,119000315,벽산블루밍아파트종점,126.9446537,37.49209532,195106.0916,443634.2849,Y,서울
20235,119000316,금양빌딩,126.9535019,37.49950651,195888.8892,444456.3194,N,서울
20233,119000317,래미안상도3차중문,126.9538399,37.50001722,195918.7975,444512.9805,N,서울
19900,119000318,63빌딩.한강유람선,126.940164,37.52129875,194711.1588,446875.387,N,서울
20254,119000319,사당롯데캐슬골든포레.사당해그린,126.9625058,37.49301499,196684.6794,443735.5666,N,서울
20820,119900161,봉천고개현대아파트,126.956118,37.49187932,196119.7911,443609.7799,N,서울
20791,119900179,봉천고개관악현대아파트,126.9566324,37.4921183,196165.2901,443636.28,Y,서울
20810,119900253,숭실대입구역2번출구,126.9534532,37.49611529,195884.3967,444079.98,N,서울
21001,120000001,구로디지털단지역,126.9024471,37.4839346,191373.1027,442731.6799,N,서울
21101,120000002,서울미술고.인헌중고,126.9655544,37.47646634,196953.5716,441898.9797,N,서울
21102,120000003,낙성대입구,126.9618757,37.47790968,196628.2792,442059.2797,N,서울
21103,120000004,행운동주민센터,126.956869,37.47984444,196185.5896,442274.1798,N,서울
21104,120000005,서울대입구역5번출구,126.9510142,37.48162815,195667.9018,442472.3798,N,서울
21105,120000006,KT관악지점,126.9473106,37.48196325,195340.3959,442509.7443,N,서울
21106,120000007,봉천역.관악초등학교,126.9433348,37.48236723,194988.8177,442554.7798,N,서울
21107,120000008,KT&G관악지점,126.9373129,37.48447547,194456.4302,442789.0799,N,서울
21108,120000009,신림사거리.신림역,126.9278542,37.48414928,193619.9499,442753.4799,N,서울
21109,120000010,남부초등학교,126.922286,37.48338882,193127.4614,442669.4799,N,서울
21110,120000011,호림박물관,126.9185563,37.48270688,192797.5692,442594.0799,N,서울
21111,120000012,난곡입구,126.9156139,37.48221112,192537.3054,442539.2924,N,서울
