K209,수인분당선,k0304,청량리,1호선/경의중앙선/경춘선,S1101+k0212+k0210,환승,127.0457768,37.5801441,서울교통공사,39888,11,2,201,20143,청량리
519,5호선,S1105,애오개,N,N,일반,126.956632,37.5535295,서울교통공사,1262,11,1,105,10521,애오개
K328,경의중앙선,k0212,야당,N,N,일반,126.761535,37.712749,한국철도공사,36647,11,10,1001,100125,야당
K258,수인분당선,k0304,오이도,4호선,S1104,환승,126.738437,37.361773,한국철도공사,31806,11,14,1401,140101,오이도
K259,수인분당선,k0304,달월,N,N,일반,126.745431,37.379993,한국철도공사,31807,11,14,1401,140102,달월
333,3호선,S1103,약수,6호선,S1106,환승,127.0104682,37.5544519,서울교통공사,1190,11,1,103,10324,약수
632,6호선,S1106,약수,3호선,S1103,환승,127.0104682,37.5544519,서울교통공사,17398,11,1,106,10644,약수
K130,경의중앙선,k0212,양수,N,N,일반,127.328948,37.545998,한국철도공사,21939,11,10,1001,100135,양수
K122,경의중앙선,k0212,양원,N,N,일반,129.091131,36.963209,한국철도공사,1563,11,10,1001,100138,양원
342,3호선,S1103,양재,신분당선,I1102,환승,127.0345768,37.48381174,서울교통공사,1197,11,1,103,10333,양재
D8,신분당선,I1102,양재,3호선,S1103,환승,127.0345768,37.48381174,네오트렌스,28547,11,11,1101,110102,양재
D9,신분당선,I1102,양재시민의숲,N,N,일반,127.0363147,37.4703,네오트렌스,28548,11,11,1101,110103,양재시민의숲
K125,경의중앙선,k0212,양정,N,N,일반,127.194602,37.604269,한국철도공사,1566,11,10,1001,100141,양정
107,1호선,S1101,양주,N,N,일반,127.044719,37.774281,한국철도공사,1113,11,1,101,10188,양주
244-2,2호선,S1102,양천구청,N,N,일반,126.8656075,37.51205148,서울교통공사,1148,11,1,102,10229,양천구청
915,9호선,S1109,양천향교,N,N,일반,126.841333,37.568381,,21927,11,1,109,10921,양천향교
690,김포도시철도,L4101,양촌,N,N,일반,126.6146219,37.64179203,김포골드라인운영㈜,39872,11,17,1701,170101,양촌
512,5호선,S1105,양평,N,N,일반,126.8862032,37.52558457,서울교통공사,1256,11,1,105,10513,양평
K135,경의중앙선,k0212,양평,N,N,일반,127.491858,37.492674,한국철도공사,24924,11,10,1001,100150,양평
U123,의정부경전철,L4101,어룡,N,N,일반,127.0852263,37.7426961,㈜우진메트로,31803,11,2,202,20213,어룡
717,7호선,S1107,어린이대공원,N,N,일반,127.0745637,37.54780394,서울교통공사,1330,11,1,107,10718,어린이대공원
Y113,용인경전철,T4101,어정,N,N,일반,127.143774,37.275311,용인경량전철㈜,28573,11,13,1301,130104,어정
K260,수인분당선,k0304,월곶,N,N,일반,126.742741,37.39189,한국철도공사,31808,11,14,1401,140103,월곶
935,9호선,S1109,언주,N,N,일반,127.0342849,37.50744596,서울교통공사,36468,11,1,109,10926,언주
516,5호선,S1105,여의나루,N,N,일반,126.9328665,37.52707204,서울교통공사,1259,11,1,105,10518,여의나루
515,5호선,S1105,여의도,9호선,S1109,환승,126.9242291,37.52165166,서울교통공사,1258,11,1,105,10517,여의도
924,9호선,S1109,여의도,5호선,S1105,환승,126.9242291,37.52165166,서울교통공사,21928,11,1,109,10922,여의도
K420,경강선,k0218,여주,N,N,일반,127.628571,37.282881,한국철도공사,39279,11,2,203,20311,여주
182,1호선,S1101,역곡,N,N,일반,126.811622,37.48514,한국철도공사,1069,11,1,101,10137,역곡
221,2호선,S1102,역삼,N,N,일반,127.0363944,37.50054496,서울교통공사,1134,11,1,102,10214,역삼
611,6호선,S1106,역촌,N,N,일반,126.9227732,37.60625985,서울교통공사,1314,11,1,106,10634,역촌
K261,수인분당선,k0304,소래포구,N,N,일반,126.733533,37.400963,한국철도공사,31809,11,14,1401,140104,소래포구
321,3호선,S1103,연신내,6호선,S1106,환승,126.9208158,37.61881292,서울교통공사,1180,11,1,103,10312,연신내
614,6호선,S1106,연신내,3호선,S1103,환승,126.9208158,37.61881292,서울교통공사,17399,11,1,106,10645,연신내
919,9호선,S1109,염창,N,N,일반,126.874916,37.546936,,21929,11,1,109,10923,염창
139,1호선,S1101,영등포,N,N,일반,126.907411,37.515756,한국철도공사,1062,11,1,101,10130,영등포
236,2호선,S1102,영등포구청,5호선,S1105,환승,126.8958333,37.52524847,서울교통공사,1152,11,1,102,10233,영등포구청
,5호선,S1105,영등포구청,2호선,S1102,환승,126.8958333,37.52524847,서울교통공사,17388,11,1,105,10555,영등포구청
513,5호선,S1105,영등포시장,N,N,일반,126.9047596,37.52274531,서울교통공사,1257,11,1,105,10515,영등포시장
,공항철도,k0211,영종,N,N,일반,126.5221713,37.5121342,공항철도,36474,11,9,901,90112,영종
K262,수인분당선,k0304,인천논현,N,N,일반,126.722495,37.400641,한국철도공사,31810,11,14,1401,140105,인천논현
I125,인천1호선,S2801,예술회관,N,N,일반,126.700991,37.449334,인천교통공사,1385,11,3,301,30108,예술회관
352,3호선,S1103,오금,5호선,S1105,환승,127.1278996,37.50216539,서울교통공사,25076,11,1,103,10347,오금
551,5호선,S1105,오금,3호선,S1103,환승,127.1278996,37.50216539,서울교통공사,1284,11,1,105,10548,오금
180,1호선,S1101,오류동,N,N,일반,126.844551,37.4944,한국철도공사,1067,11,1,101,10135,오류동
K263,수인분당선,k0304,호구포,N,N,일반,126.708682,37.401622,한국철도공사,31811,11,14,1401,140106,호구포
511,5호선,S1105,오목교,N,N,일반,126.8750582,37.52436614,서울교통공사,1255,11,1,105,10512,오목교
K264,수인분당선,k0304,남동인더스파크,N,N,일반,126.695613,37.407868,한국철도공사,31812,11,14,1401,140107,남동인더스파크
K134,경의중앙선,k0212,오빈,N,N,일반,127.474053,37.506061,한국철도공사,24926,11,10,1001,100152,오빈
160,1호선,S1101,오산,N,N,일반,127.066708,37.145472,한국철도공사,1102,11,1,101,10177,오산
159,1호선,S1101,오산대,N,N,일반,127.063081,37.169401,한국철도공사,1101,11,1,101,10176,오산대
456,4호선,k0302,오이도,수인분당선,k0304,환승,126.738437,37.361773,한국철도공사,1244,11,1,104,10448,오이도
3130,수인분당선,k0304,원인재,인천1호선,S2801,환승,126.687893,37.412364,인천교통공사,31813,11,14,1401,140108,원인재
335,3호선,S1103,옥수,경의중앙선,k0212,환승,127.0177608,37.5414877,서울교통공사,17374,11,1,103,10342,옥수
K114,경의중앙선,k0212,옥수,3호선,S1103,환승,127.018698,37.540514,한국철도공사,1557,11,10,1001,100131,옥수
181,1호선,S1101,온수,7호선,S1107,환승,126.823399,37.492267,한국철도공사,1068,11,1,101,10136,온수
741,7호선,S1107,온수,1호선,S1101,환승,126.8237047,37.49215924,서울교통공사,17409,11,1,107,10749,온수
176,1호선,S1101,온양온천,N,N,일반,127.003707,36.780419,한국철도공사,21905,11,1,101,10159,온양온천
549,5호선,S1105,올림픽공원,9호선,S1109,환승,127.1308803,37.51620079,서울교통공사,1282,11,1,105,10546,올림픽공원
944,9호선,S1109,올림픽공원,5호선,S1105,환승,127.1308803,37.51620079,서울교통공사,39887,11,1,109,10936,올림픽공원
I205,인천2호선,S2802,완정,N,N,일반,126.672961,37.592867,인천교통공사,36970,11,3,302,30220,완정
I202,인천2호선,S2802,왕길,N,N,일반,126.642284,37.592191,인천교통공사,36971,11,3,302,30221,왕길
208,2호선,S1102,왕십리,5호선/수인분당선/경의중앙선,S1105+k0304+k0210,환승,127.0375076,37.56152516,서울교통공사,17371,11,1,102,10254,왕십리
529,5호선,S1105,왕십리,수인분당선/2호선/경의중앙선,k0304+S1102+k0212,환승,127.035505,37.561128,한국철도공사,17389,11,1,105,10556,왕십리
K116,경의중앙선,k0212,왕십리,수인분당선/2호선/5호선,k0304+S1102+S1105,환승,127.035505,37.561128,한국철도공사,28537,11,2,201,20136,왕십리
K265,수인분당선,k0304,연수,N,N,일반,126.678991,37.417769,한국철도공사,31814,11,14,1401,140109,연수
122,1호선,S1101,외대앞,N,N,일반,127.063572,37.596157,한국철도공사,1046,11,1,101,10114,외대앞
211-1,2호선,S1102,용답,N,N,일반,127.050871,37.56183232,서울교통공사,1123,11,1,102,10203,용답
211-3,2호선,S1102,용두,N,N,일반,127.0379098,37.57389197,서울교통공사,1168,11,1,102,10251,용두
714,7호선,S1107,용마산,N,N,일반,127.0865586,37.5736549,서울교통공사,1328,11,1,107,10715,용마산
K137,경의중앙선,k0212,용문,N,N,일반,127.594251,37.482085,한국철도공사,24928,11,10,1001,100153,용문
135,1호선,S1101,용산,경의중앙선,k0212,환승,126.964775,37.52989,한국철도공사,1058,11,1,101,10126,용산
K110,경의중앙선,k0212,용산,1호선,S1101,환승,126.964775,37.52989,한국철도공사,17420,11,10,1001,100146,용산
506,5호선,S1105,우장산,N,N,일반,126.8363531,37.54886035,서울교통공사,1251,11,1,105,10507,우장산
K129,경의중앙선,k0212,운길산,N,N,일반,127.310089,37.554659,한국철도공사,21940,11,10,1001,100147,운길산
Y120,용인경전철,T4101,"운동장,송담대",N,N,일반,127.209046,37.237891,용인경량전철㈜,28580,11,13,1301,130111,운동장?송담대
A10,공항철도,k0211,운서,N,N,일반,126.4916553,37.4927682,공항철도,17437,11,9,901,90105,운서
694,김포도시철도,L4101,운양,N,N,일반,126.6838479,37.65376915,김포골드라인운영㈜,39876,11,17,1701,170105,운양
I227,인천2호선,S2802,운연,N,N,일반,126.759409,37.437924,인천교통공사,36972,11,3,302,30222,운연
K329,경의중앙선,k0212,운정,N,N,일반,126.767076,37.725441,한국철도공사,23219,11,10,1001,100106,운정
317,3호선,S1103,원당,N,N,일반,126.842891,37.653103,한국철도공사,1176,11,1,103,10308,원당
K136,경의중앙선,k0212,원덕,N,N,일반,127.547468,37.468585,한국철도공사,24925,11,10,1001,100151,원덕
852,서해선,L4102,원시,N,N,일반,126.7843379,37.301336,,39514,11,16,1601,160112,원시
K266,수인분당선,k0304,송도,N,N,일반,126.678991,37.417769,한국철도공사,31815,11,14,1401,140110,송도
I130,인천1호선,S2801,원인재,분당수인선,k0304,환승,126.687893,37.412364,인천교통공사,1380,11,3,301,30103,원인재
318,3호선,S1103,원흥,N,N,일반,126.873239,37.650709,한국철도공사,36466,11,1,103,10348,원흥
118,1호선,S1101,월계,N,N,일반,127.058835,37.633114,한국철도공사,1042,11,1,101,10110,월계
640,6호선,S1106,월곡,N,N,일반,127.0414221,37.6020753,서울교통공사,1293,11,1,106,10607,월곡
K267,수인분당선,k0304,인하대,N,N,일반,126.649832,37.448191,한국철도공사,36642,11,14,1401,140111,인하대
619,6호선,S1106,월드컵경기장,N,N,일반,126.8990612,37.56938269,서울교통공사,1309,11,1,106,10629,월드컵경기장
K333,경의중앙선,k0212,월롱,N,N,일반,126.792574,37.796201,한국철도공사,23216,11,10,1001,100103,월롱
203,2호선,S1102,을지로3가,3호선,S1103,환승,126.991482,37.56634826,서울교통공사,1161,11,1,102,10243,을지로3가
330,3호선,S1103,을지로3가,1호선,S1101,환승,126.991482,37.56634826,서울교통공사,17375,11,1,103,10343,을지로3가
204,2호선,S1102,을지로4가,5호선,S1105,환승,126.9979016,37.56682797,서울교통공사,1162,11,1,102,10244,을지로4가
524,5호선,S1105,을지로4가,2호선,S1102,환승,126.9979016,37.56682797,서울교통공사,17390,11,1,105,10557,을지로4가
202,2호선,S1102,을지로입구,N,N,일반,126.9825045,37.56597747,서울교통공사,1160,11,1,102,10242,을지로입구
K115,경의중앙선,k0212,응봉,N,N,일반,127.034824,37.550433,한국철도공사,1558,11,10,1001,100132,응봉
610,6호선,S1106,응암,N,N,일반,126.9155088,37.59853005,서울교통공사,1313,11,1,106,10633,응암
152,1호선,S1101,의왕,N,N,일반,126.948099,37.320648,한국철도공사,1094,11,1,101,10169,의왕
110,1호선,S1101,의정부,N,N,일반,127.045891,37.73873,한국철도공사,1034,11,1,101,10102,의정부
U114,의정부경전철,L4101,의정부시청,N,N,일반,127.0348664,37.7392416,㈜우진메트로,31795,11,2,202,20205,의정부시청
U117,의정부경전철,L4101,의정부중앙,N,N,일반,127.0496634,37.7436839,㈜우진메트로,31797,11,2,202,20207,의정부중앙
241,2호선,S1102,이대,N,N,일반,126.945801,37.55672128,서울교통공사,1157,11,1,102,10238,이대
K411,경강선,k0218,이매,수인분당선,k0304,환승,127.128272,37.395846,한국철도공사,39270,11,2,203,20302,이매
K268,수인분당선,k0304,숭의,N,N,일반,126.638035,37.460891,한국철도공사,36643,11,14,1401,140112,숭의
K417,경강선,k0218,이천,N,N,일반,127.442135,37.264222,한국철도공사,39276,11,2,203,20308,이천
430,4호선,S1104,이촌,경의중앙선,k0212,환승,126.9741382,37.52234094,서울교통공사,17382,11,1,104,10454,이촌
K111,경의중앙선,k0212,이촌,4호선,S1104,환승,126.973816,37.522476,한국철도공사,1554,11,10,1001,100128,이촌
629,6호선,S1106,이태원,N,N,일반,126.994038,37.53449861,서울교통공사,1301,11,1,106,10618,이태원
440,4호선,S1104,인덕원,N,N,일반,126.976818,37.401901,한국철도공사,1229,11,1,104,10432,인덕원
197,1호선,S1101,인천,수인분당선,k0304,환승,126.616936,37.476364,한국철도공사,1084,11,1,101,10152,인천
K269,수인분당선,k0304,신포,N,N,일반,126.624509,37.468442,한국철도공사,36644,11,14,1401,140113,신포
I215,인천2호선,S2802,인천가좌,N,N,일반,126.675465,37.493762,인천교통공사,36973,11,3,302,30223,인천가좌
A12,공항철도,k0211,인천공항1터미널,N,N,일반,126.4342054,37.441407,공항철도,17438,11,9,901,90106,인천공항1터미널
A13,공항철도,k0211,인천공항2터미널,N,N,일반,126.4374276,37.4848197,공항철도,39467,11,9,901,90113,인천공항2터미널
K270,수인분당선,k0304,인천,1호선,S1101,환승,126.616936,37.476364,한국철도공사,36645,11,14,1401,140114,인천
I226,인천2호선,S2802,인천대공원,N,N,일반,126.753051,37.448475,인천교통공사,36974,11,3,302,30224,인천대공원
I136,인천1호선,S2801,인천대입구,N,N,일반,126.639351,37.386239,인천교통공사,21934,11,3,301,30126,인천대입구
I124,인천1호선,S2801,인천시청,인천2호선,S2802,환승,126.702216,37.457615,인천교통공사,1386,11,3,301,30109,인천시청
I221,인천2호선,S2802,인천시청,인천1호선,S2801,환승,126.702216,37.457615,인천교통공사,36975,11,3,302,30225,인천시청
I126,인천1호선,S2801,인천터미널,N,N,일반,126.699727,37.441917,인천교통공사,1384,11,3,301,30107,인천터미널
K246,수인분당선,k0304,고색,N,N,일반,126.977899,37.248829,한국철도공사,,,,,,
K326,경의중앙선,k0212,일산,N,N,일반,126.769521,37.682231,한국철도공사,23221,11,10,1001,100108,일산
348,3호선,S1103,일원,N,N,일반,127.0843143,37.48382242,서울교통공사,1203,11,1,103,10339,일원
K336,경의중앙선,k0212,임진강,N,N,일반,126.746777,37.888364,한국철도공사,,,,,,
I113,인천1호선,S2801,임학,N,N,일반,126.738642,37.545058,인천교통공사,1396,11,3,301,30120,임학
I116,인천1호선,S2801,작전,N,N,일반,126.722548,37.530271,인천교통공사,1393,11,3,301,30117,작전
216,2호선,S1102,잠실,8호선,S1108,환승,127.1021882,37.51376934,서울교통공사,1129,11,1,102,10209,잠실
814,8호선,S1108,잠실,2호선,S1102,환승,127.1021882,37.51376934,서울교통공사,17412,11,1,108,10818,잠실
215,2호선,S1102,잠실나루,N,N,일반,127.1036977,37.52054808,서울교통공사,1128,11,1,102,10208,잠실나루
217,2호선,S1102,잠실새내,N,N,일반,127.0860068,37.51141143,서울교통공사,1130,11,1,102,10210,잠실새내
338,3호선,S1103,잠원,N,N,일반,127.0112442,37.51282982,서울교통공사,1194,11,1,103,10329,잠원
693,김포도시철도,L4101,장기,N,N,일반,126.6690798,37.64405889,김포골드라인운영㈜,39875,11,17,1701,170104,장기
731,7호선,S1107,장승배기,N,N,일반,126.9388623,37.50482108,서울교통공사,1341,11,1,107,10732,장승배기
700,7호선,S1107,장암,N,N,일반,127.0527785,37.69984712,서울교통공사,1317,11,1,107,10701,장암
819,8호선,S1108,장지,N,N,일반,127.1260529,37.47839756,서울교통공사,1356,11,1,108,10810,장지
532,5호선,S1105,장한평,N,N,일반,127.0642826,37.56153057,서울교통공사,1270,11,1,105,10534,장한평
Y124,용인경전철,T4101,"전대,에버랜드",N,N,일반,127.219491,37.285405,용인경량전철㈜,28584,11,13,1301,130115,전대?에버랜드
950,우이신설경전철,k0305,정릉,N,N,일반,127.0113053,37.6026712,,39457,11,15,1501,150104,정릉
311,3호선,S1103,정발산,N,N,일반,126.773254,37.659709,한국철도공사,1171,11,1,103,10303,정발산
439,4호선,S1104,정부과천청사,N,N,일반,126.989802,37.426445,한국철도공사,1228,11,1,104,10431,정부과천청사
455,4호선,k0302,정왕,수인분당선,k0304,환승,126.742844,37.351816,한국철도공사,1243,11,1,104,10447,정왕
K253,수인분당선,k0304,고잔,4호선,S1104,환승,126.823094,37.316821,한국철도공사,,,,,,
K250,수인분당선,k0304,사리,N,N,일반,126.856872,37.289982,한국철도공사,,,,,,
D12,신분당선,I1102,정자,수인분당선,k0304,환승,127.108091,37.366037,네오트렌스,28551,11,11,1101,110106,정자
125,1호선,S1101,제기동,N,N,일반,127.0344966,37.57812027,서울교통공사,1049,11,1,101,10117,제기동
194,1호선,S1101,제물포,N,N,일반,126.657165,37.466809,한국철도공사,1081,11,1,101,10149,제물포
131,1호선,S1101,종각,N,N,일반,126.9829483,37.57020349,서울교통공사,1054,11,1,101,10122,종각
130,1호선,S1101,종로3가,3호선+5호선,S1103+S1105,환승,126.9914115,37.57139366,서울교통공사,1053,11,1,101,10121,종로3가
329,3호선,S1103,종로3가,1호선+5호선,S1101+S1105,환승,126.9914115,37.57139366,서울교통공사,17376,11,1,103,10344,종로3가
523,5호선,S1105,종로3가,1호선+3호선,S1101+S1103,환승,126.9914115,37.57139366,서울교통공사,17391,11,1,105,10558,종로3가
129,1호선,S1101,종로5가,N,N,일반,127.001799,37.57100685,서울교통공사,1052,11,1,101,10120,종로5가
218,2호선,S1102,종합운동장,9호선,S1109,환승,127.073542,37.51106095,서울교통공사,1131,11,1,102,10211,종합운동장
939,9호선,S1109,종합운동장,2호선,S1102,환승,127.073542,37.51106095,서울교통공사,36472,11,1,109,10930,종합운동장
192,1호선,S1101,주안,인천2호선,S2802,환승,126.680702,37.465041,한국철도공사,1079,11,1,101,10147,주안
I218,인천2호선,S2802,주안,1호선,S1101,환승,126.680441,37.465517,인천교통공사,36976,11,3,302,30226,주안
I217,인천2호선,S2802,주안국가산단,N,N,일반,126.681702,37.473599,인천교통공사,36977,11,3,302,30227,주안국가산단
310,3호선,S1103,주엽,N,N,일반,126.761232,37.670138,한국철도공사,1170,11,1,103,10302,주엽
K256,수인분당선,k0304,신길온천,4호선,S1104,환승,126.767306,37.337488,한국철도공사,,,,,,
705,7호선,S1107,중계,N,N,일반,127.0640831,37.64521691,서울교통공사,1320,11,1,107,10706,중계
715,7호선,S1107,중곡,N,N,일반,127.0841504,37.56568111,서울교통공사,1329,11,1,107,10716,중곡
185,1호선,S1101,중동,N,N,일반,126.764474,37.486664,한국철도공사,1072,11,1,101,10140,중동
K119,경의중앙선,k0212,중랑,경춘선,k0210,환승,127.076152,37.594948,한국철도공사,1561,11,10,1001,100136,중랑
P119,경춘선,k0210,중랑,경의중앙선,k0212,환승,127.076152,37.594948,한국철도공사,39259,11,12,1201,120122,중랑
450,4호선,k0302,중앙,수인분당선,k0304,환승,126.838532,37.316055,한국철도공사,1238,11,1,104,10442,중앙
K255,수인분당선,k0304,안산,4호선,S1104,환승,126.788748,37.327006,한국철도공사,,,,,,
946,9호선,S1109,중앙보훈병원,N,N,일반,127.142757,37.52961418,서울교통공사,39894,11,1,109,10938,중앙보훈병원
710,7호선,S1107,중화,N,N,일반,127.079253,37.60251645,서울교통공사,1324,11,1,107,10711,중화
917,9호선,S1109,증미,N,N,일반,126.861939,37.557402,,21930,11,1,109,10924,증미
617,6호선,S1106,증산,N,N,일반,126.9094115,37.58375597,서울교통공사,1311,11,1,106,10631,증산
Y112,용인경전철,T4101,지석,N,N,일반,127.1366815,37.269691,용인경량전철㈜,28572,11,13,1301,130103,지석
I135,인천1호선,S2801,지식정보단지,N,N,일반,126.645412,37.378021,인천교통공사,21935,11,3,301,30127,지식정보단지
164,1호선,S1101,지제,N,N,일반,127.070269,37.018822,한국철도공사,1106,11,1,101,10181,지제
320,3호선,S1103,지축,N,N,일반,126.9137407,37.64793834,서울교통공사,1178,11,1,103,10310,지축
K138,경의중앙선,k0212,지평,N,N,일반,127.629681,37.476496,한국철도공사,39258,11,10,1001,100155,지평
104,1호선,S1101,지행,N,N,일반,127.055734,37.892361,한국철도공사,1116,11,1,101,10191,지행
167,1호선,S1101,직산,N,N,일반,127.143774,36.870921,한국철도공사,1109,11,1,101,10184,직산
161,1호선,S1101,진위,N,N,일반,127.062342,37.109771,한국철도공사,1103,11,1,101,10178,진위
116,1호선,S1101,창동,4호선,S1104,환승,127.047663,37.653181,한국철도공사,1040,11,1,101,10108,창동
412,4호선,S1104,창동,1호선,S1101,환승,127.0476886,37.65312232,서울교통공사,17383,11,1,104,10455,창동
636,6호선,S1106,창신,N,N,일반,127.0151078,37.57934562,서울교통공사,1297,11,1,106,10611,창신
P129,경춘선,k0210,천마산,N,N,일반,127.285731,37.658995,한국철도공사,36476,11,12,1201,120121,천마산
169,1호선,S1101,천안,N,N,일반,127.146417,36.810238,한국철도공사,1111,11,1,101,10186,천안
740,7호선,S1107,천왕,N,N,일반,126.8386245,37.48661459,서울교통공사,1348,11,1,107,10741,천왕
536,5호선,S1105,천호,8호선,S1108,환승,127.1236234,37.53842355,서울교통공사,1274,11,1,105,10538,천호
811,8호선,S1108,천호,5호선,S1105,환승,127.1236234,37.53842355,서울교통공사,17413,11,1,108,10819,천호
738,7호선,S1107,철산,N,N,일반,126.8680062,37.47611739,서울교통공사,1346,11,1,107,10739,철산
D10,신분당선,I1102,청계산입구,N,N,일반,127.0525228,37.44824,네오트렌스,28549,11,11,1101,110104,청계산입구
526,5호선,S1105,청구,6호선,S1106,환승,127.0137698,37.56021257,서울교통공사,1265,11,1,105,10528,청구
633,6호선,S1106,청구,5호선,S1105,환승,127.0137698,37.56021257,서울교통공사,17400,11,1,106,10646,청구
720,7호선,S1107,청담,N,N,일반,127.0537514,37.5195959,서울교통공사,1332,11,1,107,10721,청담
A09,공항철도,k0211,청라국제도시,N,N,일반,126.6232936,37.5563399,공항철도,36473,11,9,901,90111,청라국제도시
124,1호선,S1101,청량리,수인분당선/경의중앙선/경춘선,k0304+k0212+k0210,환승,127.0457768,37.5801441,서울교통공사,1048,11,1,101,10116,청량리
K117,경의중앙선,k0212,청량리,수인분당선/경춘선/1호선,k0304+k0210+S1101,환승,127.046516,37.580543,한국철도공사,1560,11,10,1001,100134,청량리
P117,경춘선,k0210,청량리,경의중앙선/수인분당선/1호선,k0304+k0212+S1101,환승,127.046516,37.580543,한국철도공사,39261,11,12,1201,120124,청량리
K249,수인분당선,k0304,야목,N,N,일반,126.88429,37.261011,한국철도공사,,,,,,
K248,수인분당선,k0304,어천,N,N,일반,126.908805,37.250076,한국철도공사,,,,,,
P132,경춘선,k0210,청평,N,N,일반,127.426541,37.735484,한국철도공사,28566,11,12,1201,120115,청평
Y115,용인경전철,T4101,초당,N,N,일반,127.159465,37.260823,용인경량전철㈜,28575,11,13,1301,130106,초당
K414,경강선,k0218,초월,N,N,일반,127.299996,37.373389,한국철도공사,39273,11,2,203,20305,초월
452,4호선,k0302,초지,수인분당선/서해선,k0304+L4102,환승,126.806151,37.320583,한국철도공사,36467,11,1,104,10457,초지
851,서해선,L4102,시우,N,N,일반,126.7941208,37.3133787,,39513,11,16,1601,160111,시우
K247,수인분당선,k0304,오목천,N,N,일반,126.9636354,37.243011,한국철도공사,,,,,,
432,4호선,S1104,총신대입구,7호선,S1107,환승,126.981945,37.48678247,서울교통공사,1222,11,1,104,10424,총신대입구(이수)
727,7호선,S1107,총신대입구,4호선,S1104,환승,126.981945,37.48678247,서울교통공사,17410,11,1,107,10750,총신대입구(이수)
744,7호선,S1107,춘의,N,N,일반,126.7868467,37.50372821,서울교통공사,32122,11,1,107,10754,춘의
P140,경춘선,k0210,춘천,N,N,일반,127.716603,37.884391,한국철도공사,28567,11,12,1201,120116,춘천
331,3호선,S1103,충무로,4호선,S1104,환승,126.9925393,37.5610012,서울교통공사,1188,11,1,103,10322,충무로
423,4호선,S1104,충무로,3호선,S1103,환승,126.9925393,37.5610012,서울교통공사,17384,11,1,104,10456,충무로
243,2호선,S1102,충정로,5호선,S1105,환승,126.9634503,37.56022847,서울교통공사,1159,11,1,102,10240,충정로
520,5호선,S1102,충정로,2호선,S1102,환승,126.9634503,37.56022847,서울교통공사,17392,11,1,105,10559,충정로
I133,인천1호선,S2801,캠퍼스타운,N,N,일반,126.661985,37.388209,인천교통공사,21936,11,3,301,30128,캠퍼스타운
K327,경의중앙선,k0212,탄현,N,N,일반,126.761075,37.694114,한국철도공사,23220,11,10,1001,100107,탄현
U125,의정부경전철,L4101,탑석,N,N,일반,127.0889285,37.7334668,㈜우진메트로,31805,11,2,202,20215,탑석
644,6호선,S1106,태릉입구,7호선,S1107,환승,127.0746937,37.61816533,서울교통공사,1290,11,1,106,10603,태릉입구
708,7호선,S1107,태릉입구,6호선,S1106,환승,127.0746937,37.61816533,서울교통공사,17411,11,1,107,10751,태릉입구
K257,수인분당선,k0304,정왕,4호선,S1104,환승,126.742844,37.351816,한국철도공사,,,,,,
I134,인천1호선,S2801,테크노파크,N,N,일반,126.656355,37.382311,인천교통공사,21937,11,3,301,30129,테크노파크
P125,경춘선,k0210,퇴계원,N,N,일반,127.143858,37.648316,한국철도공사,28568,11,12,1201,120117,퇴계원
K334,경의중앙선,k0212,파주,N,N,일반,126.792426,37.815391,한국철도공사,23215,11,10,1001,100102,파주
K410,경강선,k0218,판교,신분당선,I1102,환승,127.111135,37.394798,한국철도공사,39269,11,2,203,20301,판교
D11,신분당선,I1102,판교,경강선,k0218,환승,127.111135,37.3948,네오트렌스,28550,11,11,1101,110105,판교
K128,경의중앙선,k0212,팔당,N,N,일반,127.243896,37.547321,한국철도공사,14311,11,10,1001,100144,팔당
P128,경춘선,k0210,평내호평,N,N,일반,127.244452,37.653229,한국철도공사,28569,11,12,1201,120118,평내호평
441,4호선,S1104,평촌,N,N,일반,126.963881,37.394346,한국철도공사,1230,11,1,104,10433,평촌
165,1호선,S1101,평택,N,N,일반,127.085496,36.990559,한국철도공사,1107,11,1,101,10182,평택
697,김포도시철도,L4101,풍무,N,N,일반,126.7324441,37.61243514,김포골드라인운영㈜,39879,11,17,1701,170108,풍무
K325,경의중앙선,k0212,풍산,N,N,일반,126.786355,37.672173,한국철도공사,23222,11,10,1001,100109,풍산
706,7호선,S1107,하계,N,N,일반,127.0678149,37.63642687,서울교통공사,1321,11,1,107,10707,하계
547,5호선,S1105,하남검단산,N,N,일반,127.201518,37.5410874,서울교통공사,,,,,,
546,5호선,S1105,하남시청,N,N,일반,127.2080841,37.5410664,서울교통공사,,,,,,
545,5호선,S1105,하남풍산,N,N,일반,127.2031234,37.5512453,서울교통공사,40627,11,1,105,10561,하남풍산
722,7호선,S1107,학동,N,N,일반,127.0317362,37.51428621,서울교통공사,1334,11,1,107,10723,학동
346,3호선,S1103,학여울,N,N,일반,127.0713676,37.49655351,서울교통공사,1201,11,1,103,10337,학여울
630,6호선,S1106,한강진,N,N,일반,127.0014826,37.53974445,서울교통공사,1300,11,1,106,10617,한강진
K113,경의중앙선,k0212,한남,N,N,일반,127.008984,37.529361,한국철도공사,1556,11,10,1001,100130,한남
449,4호선,k0302,한대앞,수인분당선,k0304,환승,126.853656,37.309685,한국철도공사,1237,11,1,104,10441,한대앞
K252,수인분당선,k0304,중앙,4호선,S1104,환승,126.838532,37.316055,한국철도공사,,,,,,
