"ars_id","st_id","st_nm","gps_x","gps_y","pos_x","pos_y","trans_yn","area_nm","route_ids","route_nms"
"14102","113000012",마포구청,"126.9018904171","37.5649023958","191333.24292205082","451717.18604870094",N,서울,"100100047|100100450|100100110","271|7011|710"
"14103","113000013",마포농수산물시장.월드컵공원,"126.8967727757","37.5661423963","190881.3142140943","451855.2811417328",N,서울,"100100047|100100084|100100450|100100110|100100607","271|571|7011|710|9711"
"14104","113000014",월드컵경기장남측.월드컵공원,"126.8961844572","37.5667212827","190829.4154340961","451919.58115030173",N,서울,"100100047|100100084|100100450|100100110|112000001|100100607","271|571|7011|710|8777|9711"
"14105","113000015",월드컵경기장서측.문화비축기지,"126.895467768","37.569236499","190766.4169088122","452198.78119405545",N,서울,"100100084|100100339|100100110|100100462|112000001|100100607","571|7019|710|7715|8777|9711"
"14106","113000016",월드컵경기장서측.문화비축기지,"126.8949636335","37.5694982692","190721.91795685678","452227.88119364623",N,서울,"100100084|100100332|100100339|100100110|100100462|100100607","571|6715|7019|710|7715|9711"
"14107","113000017",월드컵파크3단지.난지천공원,"126.888093062","37.5733297048","190115.53219955016","452653.781272952",N,서울,"100100037|100100450|100100447|100100339|112000001","172|7011|7016|7019|8777"
"14108","113000018",월드컵파크3단지.난지천공원,"126.8881293588","37.572526867","190118.63212984675","452564.681257769",N,서울,"100100047|100100450|100100339|100100462|112000001","271|7011|7019|7715|8777"
"14109","113000019",서부면허시험장,"126.880437164","37.5778826192","189439.9480735491","453159.88135416526",N,서울,"100100450|100100447|112000001","7011|7016|8777"
"14110","113000020",서부면허시험장,"126.8802386693","37.5774012358","189422.3484808477","453106.48135077907",N,서울,"100100073|100100450|100100447|112000001","470|7011|7016|8777"
"14111","113000021",DMC첨단산업센터,"126.8853565719","37.5852421937","189875.43784140437","453976.08145670453",N,서울,"100100046|100100073|100100450|100100447|100100339|100100537|100100114|100100437|100100462|100100357|100100607","270|470|7011|7016|7019|740|750A|771|7715|7726|9711"
"14112","113000022",DMC첨단산업센터,"126.884787","37.585598","189825.1853681312","454015.6292510638",N,서울,"100100046|100100073|100100450|100100447|100100339|100100537|100100114|100100437|100100462|100100357|100100607","270|470|7011|7016|7019|740|750A|771|7715|7726|9711"
"14115","113000025",월드컵공원입구.문화비축기지입구,"126.892748","37.568523","190526.0828239533","452119.8702910347",N,서울,"100100047|100100332|100100450|100100339|100100462|112000001","271|6715|7011|7019|7715|8777"
"14116","113000026",월드컵파크3단지정문,"126.889228","37.573822","190215.84295575487","452708.2957323636",N,서울,"100100047|100100073|100100332|100100447|100100462","271|470|6715|7016|7715"
"14117","113000027",월드컵파크2단지.에스플렉스센터,"126.890647","37.575267","190341.36562823952","452868.5101239099",N,서울,"100100047|100100073|100100332|100100447|100100462","271|470|6715|7016|7715"
"14118","113000028",월드컵파크2단지.에스플렉스센터,"126.8902909609","37.5753384971","190309.9276298861","452876.4812905402",N,서울,"100100037|100100047|100100447|100100462","172|271|7016|7715"
"14119","113000029",합정역,"126.9143006049","37.5485905004","192427.8778772948","449905.8808507039",N,서울,"100100450|100100449|100100448","7011|7013A|7013B"
"14120","113000030",합정역,"126.9146251811","37.5487970862","192456.57720860234","449928.78084607655",N,서울,"100100450|100100449|100100448","7011|7013A|7013B"
"14121","113000031",서울화력발전소입구,"126.9175061586","37.5481890927","192711.07122594342","449861.0808370346",N,서울,"100100450|100100449|100100448","7011|7013A|7013B"
"14122","113000032",서울화력발전소입구,"126.9174453228","37.5479367436","192705.6713498505","449833.08083808096",N,서울,"100100450|100100449|100100448","7011|7013A|7013B"
"14123","113000033",상수역,"126.9212935521","37.5476338999","193045.6633663101","449799.1808199268",N,서울,"100100450|100100449|100100448","7011|7013A|7013B"
"14124","113000034",상수역,"126.9215637852","37.5478737711","193069.56280905535","449825.7808318739",N,서울,"100100450|100100449|100100448","7011|7013A|7013B"
"14125","113000035",서강초등학교,"126.9257467944","37.5477656407","193439.15412032523","449813.48081385624",N,서울,"100100449","7013A"
"14126","113000036",서강초등학교,"126.9261941009","37.5474910871","193478.65320066575","449782.9808110241",N,서울,"100100449","7013A"
"14127","113000037",광흥창역,"126.9305409732","37.5476090642","193862.74417101472","449795.7808113429",N,서울,"100100449","7013A"
"14128","113000038",광흥창역,"126.9305842172","37.5473522775","193866.5440810137","449767.2808096451",N,서울,"100100449","7013A"
"14129","113000039",광흥창역,"126.9340214058","37.5472100727","194170.2369533232","449751.280798092",N,서울,"100100118","753"
"14130","113000040",마포세무서,"126.9390917397","37.5469713032","194618.22642555126","449724.4807830262",N,서울,"100100118","753"
"14132","113000042",마포역,"126.9457368286","37.5397090071","195204.91264286148","448918.18067450216",N,서울,"100100449|100100448|100100447","7013A|7013B|7016"
"14141","113000051",공덕역.공덕시장,"126.9531346414","37.5444131933","195858.89727801425","449439.88073071",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"14142","113000052",공덕시장,"126.9539970586","37.5442945878","195935.09549149164","449426.68073226744",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"14143","113000053",신덕성결교회,"126.9566906448","37.5459410072","196173.18989895505","449609.280756481",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"14144","113000054",신덕성결교회,"126.9563171542","37.5459868255","196140.19066937052","449614.3807569528",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"14145","113000055",한겨레신문사,"126.9588159115","37.548146748","196361.08547990114","449853.9807811505",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"14146","113000056",한겨레신문사,"126.9590887381","37.548006272","196385.18491649372","449838.3807817367",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"14149","113000058",공덕오거리,"126.9531626402","37.5430732748","195861.29722579455","449291.1807135539",N,서울,"100100016|100100537","110A고려대|740"
"14150","113000059",공덕오거리,"126.9529488971","37.5428479158","195842.39766811914","449266.180707986",N,서울,"100100015|100100537","110B국민대|740"
"14151","113000060",용마루고개.신공덕삼성아파트,"126.955885","37.541871","196101.79128223544","449157.6407594071",N,서울,"100100016|100100537","110A고려대|740"
"14152","113000061",서울대동창회관,"126.9507441044","37.542444957","195647.5509268119","449221.56173717696",N,서울,"100100185|110000002|100100089","1711|173|604"
"14153","113000062",공덕역,"126.9514297982","37.543478068","195708.20081787108","449336.1807214287",Y,서울,"100100185","1711"
"14154","113000063",도화동현대아파트,"126.9557014553","37.5403322186","196085.4919575541","448986.8806705433",N,서울,"100100185","1711"
"14155","113000064",도화동현대아파트,"126.9558315224","37.540450311","196096.9916905272","448999.9806775246",N,서울,"100100185","1711"
"14156","113000065",중동초등학교,"126.9104194588","37.5668726108","192086.88588760694","451935.08112820284",N,서울,"100100036|100100037|100100551|100100447|100100348","171|172|673|7016|7711"
"14157","113000066",중동초등학교,"126.9103076889","37.5666220223","192076.98612781524","451907.2811235194",N,서울,"100100036|100100037|100100551|100100447|100100348","171|172|673|7016|7711"
"14158","113000067",성산2동주민센터,"126.9083263491","37.5677928213","191902.09022776538","452037.38114092266",N,서울,"100100036|100100037|100100551|100100447|100100348","171|172|673|7016|7711"
"14159","113000068",성산2동주민센터,"126.9084370307","37.5680037628","191911.88999938857","452060.78115260834",N,서울,"100100036|100100037|100100551|100100447|100100348","171|172|673|7016|7711"
"14160","113000069",성산119안전센터,"126.9038566649","37.5698617774","191507.49950398365","452267.3811865244",N,서울,"100100036|100100037|100100551|100100447|100100348","171|172|673|7016|7711"
"14161","113000070",성산119안전센터,"126.903560222","37.569738086","191481.30011579514","452253.68117876863",N,서울,"100100036|100100037|100100551|100100447|100100348","171|172|673|7016|7711"
"14162","113000071",성산아파트,"126.9014985417","37.571597138","191299.40439299028","452460.1812166404",N,서울,"100100036|100100037|100100551|100100447|100100348","171|172|673|7016|7711"
"14163","113000072",성산아파트,"126.9015250271","37.5712574486","191301.70433136157","452422.48120872676",N,서울,"100100036|100100037|100100551|100100447|100100348","171|172|673|7016|7711"
"14164","113000073",상암휴먼시아아파트,"126.8962007343","37.5750442178","190831.87359564024","452843.2300949311",N,서울,"100100036|100100037|100100332|100100551|100100447|100100110|100100437|100100348|100100360|100100607","171|172|6715|673|7016|710|771|7711|7730|9711"
"14165","113000074",상암휴먼시아아파트,"126.8953789981","37.5752367871","190759.31707605283","452864.68128460366",N,서울,"100100036|100100037|100100332|100100551|100100447|100100110|100100437|100100348|100100360|100100607","171|172|6715|673|7016|710|771|7711|7730|9711"
"14166","113000075",상암초등학교,"126.8932804883","37.5764739084","190574.12142696546","453002.1813007584",N,서울,"100100036|100100037|100100332|100100551|100100447|100100110|100100437|100100348|100100360|100100607","171|172|6715|673|7016|710|771|7711|7730|9711"
"14167","113000076",상암초등학교,"126.8934931075","37.5766344946","190592.92098233447","453019.98130958714",N,서울,"100100036|100100037|100100332|100100551|100100447|100100110|100100437|100100348|100100360|100100607","171|172|6715|673|7016|710|771|7711|7730|9711"
"14168","113000077",신촌로터리,"126.9368825067","37.5538094529","194423.53099592915","450483.4808891723",N,서울,"100100015|100100089|100100451|100100447|100100537|100100347","110B국민대|604|6716|7016|740|7613"
"14169","113000078",신촌로터리,"126.9372675673","37.5535240112","194457.53019828929","450451.7808851977",N,서울,"100100016|100100288|100100089|100100330|100100447|100100537|100100118|100100347","110A고려대|5714|604|6712|7016|740|753|7613"
"14170","113000079",서강대학교,"126.93797","37.5511","194519.41329122346","450182.7322471151",N,서울,"100100016|100100288|100100089|100100330|100100447|100100537|100100118|100100347","110A고려대|5714|604|6712|7016|740|753|7613"
"14171","113000080",서강대학교,"126.9373153932","37.5518272757","194461.6301002117","450263.48086403776",N,서울,"100100015|100100089|100100451|100100447|100100537|100100347","110B국민대|604|6716|7016|740|7613"
"14172","113000081",광성중고등학교,"126.9386715493","37.5493548145","194581.27150322744","449989.0176630672",N,서울,"100100015|100100089|100100451|100100447|100100537|100100347","110B국민대|604|6716|7016|740|7613"
"14173","113000082",광성중고등학교,"126.93986","37.548952","194686.24950979883","449944.24704473885",N,서울,"100100016|100100288|100100089|100100330|100100447|100100537|100100118|100100347","110A고려대|5714|604|6712|7016|740|753|7613"
"14174","113000083",대흥역,"126.9409887457","37.5481067455","194785.92248214874","449850.38080855366",N,서울,"100100015|100100089|100100447|100100537|100100347","110B국민대|604|7016|740|7613"
"14175","113000084",대흥역,"126.9429742529","37.5475382288","194961.3183649608","449787.180794748",N,서울,"100100016|110000002|100100089|100100447|100100537|100100347","110A고려대|173|604|7016|740|7613"
"14176","113000085",용강초등학교,"126.9435145128","37.546977106","195009.01724646767","449724.88077886635",N,서울,"100100015|110000002|100100089|100100447|100100537|100100347","110B국민대|173|604|7016|740|7613"
"14177","113000086",동도중학교.서울디자인고등학교,"126.945401461","37.5464778856","195175.71332737038","449669.3807740584",N,서울,"100100016|110000002|100100089|100100447|100100537|100100347","110A고려대|173|604|7016|740|7613"
"14178","113000087",동도중학교.서울디자인고등학교,"126.946571041","37.545753939","195279.01090581523","449588.98067743285",N,서울,"100100015|110000002|100100089|100100447|100100537|100100347","110B국민대|173|604|7016|740|7613"
"14179","113000088",공덕역2번출구,"126.9481817562","37.545343348","195421.30878701535","449543.3352607549",N,서울,"100100016|110000002|100100089|100100447|100100537|100100347","110A고려대|173|604|7016|740|7613"
"14180","113000089",공덕역1번출구,"126.9493208487","37.5444323434","195521.90519797505","449442.1807385846",N,서울,"100100015|110000002|100100089|100100447|100100537|100100347","110B국민대|173|604|7016|740|7613"
"14181","113000090",서서울농협홍대역점,"126.91986","37.556405","192919.82750189863","450772.6708827764",N,서울,"100100447|100100348|100100363","7016|7711|7737"
"14182","113000091",동교로사거리,"126.9209476216","37.5558462446","193015.864069352","450710.5809416408",N,서울,"100100447|100100348|100100363","7016|7711|7737"
"14185","113000094",성산2교,"126.9124647205","37.5642330431","192267.28165286186","451641.98108729906",N,서울,"100100449|100100448|100100447|100100348|100100363","7013A|7013B|7016|7711|7737"
"14186","113000095",성산2교,"126.9132054677","37.5638632409","192332.68011739428","451600.881081379",N,서울,"100100449|100100448|100100447|100100348|100100363","7013A|7013B|7016|7711|7737"
"14187","113000096",성미약수터,"126.9151050102","37.5617966139","192500.2761755263","451371.3810399235",N,서울,"100100449|100100448|100100447|100100348|100100363","7013A|7013B|7016|7711|7737"
"14188","113000097",성미약수터,"126.9140662478","37.5624635723","192408.57833539986","451445.4810513137",N,서울,"100100449|100100448|100100447|100100348|100100363","7013A|7013B|7016|7711|7737"
"14189","113000098",경성중고.홍대부속여중고입구,"126.9158070869","37.560551806","192562.17472318027","451233.1810232899",N,서울,"100100449|100100448","7013A|7013B"
"14190","113000099",경성중고.홍대부속여중고입구,"126.9166140242","37.5596512854","192633.37305459005","451133.18101018853",N,서울,"100100447|100100348|100100363","7016|7711|7737"
"14191","113000100",경성중고.홍대부속여중고입구,"126.9172809899","37.5594093604","192692.27166489963","451106.2810017774",N,서울,"100100447|100100348|100100363","7016|7711|7737"
"14192","113000101",서울도시가스마포사옥,"126.9192505173","37.5573111759","192866.06758332247","450873.2809747937",N,서울,"100100447|100100348|100100363","7016|7711|7737"
"14193","113000102",서울도시가스마포사옥,"126.9182029073","37.5578790449","192773.56975567588","450936.38098446745",N,서울,"100100447|100100348|100100363","7016|7711|7737"
"14194","113000103",마포구청역,"126.902662558","37.5627277529","191401.2019948453","451475.78108074376",N,서울,"100100086|100100091|100100331|100100495|111000008","601|606|6714|672|674"
"14195","113000104",마포구청역,"126.9022262512","37.5622453078","191362.60290539975","451422.28107979055",N,서울,"100100086|100100091|100100331|100100495|111000008","601|606|6714|672|674"
"14196","113000105",마포중앙도서관,"126.9067285152","37.5636762812","191760.49355694617","451580.68109153677",N,서울,"100100086|100100091|100100331|100100495|111000008|100100110","601|606|6714|672|674|710"
"14197","113000106",마포중앙도서관,"126.907457","37.564253","191824.91018848383","451644.619650132",N,서울,"100100086|100100091|100100331|100100495|111000008","601|606|6714|672|674"
"14198","113000107",성산2교,"126.9132318744","37.5654951389","192335.18006012688","451781.9811062827",N,서울,"100100036|100100037|100100086|100100091|100100331|100100495|100100551|111000008|100100110","171|172|601|606|6714|672|673|674|710"
"14199","113000108",성산2교,"126.9126441333","37.5656929458","192283.2812777769","451803.9811071488",N,서울,"100100036|100100037|100100086|100100091|100100331|100100495|100100551|111000008|100100110","171|172|601|606|6714|672|673|674|710"
"14200","113000109",광흥창역.서강동주민센터,"126.9319142889","37.5482784766","193984.14131899027","449869.9808148192",N,서울,"100100032|100100287|113000001","153|5713|8761"
"14201","113000110",광흥창역.서강동주민센터,"126.9313858434","37.5485959514","193937.47509407424","449905.24687251635",N,서울,"100100032|100100287|100100118|113000001","153|5713|753|8761"
"14202","113000111",창전현대홈타운,"126.9326511702","37.5506649987","194049.43978554642","450134.78085654555",N,서울,"100100032|100100287|113000001","153|5713|8761"
"14203","113000112",창전현대홈타운,"126.932199547","37.5507124982","194009.54072072046","450140.08084956976",N,서울,"100100032|100100287|100100118|113000001","153|5713|753|8761"
"14204","113000113",신촌로터리,"126.9348325761","37.5540291075","194242.43525721435","450507.9809007449",N,서울,"100100032|100100287|100100118|113000001","153|5713|753|8761"
"14205","113000114",신촌로터리,"126.9356825619","37.5540511998","194317.5334863237","450510.3808991136",N,서울,"100100032|100100287","153|5713"
"14207","113000116",이화여대입구,"126.9447874756","37.5564896634","195122.11458520827","450780.48091941234",N,서울,"110000002|100100288|100100330","173|5714|6712"
"14208","113000117",이화여대입구,"126.9457318695","37.5559161044","195205.51263042088","450716.78091558674",N,서울,"110000002|100100288|100100330","173|5714|6712"
"14209","113000118",이화여대입구,"126.946020578","37.5557990945","195231.01202890143","450703.7809122903",N,서울,"110000002|100100451","173|6716"
"14210","113000119",대흥교회,"126.9457581231","37.5540499504","195207.71258120443","450509.68088582857",N,서울,"110000002|100100288|100100330","173|5714|6712"
"14211","113000120",대흥교회,"126.9460582466","37.5537887705","195234.21195921177","450480.68087865645",N,서울,"110000002|100100451","173|6716"
"14212","113000121",서강대학교후문,"126.9439464603","37.5504951872","195047.41634197178","450115.2808312094",N,서울,"110000002|100100288|100100330","173|5714|6712"
"14215","113000124",굴레방다리.아현역,"126.9574606253","37.5571518068","196241.78828745932","450853.38092336664",N,서울,"100100345","7611"
"14218","113000127",홀트아동복지회,"126.9121780839","37.5490106533","192240.38228708692","449952.6808545049",N,서울,"100100450","7011"
"14219","113000128",합정역,"126.9156095164","37.5510604429","192543.77515425166","450179.8808875843",N,서울,"100100047","271"
"14220","113000129",합정역,"126.9153071515","37.5502177028","192516.97578706665","450086.3808662533",N,서울,"100100047","271"
"14224","113000133",홍대입구역,"126.9231281293","37.5566642297","193208.58228548046","450801.1980776563",N,서울,"100100447|100100348|100100363","7016|7711|7737"
"14226","113000135",연남동,"126.9275410215","37.5625221708","193598.9503682548","451450.98103861045",N,서울,"100100015|100100046|100100112|100100537|100100118|111000014|100100345|100100346|100100347|111000010|100100552","110B국민대|270|721|740|753|761|7611|7612|7613|7734|7739"
"14228","113000137",신촌역,"126.9347610004","37.555637521","194236.2354007687","450686.4809199604",N,서울,"100100015|100100089|100100451|100100447|100100537|100100118","110B국민대|604|6716|7016|740|753"
"14230","113000139",극동방송,"126.9231511533","37.5494237971","193209.9595082444","449997.68084315583",N,서울,"100100450","7011"
"14231","113000140",극동방송,"126.9229225322","37.5494290547","193189.75998576","449998.2808477995",N,서울,"100100450","7011"
"14232","113000141",홍익대학교,"126.923804758","37.5521905815","193267.95814357814","450304.68089126283",N,서울,"100100450","7011"
"14233","113000142",홍익대학교,"126.924641406","37.5530705865","193341.95640524023","450402.28089401405",Y,서울,"100100049|100100450","273|7011"
"14234","113000143",산울림소극장,"126.9298077585","37.5543703111","193798.5190803636","450546.166008472",N,서울,"100100450","7011"
"14235","113000144",산울림소극장,"126.9301572482","37.554958166","193829.44495374185","450611.3809175296",N,서울,"100100049|100100450","273|7011"
"14236","113000145",신수중학교,"126.9326481273","37.545242206","194048.73980126466","449532.98076668894",N,서울,"100100449|100100448","7013A|7013B"
"14237","113000146",신수중학교,"126.9327520694","37.5454360008","194057.93958417868","449554.4807704999",N,서울,"100100449|100100448","7013A|7013B"
"14238","113000147",래미안웰스트림아파트,"126.9362364705","37.5442313666","194365.73235947266","449420.58075524075",N,서울,"100100449|100100448","7013A|7013B"
"14239","113000148",한국출판콘텐츠센터,"126.9354090177","37.5446547963","194292.6493182015","449467.6212011459",N,서울,"100100449|100100448","7013A|7013B"
"14240","113000149",용강동주민센터,"126.9404187472","37.5419177341","194735.12367632595","449163.58071081666",N,서울,"100100449|100100448","7013A|7013B"
"14241","113000150",용강동주민센터,"126.9411793777","37.5417099622","194802.32210332327","449140.4807071043",N,서울,"100100449|100100448","7013A|7013B"
"14242","113000151",용강동입구,"126.9441050979","37.5396325539","195060.71602932032","448909.78066873876",N,서울,"100100449|100100448","7013A|7013B"
"14243","113000152",마포대교입구,"126.9439921045","37.5394081274","195050.71626738273","448884.8806733703",N,서울,"100100449|100100448","7013A|7013B"
"14244","113000153",메세나폴리스,"126.9129433702","37.5507674538","192308.1806932262","450147.58088734094",N,서울,"100100047|100100449|100100448","271|7013A|7013B"
"14245","113000154",마포한강푸르지오,"126.912592","37.550787","192277.13766921105","450149.77885615313",N,서울,"100100047|100100450|100100449|100100448","271|7011|7013A|7013B"
"14246","113000155",성산초등학교입구,"126.9118676593","37.5531302266","192213.38292188852","450409.8809215743",N,서울,"100100047|100100450|100100449|100100448","271|7011|7013A|7013B"
"14247","113000156",성산초등학교입구,"126.912262","37.553218","192248.23257970213","450419.5890884083",N,서울,"100100047|100100449|100100448","271|7013A|7013B"
"14248","113000157",기업은행서교동지점(최규하대통령가옥),"126.9114638988","37.5547915422","192177.88375034803","450594.2809487628",N,서울,"100100047|100100449|100100448","271|7013A|7013B"
"14249","113000158",기업은행서교동지점(최규하대통령가옥),"126.9108956213","37.5548695099","192127.68493469304","450602.9809494964",N,서울,"100100047|100100449|100100448","271|7013A|7013B"
"14250","113000159",망원시장.망원동월드컵시장입구,"126.9085177733","37.5575205117","191917.88986270528","450897.3809897867",N,서울,"100100047|100100449|100100448","271|7013A|7013B"
"14251","113000160",망원시장.망원동월드컵시장입구,"126.9089432755","37.5575911259","191955.48897919102","450905.1809896012",N,서울,"100100047|100100449|100100448","271|7013A|7013B"
"14252","113000161",마포구청역입구,"126.906364689","37.5604275533","191727.99432500347","451220.1810391294",N,서울,"100100047","271"
"14253","113000162",마포구청역입구,"126.9057249395","37.5605946475","191671.49564914065","451238.78103792947",N,서울,"100100047","271"
"14254","113000163",성서초등학교,"126.9114976368","37.5588032368","192181.28367130767","451039.48101158254",N,서울,"100100449|100100448","7013A|7013B"
"14255","113000164",성서초등학교,"126.9111731244","37.5585137421","192152.58434702444","451007.38100558845",N,서울,"100100449|100100448","7013A|7013B"
"14257","113000166",미원아파트입구,"126.9032162229","37.5591229348","191449.70085522856","451075.68102853233",N,서울,"100100450","7011"
"14258","113000167",미원아파트입구,"126.9033225674","37.5591653733","191459.10063678893","451080.3810281111",N,서울,"100100450","7011"
"14259","113000168",망원2동주민센터,"126.9030950972","37.5600059068","191439.10111096484","451173.68103767047",N,서울,"100100450","7011"
"14260","113000169",망원2동주민센터,"126.9029286079","37.5600805608","191424.40144975617","451181.981041925",N,서울,"100100450","7011"
"14261","113000170",청기와빌라,"126.9041073938","37.5606086635","191528.59900233342","451240.4810450338",N,서울,"100100450","7011"
"14262","113000171",청기와빌라,"126.9047512686","37.5607605683","191585.49766629277","451257.2810449912",N,서울,"100100450","7011"
"14263","113000172",망원정입구,"126.9069935902","37.5525939414","191782.69303701143","450350.7809253563",N,서울,"100100450","7011"
"14264","113000173",성산초등학교,"126.9100992042","37.553593858","192057.18658405592","450461.48092606384",N,서울,"100100450","7011"
"14265","113000174",서서울농협,"126.9062207907","37.5533169088","191714.49464207786","450431.0809285939",N,서울,"100100450","7011"
"14266","113000175",서서울농협,"126.9060056297","37.5534086494","191695.49508598648","450441.28093783185",N,서울,"100100450","7011"
"14267","113000176",망원1동주민센터,"126.9048936302","37.5556235492","191597.49739080417","450687.18097154656",N,서울,"100100450","7011"
"14268","113000177",망원1동주민센터,"126.9051055187","37.5554407976","191616.1969462784","450666.88096622843",N,서울,"100100450","7011"
"14269","113000178",동교초등학교,"126.9042013955","37.557916273","191536.59881642248","450941.6810034234",N,서울,"100100450","7011"
"14270","113000179",동교초등학교,"126.9040871071","37.5578909496","191526.4990499243","450938.8810032876",N,서울,"100100450","7011"
"14271","113000180",월드컵파크7단지,"126.8784199476","37.5811497135","189262.25224564088","453522.6814040248",N,서울,"100100046|100100332|100100551|100100450|100100447|100100110","270|6715|673|7011|7016|710"
"14272","113000181",월드컵파크7단지,"126.878963","37.581876","189310.31759531773","453603.2203923245",N,서울,"100100036|100100046|100100047|100100073|100100332|100100551|100100450|100100447|100100110","171|270|271|470|6715|673|7011|7016|710"
"14273","113000182",월드컵경기장북측,"126.8993187666","37.5728018604","191107.0089091564","452594.08123181807",N,서울,"100100036|100100037|100100551|100100447|100100348|112000001","171|172|673|7016|7711|8777"
"14274","113000183",월드컵경기장북측,"126.898104","37.573967","190999.85096992477","452723.5001084325",N,서울,"100100036|100100037|100100551|100100447|100100110|100100348|100100360|100100607","171|172|673|7016|710|7711|7730|9711"
"14275","113000184",경성중고.홍대부속여중고입구,"126.9156529372","37.5597317011","192548.47505074384","451142.1810081648",N,서울,"100100449|100100448","7013A|7013B"
"14283","113000189",삼진제약,"126.9270722172","37.5534091222","193556.75135864955","450439.6809052159",N,서울,"100100049|100100450","273|7011"
"14284","113000190",홍대입구역사거리,"126.9220782642","37.5548395731","193115.6617228213","450598.7809311501",N,서울,"100100049","273"
"14286","113000192",상암DMC홍보관.YTN,"126.891323","37.577985","190401.42244248904","453170.0753863901",N,서울,"100100036|100100047|100100073|100100332|100100551|100100110|100100437|100100348|100100462|100100360|100100607","171|271|470|6715|673|710|771|7711|7715|7730|9711"
"14287","113000193",상암DMC홍보관.YTN,"126.8912875667","37.5774605863","190398.22555717506","453111.8813197394",N,서울,"100100036|100100037|100100047|100100332|100100551|100100110|100100437|100100348|100100462|100100360|100100607","171|172|271|6715|673|710|771|7711|7715|7730|9711"
"14288","113000194",월드컵파크5단지.상암중고등학교입구,"126.886335","37.580921","189961.2660274787","453496.424298231",N,서울,"100100036|100100047|100100073|100100332|100100551|100100339|100100110|100100437|100100348|100100462|100100360|100100607","171|271|470|6715|673|7019|710|771|7711|7715|7730|9711"
"14289","113000195",월드컵파크5단지,"126.8865178403","37.5803332786","189977.33544468525","453431.18137627095",N,서울,"100100036|100100047|100100332|100100551|100100339|100100110|100100437|100100348|100100462|100100360|100100607","171|271|6715|673|7019|710|771|7711|7715|7730|9711"
"14290","113000196",상암DMC입구,"126.8826124496","37.5834310105","189632.8435368824","453775.381435893",N,서울,"100100046|100100073|100100339|100100437|100100462","270|470|7019|771|7715"
"14291","113000197",상암고등학교,"126.8840462067","37.5817798292","189759.24057216986","453591.98140510917",N,서울,"100100036|100100047|100100332|100100551|100100339|100100110|100100437|100100348|100100462|100100360|100100607","171|271|6715|673|7019|710|771|7711|7715|7730|9711"
"14292","113000198",월드컵파크3단지후문,"126.889762","37.571242","190262.67366509125","452421.9206943712",N,서울,"100100047|100100332|100100450|100100339|100100462|112000001","271|6715|7011|7019|7715|8777"
"14293","113000199",마포아트센터,"126.9439378367","37.5499202846","195046.61636064274","450051.4808271569",N,서울,"110000002|100100451","173|6716"
"14295","113000201",월드컵파크4단지후문.JTBC,"126.8900683138","37.5773855678","190290.52808700703","453103.6813200782",N,서울,"100100037|100100339","172|7019"
"14296","113000202",디지털미디어시티역2번출구,"126.8996741287","37.5752078233","191138.68250856764","452861.0532280067",N,서울,"100100332|100100447|100100437|100100348|100100360","6715|7016|771|7711|7730"
"14306","113000203",월드컵파크4단지후문.JTBC,"126.8900280632","37.5778099439","190287.0281680297","453150.781327337",N,서울,"100100339","7019"
"14307","113000204",누리꿈스퀘어.MBC,"126.889637","37.578988","190252.64214271674","453281.5585905714",N,서울,"100100036|100100047|100100073|100100332|100100551|100100339|100100110|100100437|100100348|100100462|100100360|100100607","171|271|470|6715|673|7019|710|771|7711|7715|7730|9711"
"14308","113000205",월드메르디앙아파트,"126.9234283579","37.5450734893","193234.05893961928","449514.8807793041",N,서울,"100100448","7013B"
"14309","113000206",월드메르디앙아파트,"126.924290977","37.5448091234","193310.2571477504","449485.48077593045",N,서울,"100100448","7013B"
"14310","113000207",한강밤섬자이아파트,"126.9277926676","37.5457358405","193619.7498848949","449588.08077961486",N,서울,"100100448","7013B"
"14311","113000208",한강밤섬자이아파트,"126.9277294722","37.5455492751","193614.15001466018","449567.38078050734",N,서울,"100100448","7013B"
"14312","113000209",서강해모로아파트,"126.9294970623","37.5456864091","193770.34634829574","449582.48078334285",N,서울,"100100448","7013B"
"14313","113000210",서강해모로아파트,"126.9296149399","37.5454945461","193780.74609806197","449561.1807838315",N,서울,"100100448","7013B"
"14314","113000211",서교동주민센터.마포신문사,"126.9163533449","37.5548915242","192609.87360197117","450604.9809436868",N,서울,"111000010|100100552","7734|7739"
"14315","113000212",TGI사거리,"126.91982843","37.5556445461","192916.96638963523","450688.2809459008",N,서울,"111000010|100100552","7734|7739"
"14316","113000213",월드컵경기장북측,"126.8980781743","37.5734820209","190997.51148497104","452669.6812553606",N,서울,"100100332|100100110","6715|710"
"14317","113000214",강변한신코아,"126.9439560209","37.5372216381","195047.38302952316","448642.2349685263",N,서울,"100100447","7016"
"14256","113000234",새서울의원,"126.9072376566","37.5510938111","191804.09253194326","450184.28090065205",N,서울,"100100450","7011"
