순번,ROUTE_ID,ROUTE_NM,STA_ORDER,STATION_NM,STATION_ID,MOBILE_NO
67585,228000199,24-2,117,평옥,228000201,47014
67586,228000199,24-2,118,옥현,228000200,47253
67587,228000199,24-2,119,태성중고등학교.현대아파트,228000199,47015
67588,228000199,24-2,120,현대아파트,228000198,47592
67589,228000199,24-2,121,용인터미널,228000197,29436
67590,228000199,24-2,122,용인터미널(경유),277102695,
67591,228000200,81,1,용인터미널,228001552,47634
67592,228000200,81,2,터미사거리(경유),277102443,
67593,228000200,81,3,운동장.송담대역,228000320,29430
67594,228000200,81,4,공설운동장,228000418,47121
67595,228000200,81,5,용마초교,228001543,47489
67596,228000200,81,6,서울병원,228000439,47307
67597,228000200,81,7,덕영고등학교.고림5통마을회관,228000438,47308
67598,228000200,81,8,고림고등학교,228000437,47573
67599,228000200,81,9,단사마을,228001544,47538
67600,228000200,81,10,명성주유소,228001753,47719
67601,228000200,81,11,예진마을입구,228000266,29912
67602,228000200,81,12,용샘주유소,228001296,29916
67603,228000200,81,13,임원,228000275,29918
67604,228000200,81,14,주북6리,228001571,47129
67605,228000200,81,15,주북6리마을회관,228001752,47707
67606,228000200,81,16,주북리,228000265,47276
67607,228000200,81,17,원각사입구,228000264,47277
67608,228000200,81,18,주북1리,228000263,47584
67609,228000200,81,19,주북1리,228000262,47278
67610,228000200,81,20,고래실마을회관,228002117,29910
67611,228000200,81,21,고래실마을,228001969,47894
67612,228000200,81,22,선한이웃노인복지센터,228001188,29087
67613,228000200,81,23,성심수양관,228002187,29113
67614,228000200,81,24,그린빌리지,228000432,29118
67615,228000200,81,25,양지4리마을회관,228000431,29117
67616,228000200,81,26,양지면사무소,228000764,29574
67617,228000200,81,27,양지농협,228001163,29826
67618,228000200,81,28,양지농협,228000763,29576
67619,228000200,81,29,양지면사무소,228000762,29575
67620,228000200,81,30,양지4리마을회관,228000430,29114
67621,228000200,81,31,그린빌리지,228000433,29142
67622,228000200,81,32,주북1리,228000259,47585
67623,228000200,81,33,주북1리,228001750,47716
67624,228000200,81,34,원각사입구,228000257,47280
67625,228000200,81,35,신한산전,228001482,47166
67626,228000200,81,36,주북리,228000256,47586
67627,228000200,81,37,주북6리마을회관,228001751,47708
67628,228000200,81,38,주북6리,228001577,47162
67629,228000200,81,39,임원,228000270,29919
67630,228000200,81,40,용샘주유소,228001298,29917
67631,228000200,81,41,예진마을입구,228000267,29913
67632,228000200,81,42,명성주유소,228001754,47718
67633,228000200,81,43,단사마을,228001550,47486
67634,228000200,81,44,고림고등학교,228000436,47309
67635,228000200,81,45,덕영고등학교.고림5통마을회관,228000435,47310
67636,228000200,81,46,서울병원,228000434,47574
67637,228000200,81,47,용마초교,228001551,47485
67638,228000200,81,48,공설운동장,228000427,47176
67639,228000200,81,49,운동장.송담대역,228000321,29429
67640,228000200,81,50,용인터미널,228000197,29436
67641,228000200,81,51,용인터미널(경유),277102695,
67642,228000201,72,1,용인터미널,228001552,47634
67643,228000201,72,2,송담대사거리(경유),277102467,
67644,228000201,72,3,라이프아파트,228000664,29457
67645,228000201,72,4,용인예술과학대학교,228000663,29464
67646,228000201,72,5,옥현,228000235,29955
67647,228000201,72,6,평옥,228000234,29956
67648,228000201,72,7,대촌,228000233,29957
67649,228000201,72,8,안터입구,228001278,47529
67650,228000201,72,9,무너머고개.남동타운하우스,228000232,47292
67651,228000201,72,10,은화삼입구,228000231,29959
67652,228000201,72,11,아미원입구,228000230,29961
67653,228000201,72,12,노루실,228001279,29963
67654,228000201,72,13,에이스카운티,228003577,56664
67655,228000201,72,14,베네스타아파트,228001778,47746
67656,228000201,72,15,천리입구,228001449,47384
67657,228000201,72,16,천리(새마을상회),228001450,47383
67658,228000201,72,17,연화사입구,228001452,47551
67659,228000201,72,18,서리입구,228001454,47382
67660,228000201,72,19,홍진HJC,228001884,47844
67661,228000201,72,20,대원슈퍼,228001455,47381
67662,228000201,72,21,서2리,228000128,47263
67663,228000201,72,22,서진,228001485,47545
67664,228000201,72,23,남사물류,228001457,47380
67665,228000201,72,24,상동사거리,228000127,47180
67666,228000201,72,25,상동삼거리,228000126,47264
67667,228000201,72,26,상동,228000125,47098
67668,228000201,72,27,완장2리,228000124,47265
67669,228000201,72,28,완장리중동복지회관,228002192,56046
67670,228000201,72,29,완장3리.중동,228000123,47596
67671,228000201,72,30,조리봉,228002268,47398
67672,228000201,72,31,매능동마을회관,228002270,47408
67673,228000201,72,32,완장1리,228000122,47099
67674,228000201,72,33,한숲시티,228001824,56702
67675,228000201,72,34,한숲3단지,228001819,56699
67676,228000201,72,35,한숲5단지,228001818,56698
67677,228000201,72,36,아곡2리,228001462,47379
67678,228000201,72,37,처인성,228000121,47266
67679,228000201,72,38,남곡사거리.남곡초교,228001463,47547
67680,228000201,72,39,LG전자물류센터,228001464,47170
67681,228000201,72,40,황금식당,228001465,47378
67682,228000201,72,41,북1리당하,228001476,47372
67683,228000201,72,42,삼인동,228001467,47138
67684,228000201,72,43,삼인동입구,228001468,47169
67685,228000201,72,44,금호전기,228001469,47376
67686,228000201,72,45,산정동,228000018,47213
67687,228000201,72,46,극락정사,228001470,47375
67688,228000201,72,47,도장,228000017,47571
67689,228000201,72,48,봉무3리,228000016,47214
67690,228000201,72,49,내기,228000015,47113
67691,228000201,72,50,남사,228001358,29364
67692,228000201,72,51,내기,228000022,47112
67693,228000201,72,52,삼인동입구,228001474,47168
67694,228000201,72,53,삼인동,228001467,47138
67695,228000201,72,54,북리(경유),277102129,
67696,228000201,72,55,북리(경유),277102130,
67697,228000201,72,56,북1리(당하),228001466,47377
67698,228000201,72,57,황금식당,228001477,47546
67699,228000201,72,58,LG전자물류센터,228001478,47167
67700,228000201,72,59,남곡사거리.남곡초교,228001479,47371
67701,228000201,72,60,처인성,228000110,47562
67702,228000201,72,61,아곡2리,228001480,47370
67703,228000201,72,62,한숲6단지,228001817,56697
67704,228000201,72,63,한숲4단지,228001821,56700
67705,228000201,72,64,한숲시티,228001823,56701
67706,228000201,72,65,완장1리,228000109,47103
67707,228000201,72,66,매능동마을회관,228002272,47426
67708,228000201,72,67,조리봉,228002269,47397
67709,228000201,72,68,완장3리.중동,228000108,47219
67710,228000201,72,69,완장리중동복지회관,228002192,56046
67711,228000201,72,70,완장2리,228000107,47563
67712,228000201,72,71,상동,228000106,47104
67713,228000201,72,72,상동삼거리,228000105,47220
67714,228000201,72,73,상동사거리,228000104,47105
67715,228000201,72,74,남사물류,228001484,47369
67716,228000201,72,75,서2리,228001486,47368
67717,228000201,72,76,대원슈퍼,228001487,47136
67718,228000201,72,77,홍진HJC,228001885,47845
67719,228000201,72,78,서리,228000135,47258
67720,228000201,72,79,연화사입구,228001489,47544
67721,228000201,72,80,천리,228000134,47594
67722,228000201,72,81,천리입구.메종포레스트,228001490,47367
67723,228000201,72,82,베네스타아파트,228001779,47747
67724,228000201,72,83,에이스카운티,228001803,56703
67725,228000201,72,84,노루실,228000205,29964
67726,228000201,72,85,아미원입구,228000204,29962
67727,228000201,72,86,무너머고개.남동타운하우스,228000203,47252
67728,228000201,72,87,안터입구,228001742,47712
67729,228000201,72,88,대촌,228000202,29958
67730,228000201,72,89,평옥,228000201,47014
67731,228000201,72,90,옥현,228000200,47253
67732,228000201,72,91,태성중고등학교.현대아파트,228000199,47015
67733,228000201,72,92,현대아파트,228000198,47592
67734,228000201,72,93,용인터미널,228000197,29436
67735,228000201,72,94,용인터미널(경유),277102695,
67736,228000203,24-1,1,용인터미널,228001552,47634
67737,228000203,24-1,2,송담대사거리(경유),277102467,
67738,228000203,24-1,3,라이프아파트,228000664,29457
67739,228000203,24-1,4,용인예술과학대학교,228000663,29464
67740,228000203,24-1,5,옥현,228000235,29955
67741,228000203,24-1,6,평옥,228000234,29956
67742,228000203,24-1,7,대촌,228000233,29957
67743,228000203,24-1,8,안터입구,228001278,47529
67744,228000203,24-1,9,무너머고개.남동타운하우스,228000232,47292
67745,228000203,24-1,10,은화삼입구,228000231,29959
67746,228000203,24-1,11,아미원입구,228000230,29961
67747,228000203,24-1,12,노루실,228001279,29963
67748,228000203,24-1,13,에이스카운티,228003577,56664
67749,228000203,24-1,14,베네스타아파트,228001778,47746
67750,228000203,24-1,15,천리입구,228001449,47384
67751,228000203,24-1,16,천리(새마을상회),228001450,47383
67752,228000203,24-1,17,연화사입구,228001452,47551
67753,228000203,24-1,18,서리입구,228001454,47382
67754,228000203,24-1,19,홍진HJC,228001884,47844
67755,228000203,24-1,20,대원슈퍼,228001455,47381
67756,228000203,24-1,21,서2리,228000128,47263
67757,228000203,24-1,22,서진,228001485,47545
67758,228000203,24-1,23,남사물류,228001457,47380
67759,228000203,24-1,24,상동사거리,228000127,47180
67760,228000203,24-1,25,상동삼거리,228000126,47264
67761,228000203,24-1,26,상동,228000125,47098
67762,228000203,24-1,27,완장2리,228000124,47265
67763,228000203,24-1,28,완장3리.중동,228000123,47596
67764,228000203,24-1,29,조리봉,228002268,47398
67765,228000203,24-1,30,매능동마을회관,228002270,47408
67766,228000203,24-1,31,완장1리,228000122,47099
67767,228000203,24-1,32,한숲시티,228001824,56702
67768,228000203,24-1,33,한숲3단지,228001819,56699
67769,228000203,24-1,34,한숲5단지,228001818,56698
67770,228000203,24-1,35,아곡2리,228001462,47379
67771,228000203,24-1,36,처인성,228000121,47266
67772,228000203,24-1,37,남곡사거리.남곡초교,228001463,47547
67773,228000203,24-1,38,남곡사거리,228001636,47515
67774,228000203,24-1,39,당골마을.다루,228000120,47181
67775,228000203,24-1,40,창동,228000119,47267
67776,228000203,24-1,41,방축,228000118,47216
67777,228000203,24-1,42,중복동,228000045,47109
67778,228000203,24-1,43,중복상회,228001357,47172
67779,228000203,24-1,44,방아리.중복동,228001594,47128
67780,228000203,24-1,45,중복동,228000038,47111
67781,228000203,24-1,46,후촌,228000117,47182
67782,228000203,24-1,47,오목재,228000116,47100
67783,228000203,24-1,48,남사(내기),228001471,47664
67784,228000203,24-1,49,내기,228000022,47112
67785,228000203,24-1,50,봉무3리,228000021,47570
67786,228000203,24-1,51,도장,228000020,47211
67787,228000203,24-1,52,극락정사,228001472,47374
67788,228000203,24-1,53,산정동,228000019,47212
67789,228000203,24-1,54,금호전기,228001473,47373
67790,228000203,24-1,55,삼인동입구,228001474,47168
67791,228000203,24-1,56,북2리,228000066,47240
67792,228000203,24-1,57,한화리조트,228001496,47395
67793,228000203,24-1,58,동막,228000065,47241
67794,228000203,24-1,59,한원IC,233000169,37403
67795,228000203,24-1,60,장지동농협,233000168,36808
67796,228000203,24-1,61,장지동,233000167,36809
67797,228000203,24-1,62,호반6차.제일풍경채,233000818,55684
67798,228000203,24-1,63,롯데캐슬.제일풍경채,233003130,55526
67799,228000203,24-1,64,호수자이파밀리에,233003131,55527
67800,228000203,24-1,65,꽃가마약수터,233000166,36810
67801,228000203,24-1,66,롯데오산물류,223000209,24197
67802,228000203,24-1,67,롯데인재개발원후문,223000210,24196
67803,228000203,24-1,68,오산장례식장,223000465,24141
67804,228000203,24-1,69,오산센트럴푸르지오,223000043,24014
67805,228000203,24-1,70,문화예술회관.고용복지플러스센터,223000029,24162
67806,228000203,24-1,71,종합운동장,223000028,24149
67807,228000203,24-1,72,팔각정,223000027,24122
67808,228000203,24-1,73,오산장터,223000051,24120
67809,228000203,24-1,74,오색시장,223000101,24119
67810,228000203,24-1,75,중원사거리,223000135,24112
67811,228000203,24-1,76,오산역환승센터1층(1승강장),223000537,24464
67812,228000203,24-1,77,오산역제2환승주차장(경유),277104530,
67813,228000203,24-1,78,오산역.오산터미널,223000126,24107
67814,228000203,24-1,79,중원사거리,223000125,24108
67815,228000203,24-1,80,오색시장,223000141,24179
67816,228000203,24-1,81,재래시장앞,223000124,24109
67817,228000203,24-1,82,오산장터,223000123,24110
67818,228000203,24-1,83,시민회관.운동장,223000030,24129
67819,228000203,24-1,84,희망아파트앞,223000134,24148
67820,228000203,24-1,85,문화예술회관.고용복지플러스센터,223000133,24159
67821,228000203,24-1,86,운암주공1단지후문,223000237,24212
67822,228000203,24-1,87,오산장례식장,223000464,24138
67823,228000203,24-1,88,롯데인재개발원후문,223000188,24185
67824,228000203,24-1,89,롯데오산물류,223000189,24192
67825,228000203,24-1,90,꽃가마약수터,233001323,36943
67826,228000203,24-1,91,호수자이파밀리에,233003163,55560
67827,228000203,24-1,92,롯데캐슬.제일풍경채,233003164,55561
67828,228000203,24-1,93,호반6차.제일풍경채,233000973,55685
67829,228000203,24-1,94,장지동,233001320,37508
67830,228000203,24-1,95,한원IC,233001321,36945
67831,228000203,24-1,96,동막,228000064,47568
67832,228000203,24-1,97,한화리조트,228001497,47394
67833,228000203,24-1,98,북2리,228000063,47242
67834,228000203,24-1,99,삼인동입구,228001468,47169
67835,228000203,24-1,100,금호전기,228001469,47376
67836,228000203,24-1,101,산정동,228000018,47213
67837,228000203,24-1,102,극락정사,228001470,47375
67838,228000203,24-1,103,도장,228000017,47571
67839,228000203,24-1,104,봉무3리,228000016,47214
67840,228000203,24-1,105,내기,228000015,47113
67841,228000203,24-1,106,남사,228001358,29364
67842,228000203,24-1,107,오목재,228000115,47101
67843,228000203,24-1,108,후촌,228000114,47183
67844,228000203,24-1,109,중복동,228000045,47109
67845,228000203,24-1,110,중복상회,228001357,47172
67846,228000203,24-1,111,방아리.중복동,228001594,47128
67847,228000203,24-1,112,중복동,228000038,47111
67848,228000203,24-1,113,방축,228000113,47217
67849,228000203,24-1,114,창동,228000112,47218
67850,228000203,24-1,115,당골마을.다루,228000111,47102
67851,228000203,24-1,116,남곡사거리,228001507,47402
67852,228000203,24-1,117,남곡사거리.남곡초교,228001479,47371
67853,228000203,24-1,118,처인성,228000110,47562
67854,228000203,24-1,119,아곡2리,228001480,47370
67855,228000203,24-1,120,한숲6단지,228001817,56697
67856,228000203,24-1,121,한숲4단지,228001821,56700
67857,228000203,24-1,122,한숲시티,228001823,56701
67858,228000203,24-1,123,완장1리,228000109,47103
67859,228000203,24-1,124,매능동마을회관,228002272,47426
67860,228000203,24-1,125,조리봉,228002269,47397
67861,228000203,24-1,126,완장3리.중동,228000108,47219
67862,228000203,24-1,127,완장2리,228000107,47563
67863,228000203,24-1,128,상동,228000106,47104
67864,228000203,24-1,129,상동삼거리,228000105,47220
67865,228000203,24-1,130,상동사거리,228000104,47105
67866,228000203,24-1,131,남사물류,228001484,47369
67867,228000203,24-1,132,서진,228001456,47549
67868,228000203,24-1,133,서2리,228001486,47368
67869,228000203,24-1,134,대원슈퍼,228001487,47136
67870,228000203,24-1,135,홍진HJC,228001885,47845
67871,228000203,24-1,136,서리,228000135,47258
67872,228000203,24-1,137,연화사입구,228001489,47544
67873,228000203,24-1,138,천리,228000134,47594
67874,228000203,24-1,139,천리입구.메종포레스트,228001490,47367
67875,228000203,24-1,140,베네스타아파트,228001779,47747
67876,228000203,24-1,141,에이스카운티,228001803,56703
67877,228000203,24-1,142,노루실,228000205,29964
67878,228000203,24-1,143,아미원입구,228000204,29962
67879,228000203,24-1,144,무너머고개.남동타운하우스,228000203,47252
67880,228000203,24-1,145,안터입구,228001742,47712
67881,228000203,24-1,146,대촌,228000202,29958
67882,228000203,24-1,147,평옥,228000201,47014
67883,228000203,24-1,148,옥현,228000200,47253
67884,228000203,24-1,149,태성중고등학교.현대아파트,228000199,47015
67885,228000203,24-1,150,현대아파트,228000198,47592
67886,228000203,24-1,151,용인터미널,228000197,29436
67887,228000203,24-1,152,용인터미널(경유),277102695,
67888,228000204,24,1,용인터미널,228001552,47634
67889,228000204,24,2,송담대사거리(경유),277102467,
67890,228000204,24,3,라이프아파트,228000664,29457
67891,228000204,24,4,용인예술과학대학교,228000663,29464
67892,228000204,24,5,옥현,228000235,29955
67893,228000204,24,6,평옥,228000234,29956
67894,228000204,24,7,대촌,228000233,29957
67895,228000204,24,8,안터입구,228001278,47529
67896,228000204,24,9,무너머고개.남동타운하우스,228000232,47292
67897,228000204,24,10,은화삼입구,228000231,29959
67898,228000204,24,11,아미원입구,228000230,29961
67899,228000204,24,12,노루실,228001279,29963
67900,228000204,24,13,에이스카운티,228003577,56664
67901,228000204,24,14,베네스타아파트,228001778,47746
67902,228000204,24,15,천리입구.메종포레스트,228002104,47987
67903,228000204,24,16,천리신미주아파트,228000228,29967
67904,228000204,24,17,천리농협.샘골마을,228000227,29969
67905,228000204,24,18,천리국민주택,228001285,29971
67906,228000204,24,19,신창,228000226,29973
67907,228000204,24,20,신창.덕성2리휴게소,228000225,29975
67908,228000204,24,21,덕성리삼배울,228000224,29977
67909,228000204,24,22,덕성리세라믹,228000223,29979
67910,228000204,24,23,덕성1리,228000222,29981
67911,228000204,24,24,시미곡,228000221,29983
67912,228000204,24,25,시미1리남진말,228000220,29985
67913,228000204,24,26,미룡마을입구,228000219,29987
67914,228000204,24,27,마니커입구삼거리,228003593,56691
67915,228000204,24,28,화산리입구,228001286,29989
67916,228000204,24,29,송전터미널,228000218,29991
67917,228000204,24,30,창리,228000068,47239
67918,228000204,24,31,월곡,228000067,47567
67919,228000204,24,32,남곡사거리,228001636,47515
67920,228000204,24,33,당골마을.다루,228000120,47181
67921,228000204,24,34,창동,228000119,47267
67922,228000204,24,35,방축,228000118,47216
67923,228000204,24,36,중복동,228000045,47109
67924,228000204,24,37,중복상회,228001357,47172
67925,228000204,24,38,방아리.중복동,228001594,47128
67926,228000204,24,39,중복동,228000038,47111
67927,228000204,24,40,후촌,228000117,47182
67928,228000204,24,41,오목재,228000116,47100
67929,228000204,24,42,남사(내기),228001471,47664
67930,228000204,24,43,내기,228000022,47112
67931,228000204,24,44,봉무3리,228000021,47570
67932,228000204,24,45,도장,228000020,47211
67933,228000204,24,46,극락정사,228001472,47374
67934,228000204,24,47,산정동,228000019,47212
67935,228000204,24,48,금호전기,228001473,47373
67936,228000204,24,49,삼인동입구,228001474,47168
67937,228000204,24,50,북2리,228000066,47240
67938,228000204,24,51,한화리조트,228001496,47395
67939,228000204,24,52,동막,228000065,47241
67940,228000204,24,53,한원IC,233000169,37403
67941,228000204,24,54,장지동농협,233000168,36808
67942,228000204,24,55,장지동,233000167,36809
67943,228000204,24,56,호반6차.제일풍경채,233000818,55684
67944,228000204,24,57,롯데캐슬.제일풍경채,233003130,55526
67945,228000204,24,58,호수자이파밀리에,233003131,55527
67946,228000204,24,59,꽃가마약수터,233000166,36810
67947,228000204,24,60,롯데오산물류,223000209,24197
67948,228000204,24,61,롯데인재개발원후문,223000210,24196
67949,228000204,24,62,오산장례식장,223000465,24141
67950,228000204,24,63,오산센트럴푸르지오,223000043,24014
67951,228000204,24,64,문화예술회관.고용복지플러스센터,223000029,24162
67952,228000204,24,65,종합운동장,223000028,24149
67953,228000204,24,66,팔각정,223000027,24122
67954,228000204,24,67,오산장터,223000051,24120
67955,228000204,24,68,오색시장,223000101,24119
67956,228000204,24,69,중원사거리,223000135,24112
67957,228000204,24,70,오산역환승센터1층(1승강장),223000537,24464
67958,228000204,24,71,오산역제2환승주차장(경유),277104530,
67959,228000204,24,72,오산역.오산터미널,223000126,24107
67960,228000204,24,73,중원사거리,223000125,24108
67961,228000204,24,74,오색시장,223000141,24179
67962,228000204,24,75,재래시장앞,223000124,24109
67963,228000204,24,76,오산장터,223000123,24110
67964,228000204,24,77,시민회관.운동장,223000030,24129
67965,228000204,24,78,희망아파트앞,223000134,24148
67966,228000204,24,79,문화예술회관.고용복지플러스센터,223000133,24159
67967,228000204,24,80,운암주공1단지후문,223000237,24212
67968,228000204,24,81,오산장례식장,223000464,24138
67969,228000204,24,82,롯데인재개발원후문,223000188,24185
67970,228000204,24,83,롯데오산물류,223000189,24192
67971,228000204,24,84,꽃가마약수터,233001323,36943
67972,228000204,24,85,호수자이파밀리에,233003163,55560
67973,228000204,24,86,롯데캐슬.제일풍경채,233003164,55561
67974,228000204,24,87,호반6차.제일풍경채,233000973,55685
67975,228000204,24,88,장지동,233001320,37508
67976,228000204,24,89,한원IC,233001321,36945
67977,228000204,24,90,동막,228000064,47568
67978,228000204,24,91,한화리조트,228001497,47394
67979,228000204,24,92,북2리,228000063,47242
67980,228000204,24,93,삼인동입구,228001468,47169
67981,228000204,24,94,금호전기,228001469,47376
67982,228000204,24,95,산정동,228000018,47213
67983,228000204,24,96,극락정사,228001470,47375
67984,228000204,24,97,도장,228000017,47571
67985,228000204,24,98,봉무3리,228000016,47214
67986,228000204,24,99,내기,228000015,47113
67987,228000204,24,100,남사,228001358,29364
67988,228000204,24,101,오목재,228000115,47101
67989,228000204,24,102,후촌,228000114,47183
67990,228000204,24,103,중복동,228000045,47109
67991,228000204,24,104,중복상회,228001357,47172
67992,228000204,24,105,방아리.중복동,228001594,47128
67993,228000204,24,106,중복동,228000038,47111
67994,228000204,24,107,방축,228000113,47217
67995,228000204,24,108,창동,228000112,47218
67996,228000204,24,109,당골마을.다루,228000111,47102
67997,228000204,24,110,남곡사거리,228001507,47402
67998,228000204,24,111,월곡,228000062,47243
67999,228000204,24,112,창리,228000061,47244
68000,228000204,24,113,송전터미널,228000217,29992
68001,228000204,24,114,화산리,228000216,47191
68002,228000204,24,115,마니커입구삼거리,228003594,56692
68003,228000204,24,116,미룡마을입구,228000215,29988
68004,228000204,24,117,시미1리남진말,228000214,29986
68005,228000204,24,118,시미곡,228000213,29984
68006,228000204,24,119,덕성1리,228000212,29982
68007,228000204,24,120,덕성리세라믹,228001293,29980
68008,228000204,24,121,덕성2리.삼배울,228000211,29978
68009,228000204,24,122,신창.덕성2리,228000210,47652
68010,228000204,24,123,신창,228000209,29974
68011,228000204,24,124,천리국민주택,228000208,29972
68012,228000204,24,125,천리농협.샘골마을,228000207,29970
68013,228000204,24,126,천리신미주아파트,228000206,29968
68014,228000204,24,127,천리입구.메종포레스트,228001490,47367
68015,228000204,24,128,베네스타아파트,228001779,47747
68016,228000204,24,129,에이스카운티,228001803,56703
68017,228000204,24,130,노루실,228000205,29964
68018,228000204,24,131,아미원입구,228000204,29962
68019,228000204,24,132,무너머고개.남동타운하우스,228000203,47252
68020,228000204,24,133,안터입구,228001742,47712
68021,228000204,24,134,대촌,228000202,29958
68022,228000204,24,135,평옥,228000201,47014
68023,228000204,24,136,옥현,228000200,47253
68024,228000204,24,137,태성중고등학교.현대아파트,228000199,47015
68025,228000204,24,138,현대아파트,228000198,47592
68026,228000204,24,139,용인터미널,228000197,29436
68027,228000204,24,140,용인터미널(경유),277102695,
68028,228000206,76-2,1,원삼면행정복지센터,228002264,29168
68029,228000206,76-2,2,야광마을,228000481,29626
68030,228000206,76-2,3,화포,228000480,29625
68031,228000206,76-2,4,능말,228000479,29615
68032,228000206,76-2,5,죽능리,228001598,47655
68033,228000206,76-2,6,어현마을.죽능2리,228000460,47046
68034,228000206,76-2,7,청룡,228000478,29602
68035,228000206,76-2,8,후동마을,228000477,29600
68036,228000206,76-2,9,목신리,228001600,47481
68037,228000206,76-2,10,신촌,228001599,47482
68038,228000206,76-2,11,구봉말,228000473,29605
68039,228000206,76-2,12,구봉말(경유),277101650,
68040,228000206,76-2,13,상진마을,228000472,29611
68041,228000206,76-2,14,진수말,228000471,29614
68042,228000206,76-2,15,후동마을,228000470,29599
68043,228000206,76-2,16,청룡,228000469,29601
68044,228000206,76-2,17,어현마을.죽능2리,228000460,47046
68045,228000206,76-2,18,능말,228000468,29613
68046,228000206,76-2,19,화포,228000467,29621
68047,228000206,76-2,20,야광마을,228000466,29622
68048,228000206,76-2,21,원삼면행정복지센터,228002277,29005
68049,228000207,76-3,1,원삼,228001587,29618
68050,228000207,76-3,2,법륜사,228001944,47879
68051,228000207,76-3,3,용인농촌테마파크,228001946,47881
68052,228000207,76-3,4,내동마을회관,228001630,47146
68053,228000207,76-3,5,용암,228001515,47639
68054,228000207,76-3,6,사암리,228001632,47517
68055,228000207,76-3,7,사암4리,228001635,47143
68056,228000207,76-3,8,광곡,228000501,47041
68057,228000207,76-3,9,모래실.사암2리,228000500,47039
68058,228000207,76-3,10,사암아카데미,228000499,47037
68059,228000207,76-3,11,천곡,228001581,47035
68060,228000207,76-3,12,생안.진시골,228000498,47033
68061,228000207,76-3,13,대림C&S,228000497,47031
68062,228000207,76-3,14,좌항초등학교,228001580,47400
68063,228000207,76-3,15,좌전,228001579,47029
68064,228000207,76-3,16,좌전앞,228001578,47677
68065,228000207,76-3,17,좌항초등학교,228000511,47319
68066,228000207,76-3,18,대림C&S,228000510,47030
68067,228000207,76-3,19,알에스텍,228000509,47320
68068,228000207,76-3,20,생안.진시골,228000508,47032
68069,228000207,76-3,21,천곡,228000507,47034
68070,228000207,76-3,22,사암아카데미,228000506,47036
68071,228000207,76-3,23,모래실.사암2리,228000505,47038
68072,228000207,76-3,24,광곡,228000504,47040
68073,228000207,76-3,25,사암4리,228001634,47144
68074,228000207,76-3,26,사암리,228001633,47516
68075,228000207,76-3,27,용암.농업기술센타,228000612,29583
68076,228000207,76-3,28,내동마을회관,228001631,47145
68077,228000207,76-3,29,용인농촌테마파크,228001945,47877
68078,228000207,76-3,30,법륜사,228001943,47878
68079,228000207,76-3,31,원삼,228001588,47657
68080,228000208,76-4,1,원삼면행정복지센터,228002264,29168
68081,228000208,76-4,2,원삼초등학교,228000651,29629
68082,228000208,76-4,3,독성2리,228000650,29644
68083,228000208,76-4,4,황토현.두창2리,228000649,29893
68084,228000208,76-4,5,두창7리,228000648,29658
68085,228000208,76-4,6,두창리,228000647,29660
68086,228000208,76-4,7,두창리마을회관,228002297,47023
68087,228000208,76-4,8,두창저수지,228001924,47992
68088,228000208,76-4,9,골안종점,228001926,47389
68089,228000208,76-4,10,두창저수지,228001925,47993
68090,228000208,76-4,11,두창리마을회관,228002070,47059
68091,228000208,76-4,12,율곡,228000646,29895
68092,228000208,76-4,13,창동마을,228000645,29669
68093,228000208,76-4,14,용운사입구,228001612,29896
68094,228000208,76-4,15,신대부락,228000644,29675
68095,228000208,76-4,16,근창리,228000643,29684
68096,228000208,76-4,17,백암초.중.고등학교,228001525,29897
68097,228000208,76-4,18,백암중고교,228001999,47913
68098,228000208,76-4,19,백암터미널,228001240,29713
68099,228000208,76-4,20,백암면행정복지센터,228002184,56043
68100,228000208,76-4,21,백암(경유),277102589,
68101,228000208,76-4,22,원터,228000563,29831
68102,228000208,76-4,23,원터다리,228001165,29832
68103,228000208,76-4,24,평촌,228001415,29877
68104,228000208,76-4,25,신대촌,228000562,29724
68105,228000208,76-4,26,사은.양양물류센타,228000561,29728
68106,228000208,76-4,27,백봉,228001613,47192
68107,228000208,76-4,28,주천,228001614,47660
68108,228000208,76-4,29,고안4리,228001930,47882
68109,228000208,76-4,30,고안3리,228001933,47885
68110,228000208,76-4,31,아곡,228000558,47199
68111,228000208,76-4,32,주평,231000414,34474
68112,228000208,76-4,33,아송입구,231000407,33685
68113,228000208,76-4,34,옥산리(경유),277102299,
68114,228000208,76-4,35,아송마을,228000593,47434
68115,228000208,76-4,36,아송회관,228001416,47642
68116,228000208,76-4,37,아송마을,228000594,47451
68117,228000208,76-4,38,옥산리(경유),277102300,
68118,228000208,76-4,39,아송입구,231001172,33596
68119,228000208,76-4,40,주평,231000415,34475
68120,228000208,76-4,41,아곡,228000557,29738
68121,228000208,76-4,42,고안리,228000556,29735
68122,228000208,76-4,43,대우연수원입구,228001874,47791
68123,228000208,76-4,44,고안1리마을회관,228001872,47792
68124,228000208,76-4,45,백봉초등학교,228001876,47759
68125,228000208,76-4,46,사은,228000554,29727
68126,228000208,76-4,47,신대촌,228000553,29725
68127,228000208,76-4,48,평촌,228001437,47479
68128,228000208,76-4,49,원터다리,228000552,29723
68129,228000208,76-4,50,원터,228000551,29722
68130,228000208,76-4,51,백암면행정복지센터,228002185,56044
68131,228000208,76-4,52,백암터미널,228001584,47447
68132,228000208,76-4,53,백암중고교,228001998,47908
