NODE_ID,NODE_REAL_ID,NODE_NM,GPS_LATI,GPS_LONG,COLLECTD_TIME,NODE_MOBILE_ID,CITY_CODE,CITY_ABB,CITY_NAME
SEB124000112,124000112,강동주유소,37.5408874,127.1399376,2020-09-24 7:32,25221,11,SEB,서울특별시
SEB121000013,121000013,논현역,37.5072264,127.0230319,2020-09-24 7:32,22013,11,SEB,서울특별시
SEB121000005,121000005,뱅뱅사거리,37.487667,127.032432,2020-09-24 7:32,22005,11,SEB,서울특별시
SEB121000222,121000222,AT센터.양재꽃시장,37.468707,127.039655,2020-09-24 7:32,22298,11,SEB,서울특별시
SEB121000002,121000002,교육개발원입구,37.477818,127.038758,2020-09-24 7:32,22002,11,SEB,서울특별시
SEB121000008,121000008,우성아파트,37.491087,127.030987,2020-09-24 7:32,22008,11,SEB,서울특별시
SEB109000068,109000068,도봉산입구,37.6869698,127.0404874,2020-09-24 7:32,10153,11,SEB,서울특별시
SEB122000041,122000041,임피리얼팰리스호텔워터게이트,37.5135465,127.0351526,2020-09-24 7:32,23141,11,SEB,서울특별시
SEB122000222,122000222,우성캐릭터빌아파트,37.4870096,127.0508009,2020-09-24 7:32,23326,11,SEB,서울특별시
SEB122000352,122000352,강남세브란스병원,37.493399,127.0473231,2020-09-24 7:32,23469,11,SEB,서울특별시
SEB122000040,122000040,임페리얼팰리스호텔.워터게이트빌딩,37.5143285,127.0356009,2020-09-24 7:32,23140,11,SEB,서울특별시
SEB103000121,103000121,뚝섬서울숲,37.5445394,127.0364075,2020-09-24 7:32,4222,11,SEB,서울특별시
SEB101000079,101000079,성동공업고등학교(무궁화회관),37.5683481,127.0157558,2020-09-24 7:32,2179,11,SEB,서울특별시
SEB101000089,101000089,약수역2번출구.가온도서관,37.5559812,127.0111465,2020-09-24 7:32,2191,11,SEB,서울특별시
SEB121900253,121900253,반포종합운동장,37.4993767,126.9961185,2020-09-24 7:32,22861,11,SEB,서울특별시
SEB121000145,121000145,삼호아파트,37.496634,126.987806,2020-09-24 7:32,22221,11,SEB,서울특별시
SEB121000155,121000155,내방역,37.486623,126.9940948,2020-09-24 7:32,22231,11,SEB,서울특별시
SEB121001302,121001302,반포종합운동장,37.5004271,126.9966544,2020-09-24 7:32,22977,11,SEB,서울특별시
SEB101000090,101000090,약수역3번출구.약수하이츠,37.5557496,127.0113796,2020-09-24 7:32,2192,11,SEB,서울특별시
SEB100000144,100000144,동묘역.롯데캐슬천지인,37.57418,127.0158023,2020-09-24 7:32,1240,11,SEB,서울특별시
SEB101000048,101000048,남산3호터널,37.5584557,126.9826695,2020-09-24 7:32,2147,11,SEB,서울특별시
SEB122000086,122000086,봉은사.삼성1파출소앞,37.5149677,127.0594353,2020-09-24 7:32,23189,11,SEB,서울특별시
SEB121000131,121000131,뉴코아아울렛,37.5092091,127.0077585,2020-09-24 7:32,22207,11,SEB,서울특별시
SEB102000059,102000059,용산구청.크라운호텔,37.5302839,126.9912039,2020-09-24 7:32,3153,11,SEB,서울특별시
SEB101000097,101000097,장충체육관앞,37.5584811,127.007784,2020-09-24 7:32,2201,11,SEB,서울특별시
SEB101000072,101000072,광희동,37.5649951,127.0079579,2020-09-24 7:32,2171,11,SEB,서울특별시
SEB108000092,108000092,번동주공4단지,37.631378,127.0399848,2020-09-24 7:32,9180,11,SEB,서울특별시
SEB105000054,105000054,서울준법지원센터.동성빌라,37.5855552,127.0673893,2020-09-24 7:32,6140,11,SEB,서울특별시
SEB122000012,122000012,신사동고개,37.5185545,127.0260152,2020-09-24 7:32,23112,11,SEB,서울특별시
SEB122000024,122000024,언북중학교입구,37.5202978,127.0308205,2020-09-24 7:32,23124,11,SEB,서울특별시
SEB110000097,110000097,수락산역,37.677354,127.0551013,2020-09-24 7:32,11197,11,SEB,서울특별시
SEB103000115,103000115,송정동서울숲아이파크,37.5519388,127.0693826,2020-09-24 7:32,4214,11,SEB,서울특별시
SEB122000095,122000095,무역센터,37.5119023,127.0609747,2020-09-24 7:32,23198,11,SEB,서울특별시
SEB122000098,122000098,한국무역센터.삼성역,37.508667,127.0617005,2020-09-24 7:32,23201,11,SEB,서울특별시
SEB122000115,122000115,선릉역,37.505143,127.050205,2020-09-24 7:32,23218,11,SEB,서울특별시
SEB122000180,122000180,역삼역,37.5004418,127.0350786,2020-09-24 7:32,23283,11,SEB,서울특별시
SEB122000185,122000185,역삼역.포스코타워역삼,37.4995717,127.03379,2020-09-24 7:32,23288,11,SEB,서울특별시
SEB122000201,122000201,한서병원,37.501137,127.038818,2020-09-24 7:32,23305,11,SEB,서울특별시
SEB122000202,122000202,한국자산신탁.르네상스호텔,37.502783,127.044247,2020-09-24 7:32,23306,11,SEB,서울특별시
SEB106000029,106000029,늘푸른동아아파트,37.5724984,127.0803571,2020-09-24 7:32,7123,11,SEB,서울특별시
SEB106000026,106000026,면목신우아파트,37.5806329,127.0798122,2020-09-24 7:32,7120,11,SEB,서울특별시
SEB109000045,109000045,서울북부지방법원.검찰청.성우아파트,37.6759758,127.0479104,2020-09-24 7:32,10130,11,SEB,서울특별시
SEB110000384,110000384,월계동진아교통,37.627618,127.06447,2020-09-24 7:32,11486,11,SEB,서울특별시
SEB105000096,105000096,서울시동부병원,37.5758964,127.0304302,2020-09-24 7:32,6182,11,SEB,서울특별시
SEB103000057,103000057,금호역,37.5485031,127.0155079,2020-09-24 7:32,4156,11,SEB,서울특별시
SEB101000147,101000147,신당파인힐하나유보라,37.564939,127.0247418,2020-09-24 7:32,2252,11,SEB,서울특별시
SEB110000236,110000236,롯데캐슬루나아파트,37.6251552,127.0514363,2020-09-24 7:32,11337,11,SEB,서울특별시
SEB110000227,110000227,월계역,37.633928,127.0592762,2020-09-24 7:32,11328,11,SEB,서울특별시
SEB108000120,108000120,강북구청사거리,37.6389603,127.0285953,2020-09-24 7:32,9208,11,SEB,서울특별시
SEB121000023,121000023,구반포역.세화고등학교,37.5019451,126.9900264,2020-09-24 7:32,22023,11,SEB,서울특별시
SEB108000119,108000119,강북구청사거리,37.6388225,127.0283154,2020-09-24 7:32,9207,11,SEB,서울특별시
SEB102000008,102000008,삼각지역,37.5359845,126.9741608,2020-09-24 7:32,3008,11,SEB,서울특별시
SEB119000008,119000008,현대아파트.유한양행,37.5132368,126.9323737,2020-09-24 7:32,20008,11,SEB,서울특별시
SEB117000008,117000008,금천구청.금천경찰서,37.457727,126.899097,2020-09-24 7:32,18008,11,SEB,서울특별시
SEB124900033,124900033,둔촌고등학교,37.5317806,127.1439441,2020-09-24 7:32,25575,11,SEB,서울특별시
SEB124900104,124900104,길동신동아아파트사거리,37.5402868,127.1470272,2020-09-24 7:32,25587,11,SEB,서울특별시
SEB124900113,124900113,강동노인종합복지관,37.5517117,127.1530633,2020-09-24 7:32,25503,11,SEB,서울특별시
SEB124900072,124900072,고덕리엔파크1단지,37.5612301,127.1704304,2020-09-24 7:32,25526,11,SEB,서울특별시
SEB124900119,124900119,고덕1동주민센터.두레근린공원,37.5585589,127.1513713,2020-09-24 7:32,25517,11,SEB,서울특별시
SEB124900034,124900034,고덕주유소.선사초등학교,37.5554252,127.1296123,2020-09-24 7:32,25577,11,SEB,서울특별시
SEB124900079,124900079,암사역,37.5509305,127.1276731,2020-09-24 7:32,25602,11,SEB,서울특별시
SEB124900126,124900126,강동리버스트4단지,37.572994,127.1714489,2020-09-24 7:32,25786,11,SEB,서울특별시
SEB164000648,164000648,인천대입구역.롯데몰,37.3811864,126.6397424,2020-09-24 7:32,38646,11,SEB,서울특별시
SEB168000639,168000639,당하동탑스빌아파트,37.588018,126.6723572,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000483,168000483,유현사거리,37.5922978,126.7196806,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000352,167000352,갈현동마을,37.5791176,126.7263905,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000443,168000443,삼정프라자,37.5910715,126.6958844,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168001075,168001075,가정(루원시티)역,37.5218089,126.6734021,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168001074,168001074,대우하나아파트,37.5214073,126.6835538,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000001,167000001,아나지고개,37.521407,126.6924675,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000308,167000308,청소년수련관.어린이과학관,37.5473658,126.7419127,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000310,167000310,박촌역,37.5520413,126.7446981,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000437,167000437,상야동,37.5770008,126.7787965,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000418,167000418,당산초등학교,37.5563658,126.7570967,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000372,167000372,동양주공1.2단지,37.5560715,126.7546787,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000299,167000299,병방초등학교(계양산전통시장),37.5444163,126.7394867,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000012,167000012,새말사거리,37.5225995,126.7048662,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168001071,168001071,뉴서울아파트,37.5218832,126.6796788,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168001144,168001144,원창동(기점),37.5183177,126.6585057,2020-09-24 7:32,89144,11,SEB,서울특별시
SEB101000250,101000250,서울역,37.5581165,126.9713325,2020-09-24 7:32,2685,11,SEB,서울특별시
SEB168000159,168000159,성민병원,37.5067392,126.6715692,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000132,168000132,거북시장,37.499009,126.6711141,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000799,168000799,신명아파트앞,37.5995578,126.6530686,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000070,168000070,가좌초등학교,37.487195,126.6843112,2020-09-24 7:32,42070,11,SEB,서울특별시
SEB164000488,164000488,자이하버뷰,37.3928211,126.6434413,2020-09-24 7:32,38488,11,SEB,서울특별시
SEB164000191,164000191,용담마을,37.4175976,126.6703951,2020-09-24 7:32,38191,11,SEB,서울특별시
SEB210000406,210000406,부천시청역5번출구,37.5046338,126.7657705,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000288,165000288,남동구청후문(남동등기소),37.4458578,126.7297396,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000238,165000238,구월동팬더아파트,37.4468516,126.7113733,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000467,164000467,GS자이아파트,37.3942771,126.6417379,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000495,164000495,더샵그린워크1단지,37.3954559,126.6400642,2020-09-24 7:32,38495,11,SEB,서울특별시
SEB164000378,164000378,인천대학교자연과학대학,37.3716356,126.6355771,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000381,164000381,송도더샵퍼스트월드(서문),37.3873435,126.6463748,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000349,164000349,금호아파트,37.3898614,126.6554357,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000342,165000342,장수초등학교,37.4464442,126.7406206,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000570,165000570,논현8단지동산마을,37.4035035,126.7255531,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000017,164000017,성지아파트,37.3871882,126.6602609,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000372,164000372,컨벤시아,37.3868866,126.6465395,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000424,164000424,인천가톨릭대,37.3809426,126.6426664,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000376,164000376,인천대학교공과대학,37.3703279,126.6340093,2020-09-24 7:32,0,11,SEB,서울특별시
SEB166000570,166000570,한국지엠출고문,37.5114809,126.7205986,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000199,167000199,계산삼거리(신도브래뉴),37.5398355,126.7216826,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000272,165000272,극동.금호아파트,37.4541846,126.6979845,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000586,165000586,구월2동행정복지센터,37.4536929,126.711427,2020-09-24 7:32,0,11,SEB,서울특별시
SEB166000419,166000419,방촌공원,37.494962,126.7375209,2020-09-24 7:32,40419,11,SEB,서울특별시
SEB163000151,163000151,학익2동행정복지센터,37.4436055,126.6658879,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000339,165000339,모래내시장역(3번출구),37.452906,126.7196191,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000997,165000997,서창JC(미정차),37.428931,126.7355511,2020-09-24 7:32,39997,11,SEB,서울특별시
SEB165000324,165000324,남동구청역,37.4454842,126.7375319,2020-09-24 7:32,0,11,SEB,서울특별시
SEB163000355,163000355,제물포역,37.4636075,126.6565177,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000627,164000627,송도파크레인동일하이빌,37.402842,126.6565938,2020-09-24 7:32,38625,11,SEB,서울특별시
SEB168000885,168000885,휴먼시아후문,37.5269108,126.6464278,2020-09-24 7:32,0,11,SEB,서울특별시
SEB166000816,166000816,한국아파트,37.5078944,126.7306516,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000884,168000884,롯데캐슬,37.5273241,126.647842,2020-09-24 7:32,0,11,SEB,서울특별시
SEB232000037,232000037,홈플러스.산림조합,37.622704,126.6989543,2020-09-24 7:32,0,11,SEB,서울특별시
SEB232000327,232000327,김포초교,37.626267,126.7103457,2020-09-24 7:32,41605,11,SEB,서울특별시
SEB168001068,168001068,금오동,37.5937465,126.6319432,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000400,168000400,검단원흥아파트,37.5965062,126.6508045,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000381,168000381,백석고가(하이마트),37.584189,126.6742816,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000298,168000298,태영아파트,37.5441119,126.6725781,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000202,167000202,신동양아파트,37.5407409,126.7195972,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000131,167000131,한림병원,37.5296242,126.7333039,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000184,167000184,계양경찰서,37.5349832,126.733441,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000196,167000196,계산삼거리,37.5395246,126.7220956,2020-09-24 7:32,41196,11,SEB,서울특별시
SEB167000191,167000191,교통연수원,37.5411766,126.7159746,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000189,167000189,계산동자연풀장,37.5419268,126.7124226,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000304,168000304,대동아파트,37.5424375,126.6809971,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000280,168000280,한전서인천지점,37.539474,126.6741076,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000285,168000285,서구보건소,37.5424898,126.6719526,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000310,168000310,서인천세무서,37.5468569,126.6738331,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000374,168000374,백석중.고등학교,37.5772109,126.6747781,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000578,168000578,백석고가(하이마트),37.5843137,126.6746805,2020-09-24 7:32,42578,11,SEB,서울특별시
SEB168001057,168001057,검단오류역,37.592201,126.6270436,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000812,168000812,금성목재,37.5897728,126.6028956,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168000810,168000810,트러스(서구장애인직업재활시설),37.5871575,126.5999957,2020-09-24 7:32,0,11,SEB,서울특별시
SEB164000114,164000114,먼우금사거리,37.410218,126.6750789,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168001022,168001022,로봇랜드입구,37.5257615,126.6216286,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000563,167000563,까치말사거리,37.5274916,126.7315332,2020-09-24 7:32,0,11,SEB,서울특별시
SEB167000567,167000567,계양체육관(아시아드양궁장),37.5278729,126.7465261,2020-09-24 7:32,0,11,SEB,서울특별시
SEB212000387,212000387,오정휴먼시아(중),37.5320395,126.7853178,2020-09-24 7:32,0,11,SEB,서울특별시
SEB168001005,168001005,청라중봉대로,37.5273448,126.6494997,2020-09-24 7:32,0,11,SEB,서울특별시
SEB169000018,169000018,온수리,37.6362309,126.4912569,2020-09-24 7:32,0,11,SEB,서울특별시
SEB232000727,232000727,운양역,37.6537062,126.6851368,2020-09-24 7:32,0,11,SEB,서울특별시
SEB115000562,115000562,김포공항국제선,37.5648859,126.8008097,2020-09-24 7:32,16997,11,SEB,서울특별시
SEB161000457,161000457,힐스테이트,37.4870477,126.5629766,2020-09-24 7:32,0,11,SEB,서울특별시
SEB161000651,161000651,화성파크드림.스카이시티자이,37.489241,126.5595253,2020-09-24 7:32,35651,11,SEB,서울특별시
SEB161000461,161000461,우미린1단지후문,37.4911129,126.5543248,2020-09-24 7:32,0,11,SEB,서울특별시
SEB161000458,161000458,힐스테이트,37.4862079,126.5635394,2020-09-24 7:32,0,11,SEB,서울특별시
SEB165000840,165000840,글로벌캠퍼스푸르지오,37.3728791,126.6543586,2020-09-24 7:32,39840,11,SEB,서울특별시
SEB165000778,165000778,서창퍼스트뷰후문맞은편,37.4185343,126.7458542,2020-09-24 7:32,39778,11,SEB,서울특별시
SEB165000899,165000899,한진프라자,37.4199409,126.7504166,2020-09-24 7:32,39899,11,SEB,서울특별시
SEB165000514,165000514,임광그대가.서창자이아파트,37.4346872,126.7489727,2020-09-24 7:32,39514,11,SEB,서울특별시
SEB165000501,165000501,장수사거리,37.44663,126.7477566,2020-09-24 7:32,39501,11,SEB,서울특별시
SEB119000038,119000038,흑석동한강현대아파트,37.505867,126.971748,2020-09-24 7:32,20131,11,SEB,서울특별시
SEB124000009,124000009,고덕주공3단지,37.5534666,127.1720516,2020-09-24 7:32,25109,11,SEB,서울특별시
SEB124000203,124000203,강일리버파크4단지.2단지,37.568441,127.176556,2020-09-24 7:32,25320,11,SEB,서울특별시
SEB122000276,122000276,수서삼성아파트앞,37.4843993,127.0909893,2020-09-24 7:32,23380,11,SEB,서울특별시
SEB122000386,122000386,총회회관.휘문고입구,37.5044376,127.0659601,2020-09-24 7:32,23509,11,SEB,서울특별시
SEB122000280,122000280,일원본동주민센터,37.4833831,127.0859753,2020-09-24 7:32,23384,11,SEB,서울특별시
SEB122000281,122000281,수서119.안전센터앞,37.4843205,127.0937686,2020-09-24 7:32,23385,11,SEB,서울특별시
SEB123000375,123000375,문현고등학교,37.4805494,127.1291283,2020-09-24 7:32,24467,11,SEB,서울특별시
SEB102000081,102000081,하얏트호텔,37.5416209,126.996235,2020-09-24 7:32,3175,11,SEB,서울특별시
SEB102000077,102000077,보성여중고입구,37.5463968,126.9858399,2020-09-24 7:32,3171,11,SEB,서울특별시
SEB102000082,102000082,하얏트호텔,37.5408924,126.997312,2020-09-24 7:32,3176,11,SEB,서울특별시
SEB122000301,122000301,수서역,37.4868483,127.1018501,2020-09-24 7:32,23408,11,SEB,서울특별시
SEB121000053,121000053,서초구청,37.4842402,127.0309403,2020-09-24 7:32,22129,11,SEB,서울특별시
SEB121000034,121000034,서울시인재개발원입구,37.4830536,127.0223924,2020-09-24 7:32,22110,11,SEB,서울특별시
SEB121000075,121000075,서초동예술의전당,37.4792588,127.010918,2020-09-24 7:32,22151,11,SEB,서울특별시
SEB105000106,105000106,전농우체국앞,37.576367,127.057575,2020-09-24 7:32,6192,11,SEB,서울특별시
SEB105000102,105000102,서울시립대입구,37.5830057,127.0540556,2020-09-24 7:32,6188,11,SEB,서울특별시
SEB226000108,226000108,잿말,37.3045764,126.9560538,2020-09-24 7:32,60103,11,SEB,서울특별시
SEB209000026,209000026,현대.대림아파트,37.3627475,126.9612411,2020-09-24 7:32,40019,11,SEB,서울특별시
SEB209000004,209000004,덕고개사거리,37.3728647,126.9659403,2020-09-24 7:32,60017,11,SEB,서울특별시
SEB220000017,220000017,안골,37.455815,127.0098543,2020-09-24 7:32,37503,11,SEB,서울특별시
SEB121000918,121000918,남서울화훼단지,37.4602018,127.0287497,2020-09-24 7:32,37020,11,SEB,서울특별시
SEB121000983,121000983,서초호반써밋,37.457567,127.0146462,2020-09-24 7:32,22605,11,SEB,서울특별시
SEB220000011,220000011,선바위역,37.4522199,127.0011394,2020-09-24 7:32,37502,11,SEB,서울특별시
SEB209000028,209000028,민백마을,37.3870308,126.9724462,2020-09-24 7:32,56056,11,SEB,서울특별시
SEB209000121,209000121,한성병원.호계3동행정복지센터,37.3686861,126.9578224,2020-09-24 7:32,56603,11,SEB,서울특별시
SEB226000163,226000163,의왕보건소.의왕경찰서,37.3438571,126.9730705,2020-09-24 7:32,60126,11,SEB,서울특별시
SEB226000088,226000088,중앙도서관,37.3413702,126.9705769,2020-09-24 7:32,60124,11,SEB,서울특별시
SEB123000219,123000219,문현중학교,37.4800743,127.1269147,2020-09-24 7:32,24309,11,SEB,서울특별시
SEB121000080,121000080,남부터미널.한일시멘트,37.4847318,127.0142184,2020-09-24 7:32,22156,11,SEB,서울특별시
SEB121000070,121000070,서초중학교,37.4836051,127.0085384,2020-09-24 7:32,22146,11,SEB,서울특별시
SEB121000158,121000158,서울교통공사,37.4767111,126.9861651,2020-09-24 7:32,22234,11,SEB,서울특별시
SEB120000006,120000006,KT관악지점,37.4819632,126.9473106,2020-09-24 7:32,21105,11,SEB,서울특별시
SEB123000365,123000365,건영아파트앞,37.481838,127.126489,2020-09-24 7:32,24457,11,SEB,서울특별시
SEB101000262,101000262,서대문역사거리.농협중앙회,37.5669222,126.9678855,2020-09-24 7:32,2281,11,SEB,서울특별시
SEB121000988,121000988,서초포레스타입구,37.457779,127.058987,2020-09-24 7:32,22398,11,SEB,서울특별시
SEB100000029,100000029,광화문.금호아시아나본관앞,37.570288,126.9731335,2020-09-24 7:32,1124,11,SEB,서울특별시
SEB117000111,117000111,모두의학교.금천문화예술정보학교,37.4799497,126.9055934,2020-09-24 7:32,18197,11,SEB,서울특별시
SEB120000445,120000445,호림박물관,37.4823672,126.9186188,2020-09-24 7:32,21361,11,SEB,서울특별시
SEB120000017,120000017,남서울중학교.성보중고등학교,37.4827354,126.9208415,2020-09-24 7:32,21116,11,SEB,서울특별시
SEB120000459,120000459,은천길입구,37.486483,126.9338192,2020-09-24 7:32,21371,11,SEB,서울특별시
SEB120000156,120000156,봉천역,37.4830217,126.9420825,2020-09-24 7:32,21258,11,SEB,서울특별시
SEB119000075,119000075,봉천고개.관악현대아파트,37.4917326,126.9565953,2020-09-24 7:32,20168,11,SEB,서울특별시
SEB120000039,120000039,관악경찰서.관악소방서,37.475253,126.952572,2020-09-24 7:32,21140,11,SEB,서울특별시
SEB120000670,120000670,서울대학교,37.4676609,126.9496319,2020-09-24 7:32,21376,11,SEB,서울특별시
SEB120000237,120000237,한남운수대학동차고지,37.4701955,126.9395839,2020-09-24 7:32,21339,11,SEB,서울특별시
SEB213000101,213000101,하안2동행정복지센터.하안주공1.,37.4641543,126.8744594,2020-09-24 7:32,38149,11,SEB,서울특별시
SEB213000310,213000310,광명성애병원,37.4737946,126.872063,2020-09-24 7:32,38114,11,SEB,서울특별시
SEB116000045,116000045,가리봉시장,37.4828892,126.8871866,2020-09-24 7:32,17131,11,SEB,서울특별시
SEB116000048,116000048,구로4동자치회관,37.4860984,126.885645,2020-09-24 7:32,17134,11,SEB,서울특별시
SEB116000050,116000050,구로시장,37.48798,126.88461,2020-09-24 7:32,17136,11,SEB,서울특별시
SEB116000046,116000046,가리봉시장,37.4824285,126.8869928,2020-09-24 7:32,17132,11,SEB,서울특별시
SEB117000025,117000025,디지털3단지사거리,37.4758449,126.8804495,2020-09-24 7:32,18111,11,SEB,서울특별시
SEB213000496,213000496,모세로삼거리,37.4810439,126.8654682,2020-09-24 7:32,38105,11,SEB,서울특별시
SEB117000032,117000032,디지털단지오거리,37.4785354,126.893326,2020-09-24 7:32,18118,11,SEB,서울특별시
SEB213000499,213000499,철산우체국,37.4813272,126.8708789,2020-09-24 7:32,38095,11,SEB,서울특별시
SEB213000137,213000137,광명시여성비전센터,37.4354788,126.8795808,2020-09-24 7:32,38207,11,SEB,서울특별시
SEB213000136,213000136,서면초.안서중.광명경영회계고,37.4371359,126.8798616,2020-09-24 7:32,38196,11,SEB,서울특별시
SEB213000225,213000225,소하성당,37.4413814,126.8795693,2020-09-24 7:32,38204,11,SEB,서울특별시
SEB102000238,102000238,문배동이안아파트앞,37.5382706,126.9706736,2020-09-24 7:32,3332,11,SEB,서울특별시
SEB213000184,213000184,소하초중고등학교,37.4498573,126.8869743,2020-09-24 7:32,38175,11,SEB,서울특별시
SEB213000106,213000106,오리서원.충현중학교.광휘고등학,37.4298152,126.880791,2020-09-24 7:32,38220,11,SEB,서울특별시
SEB213000105,213000105,기형도문학관.황용사,37.4264661,126.8809928,2020-09-24 7:32,38621,11,SEB,서울특별시
SEB120000166,120000166,난향동주민센터,37.461001,126.919167,2020-09-24 7:32,21268,11,SEB,서울특별시
SEB117000084,117000084,석수역,37.4355241,126.9033111,2020-09-24 7:32,18170,11,SEB,서울특별시
SEB118000176,118000176,흰돌교회,37.4909422,126.9032194,2020-09-24 7:32,19261,11,SEB,서울특별시
SEB118000206,118000206,대림3동주민센터,37.4976454,126.8988667,2020-09-24 7:32,19294,11,SEB,서울특별시
SEB118000534,118000534,수정교회,37.500826,126.8984473,2020-09-24 7:32,19457,11,SEB,서울특별시
SEB118000183,118000183,대림동우체국,37.4896278,126.9047297,2020-09-24 7:32,19268,11,SEB,서울특별시
SEB117000103,117000103,독산동성당앞,37.4689156,126.9022258,2020-09-24 7:32,18189,11,SEB,서울특별시
SEB119000287,119000287,경문고교.배나무골앞,37.4915383,126.9826205,2020-09-24 7:32,20017,11,SEB,서울특별시
SEB121001314,121001314,사당역,37.4751799,126.9816636,2020-09-24 7:32,21028,11,SEB,서울특별시
SEB225000006,225000006,군포보건소,37.3337832,126.9261566,2020-09-24 7:32,40028,11,SEB,서울특별시
SEB114000090,114000090,양천공원,37.517872,126.869642,2020-09-24 7:32,15193,11,SEB,서울특별시
SEB111000086,111000086,증산역.증산동주민센터,37.5836809,126.9096814,2020-09-24 7:32,12174,11,SEB,서울특별시
SEB111000094,111000094,구산역1번출구,37.6116583,126.9175369,2020-09-24 7:32,12182,11,SEB,서울특별시
SEB111000011,111000011,구파발역입구,37.636164,126.917023,2020-09-24 7:32,12011,11,SEB,서울특별시
SEB111000110,111000110,은평경찰서,37.6280773,126.9291836,2020-09-24 7:32,12198,11,SEB,서울특별시
SEB111000112,111000112,불광지구대,37.6218554,126.9265058,2020-09-24 7:32,12200,11,SEB,서울특별시
SEB111000113,111000113,새장골유래비,37.6205196,126.9243796,2020-09-24 7:32,12201,11,SEB,서울특별시
SEB111000114,111000114,연서시장,37.6195966,126.922534,2020-09-24 7:32,12202,11,SEB,서울특별시
SEB111000081,111000081,새절역,37.5911871,126.9134545,2020-09-24 7:32,12169,11,SEB,서울특별시
SEB114000091,114000091,양천구청,37.516543,126.86703,2020-09-24 7:32,15194,11,SEB,서울특별시
SEB116000063,116000063,기업은행구로중앙지점,37.5048734,126.8772441,2020-09-24 7:32,17149,11,SEB,서울특별시
SEB117000024,117000024,디지털3단지사거리,37.4766714,126.8805771,2020-09-24 7:32,18110,11,SEB,서울특별시
SEB117000021,117000021,가산디지털단지역,37.4808039,126.8814807,2020-09-24 7:32,18107,11,SEB,서울특별시
SEB116000613,116000613,개봉1동사거리,37.5010678,126.8455328,2020-09-24 7:32,17312,11,SEB,서울특별시
SEB115000280,115000280,김포공항국내선,37.5588334,126.8041241,2020-09-24 7:32,16389,11,SEB,서울특별시
SEB113000104,113000104,마포구청역,37.5622453,126.9022262,2020-09-24 7:32,14195,11,SEB,서울특별시
