"arsId","dist","takeMin","stationId","subwayLine","subwayNm"
"0","516","5","277102839","8호선","석촌"
"24456","521","5","123000364","8호선","석촌"
"24196","543","5","123000107","8호선","석촌"
"24209","562","5","123000120","8호선","석촌"
"24195","572","5","123000106","8호선","석촌"
"24181","167","1","123000092","9호선","석촌"
"24180","172","1","123000091","9호선","석촌"
"24003","188","1","123000003","9호선","석촌"
"24006","230","2","123000006","9호선","석촌"
"24004","244","2","123000004","9호선","석촌"
"24005","279","2","123000005","9호선","석촌"
"24193","283","2","123000104","9호선","석촌"
"24194","288","2","123000105","9호선","석촌"
"0","439","4","277102180","9호선","석촌"
"24190","450","4","123000101","9호선","석촌"
"24483","456","4","123000520","9호선","석촌"
"24484","462","4","123000519","9호선","석촌"
"24189","466","4","123000100","9호선","석촌"
"0","516","5","277102839","9호선","석촌"
"24456","521","5","123000364","9호선","석촌"
"24196","543","5","123000107","9호선","석촌"
"24209","562","5","123000120","9호선","석촌"
"24195","572","5","123000106","9호선","석촌"
"24178","171","1","123000089","9호선","석촌고분"
"24179","173","1","123000090","9호선","석촌고분"
"24168","181","1","123000079","9호선","석촌고분"
"24169","185","1","123000080","9호선","석촌고분"
"24177","207","2","123000088","9호선","석촌고분"
"24183","255","2","123000094","9호선","석촌고분"
"24184","258","2","123000095","9호선","석촌고분"
"24170","291","2","123000081","9호선","석촌고분"
"24176","489","4","123000087","9호선","석촌고분"
"24185","491","4","123000096","9호선","석촌고분"
"24481","492","4","123000522","9호선","석촌고분"
"24186","497","4","123000097","9호선","석촌고분"
"23218","158","1","122000115","2호선","선릉"
"23214","159","1","122000111","2호선","선릉"
"23259","161","1","122000156","2호선","선릉"
"23276","173","1","122000173","2호선","선릉"
"23258","213","2","122000155","2호선","선릉"
"23241","252","2","122000645","2호선","선릉"
"23307","256","2","122000203","2호선","선릉"
"23883","417","4","122900039","2호선","선릉"
"23277","429","4","122000174","2호선","선릉"
"23306","431","4","122000202","2호선","선릉"
"23598","457","4","122900012","2호선","선릉"
"23257","471","4","122000154","2호선","선릉"
"23254","490","4","122000151","2호선","선릉"
"23253","522","5","122000150","2호선","선릉"
"23299","661","6","122000195","2호선","선릉"
"0","511","5","203000164","수인분당선","매탄권선"
"0","539","5","202000002","수인분당선","매탄권선"
"37502","99","1","220000011","4호선","선바위"
"37500","123","1","220000018","4호선","선바위"
"21083","133","1","220000058","4호선","선바위"
"37025","341","3","220000010","4호선","선바위"
"37026","406","4","220000019","4호선","선바위"
"0","522","5","277103311","4호선","선바위"
"0","547","5","277103312","4호선","선바위"
"0","555","5","220000046","4호선","선바위"
"0","564","5","220000045","4호선","선바위"
"0","76","1","211000152","서해선","소새울"
"0","81","1","211000151","서해선","소새울"
"0","140","1","211000012","서해선","소새울"
"0","150","1","211000008","서해선","소새울"
"0","156","1","211000179","서해선","소새울"
"0","172","1","211000183","서해선","소새울"
"0","212","2","211000011","서해선","소새울"
"0","228","2","211000009","서해선","소새울"
"0","299","2","211000211","서해선","소새울"
"0","311","3","211000178","서해선","소새울"
"0","334","3","211000025","서해선","소새울"
"0","360","3","211000150","서해선","소새울"
"0","378","3","211000013","서해선","소새울"
"0","385","3","211000220","서해선","소새울"
"0","385","3","211000007","서해선","소새울"
"0","387","3","277103080","서해선","소새울"
"0","396","3","211000219","서해선","소새울"
"0","407","4","277103907","서해선","소새울"
"0","422","4","211000093","서해선","소새울"
"12509","437","4","211000204","서해선","소새울"
"44006","443","4","211000208","서해선","소새울"
"0","444","4","211000176","서해선","소새울"
"0","466","4","211000177","서해선","소새울"
"19210","45","1","118000125","9호선","선유도"
"19211","49","1","118000126","9호선","선유도"
"19523","86","1","118900161","9호선","선유도"
"19765","108","1","118900133","9호선","선유도"
"19773","132","1","118900163","9호선","선유도"
"19220","136","1","118000135","9호선","선유도"
"19212","150","1","118000127","9호선","선유도"
"19213","204","2","118000128","9호선","선유도"
"19511","305","3","118900010","9호선","선유도"
"19778","307","3","118900164","9호선","선유도"
"19214","410","4","118000129","9호선","선유도"
"19760","421","4","118900137","9호선","선유도"
"19535","432","4","118900025","9호선","선유도"
"19507","436","4","118900006","9호선","선유도"
"19216","443","4","118000131","9호선","선유도"
"19221","479","4","118000136","9호선","선유도"
"19794","505","5","118900159","9호선","선유도"
"19222","518","5","118000137","9호선","선유도"
"15158","585","5","114000055","9호선","선유도"
"23137","117","1","122000037","9호선","선정릉"
"23274","124","1","122000171","9호선","선정릉"
"23215","137","1","122000112","9호선","선정릉"
"23903","159","1","122000734","9호선","선정릉"
"23275","184","1","122000172","9호선","선정릉"
"23212","222","2","122000109","9호선","선정릉"
"23216","223","2","122000113","9호선","선정릉"
"23136","253","2","122000036","9호선","선정릉"
"23213","253","2","122000110","9호선","선정릉"
"23273","327","3","122000170","9호선","선정릉"
"23575","342","3","122900010","9호선","선정릉"
"23138","388","3","122000038","9호선","선정릉"
"23272","497","4","122000169","9호선","선정릉"
"23200","521","5","122000665","9호선","선정릉"
"23271","530","5","122000168","9호선","선정릉"
"0","57","1","228002101","수인분당선","상갈"
"0","71","1","228002100","수인분당선","상갈"
"0","93","1","228000796","수인분당선","상갈"
"0","104","1","228000799","수인분당선","상갈"
"0","245","2","228000798","수인분당선","상갈"
"0","246","2","228000797","수인분당선","상갈"
"0","423","4","228000800","수인분당선","상갈"
"0","446","4","228000794","수인분당선","상갈"
"0","535","5","228000801","수인분당선","상갈"
"59003","588","5","228001122","수인분당선","상갈"
"0","595","5","277103363","수인분당선","상갈"
"59002","598","5","228001105","수인분당선","상갈"
"0","262","2","164000306","인천1호선","선학"
"0","267","2","164000305","인천1호선","선학"
"0","210","2","200000160","1호선","성균관대"
"1262","240","2","200000285","1호선","성균관대"
"1020","258","2","200000104","1호선","성균관대"
"0","291","2","200000251","1호선","성균관대"
"0","349","3","200000162","1호선","성균관대"
"0","371","3","200000159","1호선","성균관대"
"0","449","4","200000068","1호선","성균관대"
"0","501","5","200000103","1호선","성균관대"
"0","121","1","228000857","신분당선","성복"
"29748","124","1","228001047","신분당선","성복"
"29037","187","1","228001037","신분당선","성복"
"0","257","2","228000894","신분당선","성복"
"0","269","2","228000891","신분당선","성복"
"0","319","3","228000896","신분당선","성복"
"0","320","3","228000858","신분당선","성복"
"0","328","3","228000863","신분당선","성복"
"0","328","3","228000889","신분당선","성복"
"29061","416","4","228000893","신분당선","성복"
"29026","481","4","228001038","신분당선","성복"
"29750","512","5","228001045","신분당선","성복"
"47954","540","5","228003366","신분당선","성복"
"0","548","5","277101697","신분당선","성복"
"47955","568","5","228003367","신분당선","성복"
"04253","89","1","103900215","2호선","성수"
"04858","112","1","103900257","2호선","성수"
"04862","115","1","103900233","2호선","성수"
"04540","123","1","103900298","2호선","성수"
"04569","123","1","103900083","2호선","성수"
"04901","217","2","103000512","2호선","성수"
"04240","235","2","103000138","2호선","성수"
"04577","242","2","103900048","2호선","성수"
"04855","379","3","103900254","2호선","성수"
"04859","380","3","103900258","2호선","성수"
"04533","399","3","103900297","2호선","성수"
"04547","483","4","103900299","2호선","성수"
"04856","496","4","103900255","2호선","성수"
"04865","502","5","103900236","2호선","성수"
"04854","523","5","103900253","2호선","성수"
"04860","528","5","103900259","2호선","성수"
"04182","670","6","103000083","2호선","성수"
"08457","51","1","107900280","4호선","성신여대입구"
"08505","85","1","107900259","4호선","성신여대입구"
"08306","91","1","107000210","4호선","성신여대입구"
"08270","96","1","107000175","4호선","성신여대입구"
"08269","128","1","107000174","4호선","성신여대입구"
"08305","148","1","107000209","4호선","성신여대입구"
"08008","149","1","107000008","4호선","성신여대입구"
"08007","195","1","107000007","4호선","성신여대입구"
"08997","263","2","107900095","4호선","성신여대입구"
"08176","267","2","107000086","4호선","성신여대입구"
"08175","292","2","107000085","4호선","성신여대입구"
"08934","295","2","107900220","4호선","성신여대입구"
"08308","330","3","107000212","4호선","성신여대입구"
"08829","370","3","107900255","4호선","성신여대입구"
"08268","372","3","107000173","4호선","성신여대입구"
"08790","372","3","107900153","4호선","성신여대입구"
"08489","373","3","107900016","4호선","성신여대입구"
"08318","402","4","107000222","4호선","성신여대입구"
"08307","407","4","107000211","4호선","성신여대입구"
"08178","465","4","107000088","4호선","성신여대입구"
"08537","467","4","107900050","4호선","성신여대입구"
"08267","469","4","107000172","4호선","성신여대입구"
"08492","471","4","107900018","4호선","성신여대입구"
"08310","479","4","107000214","4호선","성신여대입구"
"08309","488","4","107000213","4호선","성신여대입구"
"08177","505","5","107000087","4호선","성신여대입구"
"08504","507","5","107900025","4호선","성신여대입구"
"08926","513","5","107900258","4호선","성신여대입구"
"08477","567","5","107900007","4호선","성신여대입구"
"08552","579","5","107900058","4호선","성신여대입구"
"08919","580","5","107900261","4호선","성신여대입구"
"08773","614","6","107900146","4호선","성신여대입구"
"08987","636","6","107900105","4호선","성신여대입구"
"08457","51","1","107900280","우이신설경전철","성신여대입구"
"08505","85","1","107900259","우이신설경전철","성신여대입구"
"08306","91","1","107000210","우이신설경전철","성신여대입구"
"08270","96","1","107000175","우이신설경전철","성신여대입구"
"08269","128","1","107000174","우이신설경전철","성신여대입구"
"08305","148","1","107000209","우이신설경전철","성신여대입구"
"08008","149","1","107000008","우이신설경전철","성신여대입구"
"08007","195","1","107000007","우이신설경전철","성신여대입구"
"08997","263","2","107900095","우이신설경전철","성신여대입구"
"08176","267","2","107000086","우이신설경전철","성신여대입구"
"08175","292","2","107000085","우이신설경전철","성신여대입구"
"08934","295","2","107900220","우이신설경전철","성신여대입구"
"08308","330","3","107000212","우이신설경전철","성신여대입구"
"08829","370","3","107900255","우이신설경전철","성신여대입구"
"08268","372","3","107000173","우이신설경전철","성신여대입구"
"08790","372","3","107900153","우이신설경전철","성신여대입구"
"08489","373","3","107900016","우이신설경전철","성신여대입구"
"08318","402","4","107000222","우이신설경전철","성신여대입구"
"08307","407","4","107000211","우이신설경전철","성신여대입구"
"08178","465","4","107000088","우이신설경전철","성신여대입구"
"08537","467","4","107900050","우이신설경전철","성신여대입구"
"08267","469","4","107000172","우이신설경전철","성신여대입구"
"08492","471","4","107900018","우이신설경전철","성신여대입구"
"08310","479","4","107000214","우이신설경전철","성신여대입구"
"08309","488","4","107000213","우이신설경전철","성신여대입구"
"08177","505","5","107000087","우이신설경전철","성신여대입구"
"08504","507","5","107900025","우이신설경전철","성신여대입구"
"08926","513","5","107900258","우이신설경전철","성신여대입구"
"08477","567","5","107900007","우이신설경전철","성신여대입구"
"08552","579","5","107900058","우이신설경전철","성신여대입구"
"08919","580","5","107900261","우이신설경전철","성신여대입구"
"08773","614","6","107900146","우이신설경전철","성신여대입구"
"08987","636","6","107900105","우이신설경전철","성신여대입구"
"0","67","1","223000345","1호선","세마"
"0","86","1","223000346","1호선","세마"
"0","216","2","164000515","인천1호선","센트럴파크"
"38514","248","2","164000514","인천1호선","센트럴파크"
"0","349","3","164000397","인천1호선","센트럴파크"
"0","402","4","164000522","인천1호선","센트럴파크"
"0","410","4","164000452","인천1호선","센트럴파크"
"0","430","4","164000521","인천1호선","센트럴파크"
"38494","508","5","164000494","인천1호선","센트럴파크"
"38495","534","5","164000495","인천1호선","센트럴파크"
"38528","617","6","164000528","인천1호선","센트럴파크"
"38619","653","6","164000619","인천1호선","센트럴파크"
"04868","154","1","103900265","수인분당선","서울숲"
"04849","169","1","103900248","수인분당선","서울숲"
"04265","247","2","103000163","수인분당선","서울숲"
"04900","271","2","103000511","수인분당선","서울숲"
"04266","301","3","103000164","수인분당선","서울숲"
"04178","319","3","103000079","수인분당선","서울숲"
"04850","321","3","103900249","수인분당선","서울숲"
"04871","322","3","103900242","수인분당선","서울숲"
"04264","327","3","103000162","수인분당선","서울숲"
"04867","329","3","103900264","수인분당선","서울숲"
"04177","354","3","103000078","수인분당선","서울숲"
"04866","365","3","103900263","수인분당선","서울숲"
"04222","393","3","103000121","수인분당선","서울숲"
"04180","397","3","103000081","수인분당선","서울숲"
"04851","398","3","103900250","수인분당선","서울숲"
"04179","399","3","103000080","수인분당선","서울숲"
"04176","406","4","103000077","수인분당선","서울숲"
"04175","440","4","103000076","수인분당선","서울숲"
"04223","448","4","103000122","수인분당선","서울숲"
"0","454","4","277102790","수인분당선","서울숲"
"04873","495","4","103900243","수인분당선","서울숲"
"04184","557","5","103000085","수인분당선","서울숲"
"04183","571","5","103000084","수인분당선","서울숲"
"04236","574","5","103000134","수인분당선","서울숲"
"0","586","5","277103513","수인분당선","서울숲"
"0","40","1","211000001","1호선","소사"
"0","65","1","210000388","1호선","소사"
"0","90","1","211000120","1호선","소사"
"0","146","1","210000312","1호선","소사"
"0","164","1","210000033","1호선","소사"
"12070","187","1","211000124","1호선","소사"
"12073","189","1","211000106","1호선","소사"
"0","229","2","211000016","1호선","소사"
"0","254","2","210000172","1호선","소사"
"12092","259","2","211000121","1호선","소사"
"0","307","3","210000186","1호선","소사"
"12194","352","3","211000173","1호선","소사"
"0","371","3","210000311","1호선","소사"
"12099","378","3","211000123","1호선","소사"
"0","389","3","210000034","1호선","소사"
"12462","396","3","211000235","1호선","소사"
"12448","405","4","211000105","1호선","소사"
"12177","423","4","211000182","1호선","소사"
"12508","487","4","211000289","1호선","소사"
"0","517","5","210000185","1호선","소사"
"12178","535","5","211000174","1호선","소사"
"12179","536","5","211000181","1호선","소사"
"0","570","5","210000017","1호선","소사"
"0","582","5","210000021","1호선","소사"
"0","182","1","224000374","서해선","시흥대야"
"0","185","1","224000377","서해선","시흥대야"
"25676","208","2","224001037","서해선","시흥대야"
"0","225","2","224000452","서해선","시흥대야"
"0","244","2","224000455","서해선","시흥대야"
"25677","249","2","224001038","서해선","시흥대야"
"0","350","3","224000378","서해선","시흥대야"
"0","364","3","224000373","서해선","시흥대야"
"78372","401","4","277101600","서해선","시흥대야"
"0","412","4","277103356","서해선","시흥대야"
"0","456","4","224000379","서해선","시흥대야"
"0","471","4","224000301","서해선","시흥대야"
"0","490","4","224000314","서해선","시흥대야"
"0","491","4","224000942","서해선","시흥대야"
"0","492","4","224000941","서해선","시흥대야"
"59064","524","5","224000615","서해선","시흥대야"
"25390","124","1","224001054","서해선","신천"
"0","194","1","224000299","서해선","신천"
"0","224","2","224000525","서해선","신천"
"0","237","2","224000445","서해선","신천"
"0","346","3","224000545","서해선","신천"
"0","365","3","224000524","서해선","신천"
"0","444","4","224000598","서해선","신천"
"0","451","4","224000526","서해선","신천"
"0","592","5","224000911","서해선","신천"
"0","604","6","224000910","서해선","신천"
"0","101","1","215000047","1호선","소요산"
"0","133","1","215000062","1호선","소요산"
"0","221","2","277102703","1호선","소요산"
"78544","257","2","277102739","1호선","소요산"
"0","268","2","215000221","1호선","소요산"
"0","288","2","215000217","1호선","소요산"
"0","296","2","215000216","1호선","소요산"
"10219","220","2","109000134","우이신설경전철","솔밭공원"
"09106","222","2","108000018","우이신설경전철","솔밭공원"
"10218","262","2","109000133","우이신설경전철","솔밭공원"
"10201","373","3","109000116","우이신설경전철","솔밭공원"
"10200","379","3","109000115","우이신설경전철","솔밭공원"
"10512","384","3","109900102","우이신설경전철","솔밭공원"
"10790","396","3","109900032","우이신설경전철","솔밭공원"
"10517","404","4","109900105","우이신설경전철","솔밭공원"
"10325","407","4","109000236","우이신설경전철","솔밭공원"
"10784","412","4","109900037","우이신설경전철","솔밭공원"
"09105","467","4","108000017","우이신설경전철","솔밭공원"
"10780","471","4","109900040","우이신설경전철","솔밭공원"
"10834","484","4","109900010","우이신설경전철","솔밭공원"
"09226","36","1","108000138","우이신설경전철","솔샘"
"09853","60","1","108900029","우이신설경전철","솔샘"
"09225","61","1","108000137","우이신설경전철","솔샘"
"09293","66","1","108000198","우이신설경전철","솔샘"
"09223","123","1","108000135","우이신설경전철","솔샘"
"09224","128","1","108000136","우이신설경전철","솔샘"
"09283","268","2","108000192","우이신설경전철","솔샘"
"09227","269","2","108000139","우이신설경전철","솔샘"
"09307","329","3","108000367","우이신설경전철","솔샘"
"09308","348","3","108000368","우이신설경전철","솔샘"
"09218","363","3","108000130","우이신설경전철","솔샘"
"09217","378","3","108000129","우이신설경전철","솔샘"
"09920","382","3","108900250","우이신설경전철","솔샘"
"08349","422","4","107000251","우이신설경전철","솔샘"
"08258","428","4","107000163","우이신설경전철","솔샘"
"09222","428","4","108000134","우이신설경전철","솔샘"
"09847","434","4","108900161","우이신설경전철","솔샘"
"09273","442","4","108000185","우이신설경전철","솔샘"
"09221","443","4","108000133","우이신설경전철","솔샘"
"09501","450","4","108900158","우이신설경전철","솔샘"
"08350","458","4","107000252","우이신설경전철","솔샘"
"08259","461","4","107000164","우이신설경전철","솔샘"
"09274","466","4","108000186","우이신설경전철","솔샘"
"08328","471","4","107000232","우이신설경전철","솔샘"
"08348","474","4","107000508","우이신설경전철","솔샘"
"08261","502","5","107000166","우이신설경전철","솔샘"
"09215","508","5","108000127","우이신설경전철","솔샘"
"08260","509","5","107000165","우이신설경전철","솔샘"
"08262","512","5","107000167","우이신설경전철","솔샘"
"09298","625","6","108000203","우이신설경전철","솔샘"
"09295","654","6","108000200","우이신설경전철","솔샘"
"11557","33","1","210000570","1호선","송내"
"11556","62","1","210000569","1호선","송내"
"46060","89","1","210000568","1호선","송내"
"0","141","1","211000095","1호선","송내"
"46039","166","1","210000159","1호선","송내"
"78486","192","1","277102721","1호선","송내"
"0","217","2","210000050","1호선","송내"
"0","229","2","210000537","1호선","송내"
"46095","235","2","210000472","1호선","송내"
"78403","307","3","277101656","1호선","송내"
"0","333","3","277103161","1호선","송내"
"78385","341","3","277102538","1호선","송내"
"78627","405","4","277102362","1호선","송내"
"46110","430","4","210000083","1호선","송내"
"46105","443","4","210000074","1호선","송내"
"0","467","4","166000229","1호선","송내"
"78426","486","4","277101727","1호선","송내"
"46092","487","4","210000082","1호선","송내"
"0","492","4","210000281","1호선","송내"
"0","497","4","210000283","1호선","송내"
"46104","501","5","210000246","1호선","송내"
"46108","501","5","210000084","1호선","송내"
"46103","505","5","210000214","1호선","송내"
"46102","524","5","210000187","1호선","송내"
"46109","527","5","210000073","1호선","송내"
"46096","575","5","210000075","1호선","송내"
"0","617","6","211000096","1호선","송내"
"3188","157","1","202000120","수인분당선","수원"
"3195","161","1","202000106","수인분당선","수원"
"3190","175","1","202000123","수인분당선","수원"
"0","195","1","202000088","수인분당선","수원"
"3196","206","2","202000105","수인분당선","수원"
"3015","208","2","202000208","수인분당선","수원"
"3022","213","2","202000262","수인분당선","수원"
"3023","218","2","202000225","수인분당선","수원"
"0","354","3","277103116","수인분당선","수원"
"0","434","4","277103127","수인분당선","수원"
"0","475","4","277103687","수인분당선","수원"
"0","419","4","277103301","인천1호선","송도달빛축제공원"
"0","446","4","277103300","인천1호선","송도달빛축제공원"
"38633","468","4","164000635","인천1호선","송도달빛축제공원"
"38632","489","4","164000634","인천1호선","송도달빛축제공원"
"0","199","1","207000516","의정부경전철","송산"
"0","282","2","207000454","의정부경전철","송산"
"0","288","2","207000514","의정부경전철","송산"
"8094","408","4","207000239","의정부경전철","송산"
"61160","414","4","207000111","의정부경전철","송산"
"8490","415","4","207000630","의정부경전철","송산"
"61161","442","4","207000251","의정부경전철","송산"
"8125","446","4","207000241","의정부경전철","송산"
"61089","504","5","207000110","의정부경전철","송산"
"61090","533","5","207000252","의정부경전철","송산"
"61086","544","5","207000106","의정부경전철","송산"
"61094","588","5","207000126","의정부경전철","송산"
"61134","617","6","207000149","의정부경전철","송산"
"16407","42","1","115000295","5호선","송정"
"16015","67","1","115000633","5호선","송정"
"16116","129","1","115000020","5호선","송정"
"16326","193","1","115000229","5호선","송정"
"16014","195","1","115000634","5호선","송정"
"16745","217","2","115000449","5호선","송정"
"16117","251","2","115000021","5호선","송정"
"16115","252","2","115000019","5호선","송정"
"16430","264","2","115000316","5호선","송정"
"16118","280","2","115000022","5호선","송정"
"16378","280","2","115000272","5호선","송정"
"16119","289","2","115000023","5호선","송정"
"16120","305","3","115000024","5호선","송정"
"16016","357","3","115000635","5호선","송정"
"78078","362","3","277101936","5호선","송정"
"16162","392","3","115000065","5호선","송정"
"16121","399","3","115000025","5호선","송정"
"16327","418","4","115000230","5호선","송정"
"78159","441","4","277102070","5호선","송정"
"16308","461","4","115000211","5호선","송정"
"16307","469","4","115000210","5호선","송정"
"16020","475","4","115000894","5호선","송정"
"16959","542","5","115505500","5호선","송정"
"78158","551","5","277102069","5호선","송정"
"16493","576","5","115000066","5호선","송정"
"0","516","5","214002011","1호선","송탄"
"0","525","5","214002004","1호선","송탄"
"24508","43","1","123900001","8호선","송파"
"24505","46","1","123900002","8호선","송파"
"24007","53","1","123000007","8호선","송파"
"24203","103","1","123000114","8호선","송파"
"24008","112","1","123000008","8호선","송파"
"24191","121","1","123000102","8호선","송파"
"24456","309","3","123000364","8호선","송파"
"24189","311","3","123000100","8호선","송파"
"24209","315","3","123000120","8호선","송파"
"24190","348","3","123000101","8호선","송파"
"24390","419","4","123000299","8호선","송파"
"24208","474","4","123000119","8호선","송파"
"24005","483","4","123000005","8호선","송파"
"24204","492","4","123000115","8호선","송파"
"24200","493","4","123000111","8호선","송파"
"24006","531","5","123000006","8호선","송파"
"24199","45","1","123000632","9호선","송파나루"
"24220","97","1","123000131","9호선","송파나루"
"24213","101","1","123000124","9호선","송파나루"
"24212","114","1","123000123","9호선","송파나루"
"24214","142","1","123000125","9호선","송파나루"
"24195","194","1","123000106","9호선","송파나루"
"24197","215","2","123000108","9호선","송파나루"
"24196","217","2","123000107","9호선","송파나루"
"24202","261","2","123000113","9호선","송파나루"
"24391","344","3","123000300","9호선","송파나루"
"24210","427","4","123000121","9호선","송파나루"
"24225","431","4","123000136","9호선","송파나루"
"24219","449","4","123000130","9호선","송파나루"
"24193","479","4","123000104","9호선","송파나루"
"24194","485","4","123000105","9호선","송파나루"
"24201","507","5","123000112","9호선","송파나루"
"24207","511","5","123000118","9호선","송파나루"
"24215","578","5","123000126","9호선","송파나루"
"0","181","1","201000205","수인분당선","수원시청"
"0","184","1","202000020","수인분당선","수원시청"
"3089","208","2","202000021","수인분당선","수원시청"
"0","248","2","202000010","수인분당선","수원시청"
"0","462","4","202000019","수인분당선","수원시청"
"0","524","5","202000011","수인분당선","수원시청"
"11538","15","1","110900015","7호선","수락산"
"11197","63","1","110000097","7호선","수락산"
"11196","87","1","110000096","7호선","수락산"
"11863","119","1","110000666","7호선","수락산"
"11195","182","1","110000095","7호선","수락산"
"11194","191","1","110000094","7호선","수락산"
"11207","215","2","110000107","7호선","수락산"
"11522","224","2","110900113","7호선","수락산"
"11206","254","2","110000106","7호선","수락산"
"11689","260","2","110000670","7호선","수락산"
"11894","269","2","110900035","7호선","수락산"
"11516","395","3","110900006","7호선","수락산"
"11899","401","4","110900032","7호선","수락산"
"11828","480","4","110000667","7호선","수락산"
"11198","488","4","110000098","7호선","수락산"
"11903","551","5","110900031","7호선","수락산"
"10816","560","5","109900103","7호선","수락산"
"11511","575","5","110900001","7호선","수락산"
"10814","605","6","109900016","7호선","수락산"
"40119","41","1","225000143","4호선","수리산"
"40110","99","1","225000144","4호선","수리산"
"40111","124","1","225000050","4호선","수리산"
"40609","140","1","225000138","4호선","수리산"
"40125","288","2","225000049","4호선","수리산"
"40113","320","3","225000145","4호선","수리산"
"40108","423","4","225000146","4호선","수리산"
"40117","455","4","225000137","4호선","수리산"
"40127","457","4","225000092","4호선","수리산"
"40145","496","4","225000005","4호선","수리산"
"12311","118","1","111000221","경의중앙선","수색"
"12318","143","1","111000228","경의중앙선","수색"
"14356","162","1","113000453","경의중앙선","수색"
"14357","199","1","113000452","경의중앙선","수색"
"12006","280","2","111000006","경의중앙선","수색"
"14361","307","3","113000469","경의중앙선","수색"
"12005","340","3","111000005","경의중앙선","수색"
"14628","356","3","113900013","경의중앙선","수색"
"14601","373","3","113900001","경의중앙선","수색"
"12320","379","3","111000230","경의중앙선","수색"
"12317","408","4","111000227","경의중앙선","수색"
"14363","431","4","111001114","경의중앙선","수색"
"14362","433","4","111001115","경의중앙선","수색"
"12324","442","4","111000234","경의중앙선","수색"
"12310","468","4","111000220","경의중앙선","수색"
"12007","472","4","111000007","경의중앙선","수색"
"14359","483","4","113000450","경의중앙선","수색"
"14286","499","4","113000192","경의중앙선","수색"
"14167","506","5","113000076","경의중앙선","수색"
"14166","530","5","113000075","경의중앙선","수색"
"14287","540","5","113000193","경의중앙선","수색"
"14358","542","5","113000451","경의중앙선","수색"
"12319","572","5","111000229","경의중앙선","수색"
"14295","627","6","113000201","경의중앙선","수색"
"23409","69","1","122000302","3호선","수서"
"23404","72","1","122000297","3호선","수서"
"23401","80","1","122000294","3호선","수서"
"23544","98","1","122900002","3호선","수서"
"23408","99","1","122000301","3호선","수서"
"23410","119","1","122000303","3호선","수서"
"23944","142","1","122900080","3호선","수서"
"23402","145","1","122000295","3호선","수서"
"23403","193","1","122000296","3호선","수서"
"23871","234","2","122900021","3호선","수서"
"23562","278","2","122900007","3호선","수서"
"23320","314","3","122000717","3호선","수서"
"23950","361","3","122900086","3호선","수서"
"23150","400","4","122000718","3호선","수서"
"23407","406","4","122000300","3호선","수서"
"23406","430","4","122000299","3호선","수서"
"0","31","1","228000820","수인분당선","신갈"
"0","37","1","228000823","수인분당선","신갈"
"3188","157","1","202000120","1호선","수원"
"3195","161","1","202000106","1호선","수원"
"3190","175","1","202000123","1호선","수원"
"0","195","1","202000088","1호선","수원"
"3196","206","2","202000105","1호선","수원"
"3015","208","2","202000208","1호선","수원"
"3022","213","2","202000262","1호선","수원"
"3023","218","2","202000225","1호선","수원"
"0","354","3","277103116","1호선","수원"
"0","434","4","277103127","1호선","수원"
"0","475","4","277103687","1호선","수원"
"0","97","1","203000074","수인분당선","영통"
"0","143","1","203000136","수인분당선","영통"
"0","159","1","203000156","수인분당선","영통"
"0","160","1","203000354","수인분당선","영통"
"0","174","1","203000018","수인분당선","영통"
"4293","227","2","203000407","수인분당선","영통"
"4294","254","2","203000408","수인분당선","영통"
"4149","270","2","203000135","수인분당선","영통"
"0","336","3","203000123","수인분당선","영통"
"0","341","3","203000065","수인분당선","영통"
"0","424","4","203000143","수인분당선","영통"
"0","468","4","203000205","수인분당선","영통"
"0","475","4","203000137","수인분당선","영통"
"0","494","4","203000131","수인분당선","영통"
"0","494","4","203000355","수인분당선","영통"
"4144","498","4","203000450","수인분당선","영통"
"0","517","5","203000157","수인분당선","영통"
"04302","37","1","103000292","수인분당선","왕십리"
"04510","46","1","103900116","수인분당선","왕십리"
"04897","60","1","103900281","수인분당선","왕십리"
"04301","92","1","103000293","수인분당선","왕십리"
"04753","102","1","103900154","수인분당선","왕십리"
"04134","171","1","103000035","수인분당선","왕십리"
"04112","189","1","103000014","수인분당선","왕십리"
"04671","191","1","103900115","수인분당선","왕십리"
"04133","210","2","103000034","수인분당선","왕십리"
"04111","219","2","103000013","수인분당선","왕십리"
"04809","232","2","103900187","수인분당선","왕십리"
"04824","245","2","103900172","수인분당선","왕십리"
"04135","246","2","103000036","수인분당선","왕십리"
"04574","286","2","103900085","수인분당선","왕십리"
"04137","313","3","103000038","수인분당선","왕십리"
"04126","346","3","103000027","수인분당선","왕십리"
"04125","363","3","103000026","수인분당선","왕십리"
"04124","366","3","103000025","수인분당선","왕십리"
"04136","387","3","103000037","수인분당선","왕십리"
"04109","388","3","103000011","수인분당선","왕십리"
"04825","396","3","103900171","수인분당선","왕십리"
"04899","398","3","103900294","수인분당선","왕십리"
"04233","415","4","103000132","수인분당선","왕십리"
"04123","420","4","103000024","수인분당선","왕십리"
"04232","421","4","103000131","수인분당선","왕십리"
"04128","422","4","103000029","수인분당선","왕십리"
"04593","429","4","103900113","수인분당선","왕십리"
"04808","431","4","103900188","수인분당선","왕십리"
"04110","437","4","103000012","수인분당선","왕십리"
"04893","440","4","103900278","수인분당선","왕십리"
